language,f_000,f_001,f_002,f_003,f_004,f_005,f_006,f_007,f_008,f_009,f_010,f_011,f_012,f_013,f_014,f_015,f_016,f_017,f_018,f_019,f_020,f_021,f_022,f_023,f_024,f_025,f_026,f_027,f_028,f_029,f_030,f_031,f_032,f_033,f_034,f_035,f_036,f_037,f_038,f_039,f_040,f_041,f_042,f_043,f_044,f_045,f_046,f_047,f_048,f_049,f_050,f_051,f_052,f_053,f_054,f_055,f_056,f_057,f_058,f_059,f_060,f_061,f_062,f_063,f_064,f_065,f_066,f_067,f_068,f_069,f_070,f_071,f_072,f_073,f_074,f_075,f_076,f_077,f_078,f_079,f_080,f_081,f_082,f_083,f_084,f_085,f_086,f_087,f_088,f_089,f_090,f_091,f_092,f_093,f_094,f_095,f_096,f_097,f_098,f_099,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200,f_201,f_202,f_203,f_204,f_205,f_206,f_207,f_208,f_209,f_210,f_211,f_212,f_213,f_214,f_215,f_216,f_217,f_218,f_219,f_220,f_221,f_222,f_223,f_224,f_225,f_226,f_227,f_228,f_229,f_230,f_231,f_232,f_233,f_234,f_235,f_236,f_237,f_238,f_239,f_240,f_241,f_242,f_243,f_244,f_245,f_246,f_247,f_248,f_249,f_250,f_251,f_252,f_253,f_254,f_255,f_256,f_257,f_258,f_259,f_260,f_261,f_262,f_263,f_264,f_265,f_266,f_267,f_268,f_269,f_270,f_271,f_272,f_273,f_274,f_275,f_276,f_277,f_278,f_279,f_280,f_281,f_282,f_283,f_284,f_285,f_286,f_287,f_288,f_289,f_290,f_291,f_292,f_293,f_294,f_295,f_296,f_297,f_298,f_299,f_300,f_301,f_302,f_303,f_304,f_305,f_306,f_307,f_308,f_309,f_310,f_311,f_312
grv,1,0,3,2,2,1,0,0,0,1,10,5,11,0,4,3,0,1,0,0,11,5,1,3,1,0,0,2,10,0,14,8,6,1,2,0,0,9,3,20,16,3,1,9,0,1,0,2,1,17,6,21,2,1,1,0,13,3,2,19,2,2,2,5,1,2,0,10,1,9,1,3,2,0,0,4,1,2,14,0,2,1,12,1,1,5,0,1,0,5,11,0,2,2,2,1,1,3,15,0,2,0,15,0,6,1,0,9,13,10,2,0,9,0,2,0,0,16,3,2,16,0,1,1,1,13,9,0,3,1,16,5,0,0,22,0,0,0,1,0,2,1,1,0,16,3,12,3,1,0,3,1,0,0,3,0,10,0,6,2,2,0,0,13,6,11,2,1,3,1,7,15,2,13,10,0,1,9,2,2,1,9,2,2,14,2,2,0,1,14,2,0,0,1,5,2,0,2,12,2,3,0,3,0,0,5,0,2,1,3,2,19,0,1,1,2,1,4,2,12,4,1,12,20,8,3,0,0,5,2,0,14,15,2,10,2,0,2,2,1,9,5,0,11,0,4,0,3,10,3,0,0,2,1,1,0,2,2,1,2,0,1,3,2,0,2,0,0,11,6,0,1,14,5,2,1,0,18,8,0,6,0,6,1,0,14,0,1,0,2,0,2,22,2,0,3,1,0,1,0,14,1,2,3,0,1,0,2,2,17,0,4,2
hot,18,12,19,15,10,1,0,0,0,19,5,6,21,3,17,5,14,10,20,18,7,6,18,21,9,11,1,19,16,11,10,6,4,8,13,0,16,0,21,15,12,15,16,5,0,17,13,10,0,12,0,14,15,9,18,6,8,14,20,15,1,16,10,7,3,15,1,6,0,5,6,13,0,4,0,16,13,20,12,14,18,8,19,9,6,0,0,14,0,12,2,4,10,12,19,14,8,10,21,20,11,0,9,10,9,21,9,4,4,6,12,7,7,6,12,2,0,12,18,9,9,5,16,0,11,11,0,0,2,13,11,10,3,21,14,10,4,7,11,11,13,0,9,6,10,17,14,16,16,13,18,1,8,0,0,16,5,7,13,15,15,13,1,6,0,7,21,10,18,4,15,10,17,10,5,13,13,7,20,10,11,8,17,1,11,18,0,0,0,8,8,17,12,3,9,20,1,18,17,11,16,6,16,0,4,0,0,20,10,10,18,13,9,9,15,5,15,9,17,17,12,8,6,16,13,11,7,0,10,0,7,9,11,2,4,10,9,9,13,7,11,10,1,14,16,10,17,11,3,8,12,20,15,13,10,17,18,13,4,20,3,0,6,21,1,5,0,0,7,0,18,13,0,12,14,6,11,14,6,5,11,1,11,19,7,6,0,0,5,0,0,16,15,8,0,19,0,9,21,17,3,0,9,15,4,2,3,14,21,13,20,10,12
hrw,17,15,15,13,0,1,0,5,7,15,3,5,6,0,13,6,10,7,15,13,5,5,14,17,6,8,4,14,15,7,8,4,0,5,18,0,13,13,2,10,11,13,11,3,7,12,10,3,8,9,8,8,12,6,17,5,4,10,16,11,0,13,4,6,1,13,1,7,0,3,5,15,12,4,6,8,12,15,10,9,14,7,10,0,8,2,0,11,0,0,5,3,15,5,15,12,0,9,9,15,10,2,5,7,7,17,1,18,21,11,10,6,0,5,9,1,0,11,14,21,7,0,23,4,15,9,7,2,10,9,9,4,0,17,13,7,0,11,17,9,9,0,7,5,6,10,5,14,12,10,15,5,0,0,5,13,4,10,11,12,10,7,1,5,0,2,17,8,0,3,10,9,16,6,3,11,7,3,16,16,20,6,11,7,8,8,8,0,9,7,13,13,10,0,8,16,0,6,5,9,11,4,15,0,5,5,0,16,0,8,16,10,11,5,14,0,11,8,15,12,0,19,1,0,10,13,5,0,6,4,6,18,0,10,5,11,2,5,9,4,5,7,1,5,12,10,14,6,6,6,7,16,14,12,7,12,15,9,0,16,15,1,15,17,1,4,0,0,4,4,12,9,20,10,10,2,9,10,0,4,9,3,6,17,3,10,0,0,4,1,0,15,11,10,0,12,0,5,17,13,9,5,4,13,0,12,2,13,17,7,16,7,16
hwz,17,15,15,13,0,1,0,5,7,15,3,5,6,0,13,6,10,7,15,13,5,5,14,17,6,8,4,14,15,7,8,4,0,5,18,0,13,13,2,10,11,13,11,3,7,12,10,3,8,9,8,8,12,6,17,5,4,10,16,11,0,13,4,6,1,13,1,7,0,3,5,15,12,4,6,8,12,15,10,9,14,7,10,0,8,2,0,11,0,0,5,3,15,5,15,12,0,9,9,15,10,2,5,7,7,17,1,18,21,11,10,6,0,5,9,1,0,11,14,21,7,0,23,4,15,9,7,2,10,9,9,4,0,17,13,7,0,11,17,9,9,0,7,5,6,10,5,14,12,10,15,5,0,0,5,13,4,10,11,12,10,7,1,5,0,2,17,8,0,3,10,9,16,6,3,11,7,3,16,16,20,6,11,7,8,8,8,0,9,7,13,13,10,0,8,16,0,6,5,9,11,4,15,0,5,5,0,16,0,8,16,10,11,5,14,0,11,8,15,12,0,19,1,0,10,13,5,0,6,4,6,18,0,10,5,11,2,5,9,4,5,7,1,5,12,10,14,6,6,6,7,16,14,12,7,12,15,9,0,16,15,1,15,17,1,4,0,0,4,4,12,9,20,10,10,2,9,10,0,4,9,3,6,17,3,10,0,0,4,1,0,15,11,10,0,12,0,5,17,13,9,5,4,13,0,12,2,13,17,7,16,7,16
ijy,24,12,20,15,11,1,0,0,0,22,6,8,24,3,19,6,12,0,23,14,10,7,19,22,9,11,1,20,19,9,8,7,4,0,13,0,17,3,22,17,17,2,13,6,9,20,15,7,0,13,0,17,13,9,19,8,11,15,23,16,0,18,11,7,4,15,1,8,0,7,8,0,13,4,0,9,14,16,11,11,20,8,22,0,7,3,0,15,0,1,8,4,8,13,5,17,6,10,7,17,13,3,10,2,8,24,8,7,24,7,15,7,4,6,13,2,0,0,19,12,13,0,17,0,12,7,12,0,1,0,15,5,3,24,20,9,4,8,11,1,6,0,0,10,11,10,10,18,17,14,20,1,10,0,11,19,6,14,13,19,9,14,1,6,0,8,22,0,19,4,11,10,18,12,7,15,10,6,21,0,16,7,15,1,13,19,0,0,0,8,11,20,14,3,14,22,1,21,6,11,13,1,21,0,4,0,2,21,12,4,20,14,13,9,15,0,13,9,21,21,12,9,8,18,3,7,7,0,12,0,7,9,14,2,7,10,9,6,7,6,12,12,5,18,14,10,20,7,3,8,11,21,19,16,8,19,19,0,4,6,11,5,16,23,1,5,0,0,10,0,1,16,12,14,15,6,11,15,6,0,11,1,12,23,6,6,0,0,9,0,6,17,18,13,17,17,0,10,24,18,5,0,7,14,7,9,3,15,22,12,21,11,20
irw,5,3,1,4,6,1,0,0,3,2,9,4,1,0,4,7,1,4,1,4,14,0,22,5,0,0,1,6,12,1,13,12,0,1,4,0,1,4,6,22,21,5,0,7,3,21,1,11,2,15,1,19,1,2,5,1,16,1,5,23,3,3,0,1,6,0,6,11,2,13,3,5,1,6,0,13,4,5,15,1,22,2,16,0,2,2,1,0,1,3,10,5,8,4,0,4,3,1,13,4,0,0,16,4,3,5,7,1,17,1,1,9,1,1,0,0,1,18,0,0,14,0,12,0,3,1,5,0,1,4,10,14,0,5,1,1,6,1,0,1,0,1,1,5,20,1,6,4,0,0,1,7,1,0,1,1,8,2,0,0,5,1,0,14,0,13,0,2,1,2,22,14,0,14,11,1,15,10,0,14,3,11,0,3,1,9,6,0,2,12,12,1,1,1,19,5,0,0,10,1,0,1,6,0,0,1,0,5,2,1,5,17,0,2,2,1,0,2,5,4,1,10,13,24,1,1,1,0,0,3,1,15,6,3,9,0,0,1,1,0,7,3,2,1,3,6,5,0,2,3,0,5,0,0,0,1,5,5,0,5,13,1,10,5,0,0,5,0,12,1,1,5,13,4,10,0,4,22,7,0,14,1,0,0,1,13,0,0,1,1,1,0,20,4,12,5,0,7,5,1,15,2,0,1,1,6,2,6,5,15,5,0,5
jmu,9,4,9,5,15,0,0,0,4,9,13,0,15,0,5,0,2,5,8,5,4,3,7,8,3,4,1,9,4,2,7,14,2,0,5,0,12,12,11,3,1,6,7,13,11,3,4,14,5,2,3,2,8,4,8,0,18,18,8,3,1,7,5,4,1,6,0,1,3,15,4,9,5,1,2,2,7,9,2,2,6,5,0,5,5,0,0,3,1,8,13,0,11,8,9,4,5,6,1,8,15,0,17,6,1,8,4,13,1,10,5,4,2,4,15,3,0,3,7,15,1,1,7,1,6,2,3,2,6,14,2,0,0,8,4,2,0,3,7,12,14,2,3,2,1,5,1,5,5,4,6,0,9,0,6,5,13,3,6,8,7,3,0,16,0,14,8,4,8,0,2,0,6,4,13,5,4,0,8,3,6,3,4,1,2,13,13,0,5,0,6,4,5,1,3,9,0,8,6,4,4,2,9,0,2,0,1,7,14,10,9,1,3,11,6,0,2,0,6,6,0,7,16,3,4,0,4,0,2,5,2,3,15,2,13,8,3,3,4,2,1,4,1,2,7,7,7,13,2,4,5,9,7,7,1,5,8,18,0,9,6,0,0,9,3,10,1,0,2,1,3,19,3,1,6,8,5,17,1,2,0,2,4,9,10,1,0,0,4,5,2,9,2,6,3,9,0,2,8,7,0,3,7,6,9,4,0,9,8,4,9,1,8
jmv,21,17,17,14,23,2,0,6,8,16,4,3,9,4,16,10,13,8,16,17,8,1,17,20,7,12,1,18,12,8,7,0,4,7,14,0,15,8,18,14,15,0,12,4,10,16,12,9,0,11,9,13,9,8,24,0,7,13,19,14,0,15,9,10,2,14,1,6,0,23,7,16,8,4,1,14,17,19,16,13,17,0,18,7,1,0,2,13,1,11,6,0,6,5,18,16,6,11,10,16,21,0,6,3,11,20,7,3,11,3,11,9,6,6,11,0,0,21,17,8,8,0,15,0,10,17,0,2,0,12,10,9,0,20,17,8,5,6,13,10,10,0,0,9,9,16,8,15,15,12,17,1,10,1,9,15,2,11,12,18,13,12,1,9,1,3,20,9,17,0,14,12,5,9,17,12,12,5,19,13,2,13,14,10,10,0,11,0,10,9,5,16,13,1,11,19,0,17,8,10,12,5,19,0,6,8,0,19,11,9,17,12,0,12,13,0,14,0,18,2,9,6,5,15,11,10,6,0,8,3,10,0,4,11,2,11,8,8,10,5,0,11,0,16,15,0,16,10,7,1,10,17,18,18,4,16,16,10,0,19,10,4,9,20,1,9,4,0,6,0,14,12,21,11,13,5,10,13,5,0,13,1,17,20,3,12,1,0,8,7,5,20,14,11,10,16,0,8,20,16,12,0,8,19,6,8,0,12,20,8,19,8,17
jnr,10,7,6,8,17,1,0,0,4,11,0,4,17,0,8,2,2,5,10,7,6,1,4,10,3,6,1,11,6,2,3,16,0,0,7,0,7,2,12,5,4,9,8,14,11,6,6,15,5,3,3,4,7,3,10,0,20,5,10,5,0,3,7,0,8,6,0,1,3,17,4,11,6,1,1,9,8,10,1,4,8,6,0,3,1,0,6,6,1,1,14,0,5,6,11,6,4,4,3,10,16,0,12,4,2,11,3,15,3,13,5,5,2,3,17,0,0,4,9,16,2,1,8,0,4,2,4,2,7,0,3,0,0,10,6,2,0,3,8,0,6,2,3,2,3,7,13,8,7,7,8,4,12,0,6,8,15,3,7,10,6,3,0,17,3,17,10,4,9,0,4,4,10,1,2,6,5,0,9,3,8,0,8,7,2,15,15,0,6,0,4,6,3,1,1,6,0,10,1,4,6,2,7,0,0,3,1,9,16,10,11,3,6,8,9,0,5,0,6,8,0,13,18,5,7,5,4,0,3,0,2,5,5,6,15,6,5,3,4,2,3,5,1,2,8,9,8,8,0,5,6,11,8,9,3,7,10,20,0,11,3,0,2,6,1,11,1,0,17,1,7,21,6,1,8,0,5,3,1,2,3,1,2,10,11,3,0,0,3,5,2,7,4,7,6,10,0,4,10,9,0,4,7,7,0,5,0,11,10,2,10,1,9
koq,12,9,6,9,19,0,0,0,3,6,0,3,19,0,9,0,7,5,12,8,3,4,4,11,3,2,3,15,8,4,0,17,3,0,11,0,9,0,14,6,5,10,9,0,11,9,7,12,6,12,3,5,7,3,11,10,23,7,3,7,0,5,8,5,1,9,0,1,5,19,4,7,7,1,1,2,5,11,1,5,9,5,5,3,3,0,5,3,0,1,15,0,6,6,6,8,4,4,4,5,17,0,19,4,1,13,5,16,5,11,5,2,0,3,19,0,0,7,6,17,3,1,9,0,8,5,1,2,8,15,4,2,2,11,9,2,0,5,9,0,16,2,3,2,22,8,14,5,8,4,11,0,14,0,6,10,0,3,8,11,6,5,0,18,0,20,13,5,10,0,5,5,11,5,15,7,6,0,12,7,10,0,9,6,2,17,18,0,3,2,4,9,3,1,5,11,0,11,15,4,1,2,12,0,0,4,1,11,6,13,6,6,7,5,11,0,7,0,10,9,0,16,20,6,8,5,4,0,2,5,2,6,6,2,17,6,6,3,4,2,1,4,1,13,4,7,9,14,5,3,5,6,9,4,3,10,6,16,0,12,7,0,4,12,1,10,1,0,19,1,8,23,8,1,9,0,5,5,1,2,5,1,5,12,3,4,0,0,3,5,2,7,6,0,1,6,0,2,12,5,4,3,12,9,0,2,0,7,12,3,8,1,6
kst,2,0,4,3,3,1,0,0,0,1,11,0,12,0,2,0,0,1,3,0,11,5,2,2,2,1,0,3,0,0,14,8,6,2,12,0,0,10,4,8,12,6,2,10,0,0,2,0,3,14,10,18,3,1,2,2,14,0,3,20,2,3,2,1,1,3,1,0,1,10,1,0,0,0,0,9,0,4,12,0,0,4,13,2,1,0,0,2,0,4,5,0,3,0,3,2,1,3,16,2,3,0,14,1,10,2,2,9,14,9,3,1,0,0,3,0,0,17,2,3,0,0,2,2,0,14,10,0,3,1,16,12,5,3,23,0,0,2,2,4,3,1,1,0,17,4,11,0,2,2,0,1,0,0,0,3,11,0,2,3,3,0,0,1,6,0,3,1,4,1,19,16,3,13,0,2,2,9,4,0,2,10,3,2,15,3,3,0,1,4,3,0,0,1,16,3,0,3,13,3,1,0,4,0,0,0,0,3,4,1,3,20,0,3,3,1,0,3,3,2,2,2,9,21,2,0,0,0,7,1,0,12,16,5,2,3,0,0,0,1,0,1,0,12,2,7,2,2,9,2,2,2,4,0,1,2,3,3,1,3,1,1,12,0,0,1,4,0,14,0,0,2,15,6,0,0,3,19,8,0,6,0,15,3,0,15,0,1,0,2,0,3,23,3,13,0,0,0,2,0,5,1,3,2,0,0,0,3,3,18,3,4,3
nxy,20,12,18,16,22,0,0,6,8,18,4,3,8,4,14,9,11,9,19,16,6,11,16,19,7,10,1,17,14,10,13,0,5,7,12,0,14,6,20,13,14,16,15,4,8,15,12,12,9,10,9,11,9,10,23,7,6,12,18,13,0,14,9,9,2,14,1,6,0,22,6,17,14,3,0,15,0,18,6,10,15,0,0,8,1,3,4,12,1,10,6,0,7,5,17,13,6,4,12,19,20,0,8,3,1,19,7,0,10,5,14,9,6,8,8,0,4,20,16,6,11,0,14,0,10,16,8,0,11,11,12,2,0,19,16,8,3,6,15,10,12,0,0,8,8,14,7,17,13,11,16,1,17,2,7,15,4,11,12,17,14,11,1,8,5,6,19,9,16,0,13,5,21,9,16,12,11,5,17,10,13,7,16,10,9,10,10,0,10,7,9,14,11,1,10,18,0,16,9,10,15,5,18,0,4,1,0,17,9,9,19,11,0,11,13,0,12,10,16,19,9,6,4,14,12,9,7,0,4,3,9,19,11,0,8,11,10,8,12,5,0,0,0,16,13,0,15,7,6,1,10,19,17,4,9,15,16,12,0,18,9,4,8,19,0,8,4,0,5,0,17,11,8,13,12,5,13,12,5,0,12,1,10,21,3,13,1,0,6,7,4,19,13,12,8,6,0,7,19,15,10,0,6,18,3,7,0,12,19,9,18,9,17
osv,13,10,11,9,20,0,0,0,4,6,0,0,20,0,4,0,6,5,13,8,3,4,10,13,3,7,3,15,9,4,0,18,3,0,9,0,10,0,7,7,7,10,4,15,11,8,8,17,6,4,3,5,7,3,13,10,21,7,12,8,0,5,8,5,1,9,0,4,3,20,4,7,7,3,1,0,5,6,5,5,9,5,6,3,3,0,5,3,0,1,0,0,6,10,13,4,4,8,6,5,16,0,2,4,1,12,5,0,7,15,5,2,0,3,9,0,0,6,3,19,3,1,11,0,8,6,1,2,8,15,4,2,2,13,7,4,0,3,9,0,16,2,3,2,14,8,14,10,8,4,10,0,7,0,6,10,16,3,8,11,8,3,0,18,0,19,11,5,10,0,5,5,11,1,14,7,6,0,10,8,4,0,9,6,2,0,16,0,3,2,4,7,3,1,6,11,0,11,16,4,17,2,11,0,0,4,1,12,6,14,6,4,7,5,0,0,5,0,11,11,0,14,21,8,8,5,4,0,2,5,0,8,15,7,17,9,3,3,4,2,4,4,1,2,4,7,9,14,0,3,5,6,9,4,3,8,11,16,0,7,7,0,5,13,1,10,1,0,20,1,10,15,9,3,9,0,5,6,1,2,4,1,5,13,3,5,0,0,3,5,2,11,7,0,1,6,0,2,13,10,3,3,13,9,0,2,0,2,13,3,12,3,11
pux,22,12,21,15,12,1,0,0,0,20,7,8,22,3,18,6,12,0,22,19,9,8,20,23,9,11,1,20,17,9,11,7,4,0,13,0,17,3,22,16,16,2,17,6,9,18,13,0,0,13,0,15,13,9,20,8,10,15,21,17,0,17,11,7,5,17,1,8,0,6,8,18,13,4,0,9,14,16,11,11,19,8,21,0,7,3,0,15,0,1,7,4,11,14,20,17,6,10,22,21,12,3,11,2,8,23,8,5,22,8,16,7,4,6,14,2,0,0,19,10,9,0,17,0,12,12,0,0,1,0,13,5,3,23,19,9,4,8,11,1,18,0,0,10,12,18,9,18,18,14,19,6,9,0,7,17,4,12,13,19,9,10,1,10,0,4,22,0,6,4,16,13,18,12,2,15,16,8,21,11,15,7,15,11,13,19,0,0,0,8,10,18,14,3,12,21,1,19,6,11,13,1,20,0,4,0,2,21,12,4,0,15,13,9,15,0,13,9,19,20,12,9,7,17,3,7,7,0,11,0,7,9,13,2,5,10,9,6,7,6,5,13,5,17,14,10,18,7,3,8,11,21,19,14,8,18,19,15,4,21,11,5,10,22,1,5,0,0,9,0,15,14,10,14,15,6,11,16,6,0,11,1,12,19,6,16,0,0,9,0,6,17,16,8,16,17,0,1,22,18,5,0,7,16,8,9,3,15,23,10,21,12,19
rtx,15,13,14,11,8,0,0,4,0,13,1,4,4,0,11,4,8,7,24,10,6,5,11,14,6,9,5,0,11,5,5,1,0,6,16,0,11,5,16,9,9,14,19,2,6,10,11,5,0,6,10,9,10,7,14,3,2,8,14,10,0,11,4,6,1,11,1,5,0,1,9,13,10,4,0,6,10,12,8,7,11,7,7,11,1,0,0,9,1,4,3,2,13,16,14,9,0,0,20,12,8,1,1,8,6,15,6,20,19,0,8,8,0,5,21,0,5,8,12,6,5,0,21,4,13,8,5,0,0,7,7,6,3,15,11,5,0,10,12,8,10,0,0,5,5,12,3,12,10,0,14,1,5,0,12,11,2,9,9,13,12,6,0,2,7,0,15,6,11,0,8,7,13,7,1,9,8,3,13,9,17,6,10,9,5,6,12,0,7,6,0,11,8,2,9,14,0,13,3,7,9,1,14,0,3,0,0,13,7,6,14,8,12,6,12,0,8,7,13,14,0,17,0,10,9,6,4,0,4,3,4,17,9,2,5,12,2,5,8,4,5,8,1,7,9,1,11,4,4,7,8,14,11,11,5,11,14,7,4,14,16,4,13,15,1,6,3,0,1,4,11,7,18,0,10,3,8,8,3,2,7,3,8,14,5,7,0,0,4,10,3,13,8,9,9,14,0,5,15,12,7,6,15,10,0,10,2,12,14,5,14,5,14
stu,11,8,10,10,18,0,0,3,4,12,0,0,18,4,10,0,5,5,11,9,3,4,9,12,3,2,3,12,7,3,4,8,0,0,10,0,8,0,13,6,6,11,12,0,13,7,7,16,6,5,5,6,7,3,12,10,22,7,11,6,0,9,3,0,1,6,3,1,3,18,4,12,3,1,1,4,5,6,4,6,10,5,4,3,3,0,5,7,0,1,10,0,6,9,12,7,4,7,5,11,18,0,10,4,3,6,3,0,6,14,5,2,0,3,18,0,0,5,10,18,4,1,10,0,9,4,1,2,9,16,5,3,2,12,8,2,0,3,10,13,17,2,3,2,21,9,15,9,9,8,9,0,13,0,6,9,0,3,4,11,6,3,0,18,4,18,12,4,10,0,6,6,12,1,14,8,1,2,11,3,9,5,9,1,2,16,17,0,3,3,4,8,6,6,1,12,0,12,9,6,6,2,10,0,0,5,1,10,17,12,12,5,8,5,10,0,6,0,9,10,8,15,19,7,4,5,4,0,2,5,2,7,9,2,16,6,6,3,4,4,1,4,4,2,4,7,10,8,4,3,5,12,10,12,3,9,6,21,0,7,8,0,3,11,1,0,2,0,18,1,9,22,7,1,9,0,5,4,1,2,0,1,2,11,3,3,0,0,3,5,2,10,5,0,7,11,0,2,11,5,3,3,11,8,0,2,0,7,11,8,11,1,10
