language,f_000,f_001,f_002,f_003,f_004,f_005,f_006,f_007,f_008,f_009,f_010,f_011,f_012,f_013,f_014,f_015,f_016,f_017,f_018,f_019,f_020,f_021,f_022,f_023,f_024,f_025,f_026,f_027,f_028,f_029,f_030,f_031,f_032,f_033,f_034,f_035,f_036,f_037,f_038,f_039,f_040,f_041,f_042,f_043,f_044,f_045,f_046,f_047,f_048,f_049,f_050,f_051,f_052,f_053,f_054,f_055,f_056,f_057,f_058,f_059,f_060,f_061,f_062,f_063,f_064,f_065,f_066,f_067,f_068,f_069,f_070,f_071,f_072,f_073,f_074,f_075,f_076,f_077,f_078,f_079,f_080,f_081,f_082,f_083,f_084,f_085,f_086,f_087,f_088,f_089,f_090,f_091,f_092,f_093,f_094,f_095,f_096,f_097,f_098,f_099,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200,f_201,f_202,f_203,f_204,f_205,f_206,f_207,f_208,f_209,f_210,f_211,f_212,f_213,f_214,f_215,f_216,f_217,f_218,f_219,f_220,f_221,f_222,f_223,f_224,f_225,f_226,f_227,f_228,f_229,f_230,f_231,f_232,f_233,f_234,f_235,f_236,f_237,f_238,f_239,f_240,f_241,f_242,f_243,f_244,f_245,f_246,f_247,f_248,f_249,f_250,f_251,f_252,f_253,f_254,f_255,f_256,f_257,f_258,f_259,f_260,f_261,f_262,f_263,f_264,f_265,f_266,f_267,f_268,f_269,f_270,f_271,f_272,f_273,f_274,f_275,f_276,f_277,f_278,f_279,f_280,f_281,f_282,f_283,f_284,f_285,f_286,f_287,f_288,f_289,f_290,f_291,f_292,f_293,f_294,f_295,f_296,f_297,f_298,f_299,f_300,f_301,f_302,f_303,f_304,f_305,f_306,f_307,f_308,f_309,f_310,f_311,f_312
drs,7,5,16,21,0,17,0,15,21,17,17,0,19,22,0,10,13,20,8,21,9,4,19,19,0,16,11,15,9,2,20,14,15,20,12,18,0,5,0,19,4,6,18,11,16,15,8,19,13,7,10,21,20,16,19,21,2,21,0,13,13,8,4,20,11,5,0,10,20,20,9,0,19,12,13,15,3,5,8,19,18,0,10,5,12,0,5,0,6,0,0,19,0,13,0,7,4,19,17,0,18,8,4,4,12,0,9,3,21,5,5,0,13,4,9,11,6,18,21,16,8,16,13,13,18,11,10,18,18,14,12,20,17,9,17,0,12,18,4,14,12,15,7,0,18,16,12,19,21,5,14,0,12,17,3,8,17,20,19,0,3,17,20,8,7,4,13,17,21,15,9,22,14,2,12,12,13,12,2,0,21,12,16,14,16,16,8,13,1,0,1,18,18,15,0,12,16,21,14,3,20,16,4,16,13,14,12,13,2,12,4,14,4,0,10,10,20,9,11,14,17,0,18,0,7,3,20,0,20,0,20,2,3,0,16,7,14,16,8,12,4,14,19,0,18,9,0,9,0,10,1,8,8,6,11,21,4,11,20,3,18,15,0,0,21,11,14,8,20,15,18,18,17,6,22,0,19,13,0,9,11,4,15,3,17,11,0,13,0,11,9,12,0,9,5,14,0,7,0,20,18,0,17,20,5,7,14,0,12,5,21,5,14
eqy,4,1,1,3,0,3,1,3,3,1,3,3,3,3,4,3,2,3,4,3,3,1,3,7,2,4,5,2,4,0,3,4,3,4,6,3,0,3,0,3,4,4,3,0,3,13,3,1,3,9,0,3,1,3,2,3,0,3,3,5,0,3,6,3,10,11,0,3,2,3,2,0,3,2,1,3,2,9,3,3,3,2,1,11,4,0,11,4,1,0,3,3,0,3,0,0,10,3,3,0,4,0,0,2,4,11,3,0,3,0,1,4,2,9,13,5,0,3,4,2,11,12,1,1,5,3,6,3,3,11,3,17,2,4,3,1,0,2,8,1,3,4,3,0,6,2,1,3,3,2,3,0,17,12,11,1,3,4,1,1,7,14,3,1,3,14,3,3,3,4,2,3,2,0,3,5,3,4,14,0,3,5,1,3,3,2,0,3,7,0,2,1,1,4,4,0,2,3,6,9,10,2,5,2,3,4,3,3,0,0,12,2,6,0,6,15,18,12,14,11,3,1,3,0,10,0,3,0,3,0,2,2,6,0,3,0,3,2,1,7,8,3,2,1,3,5,3,3,0,1,0,0,2,0,6,3,0,4,4,0,8,3,2,6,2,16,2,0,3,3,4,3,3,3,3,0,4,2,3,3,0,0,3,1,5,13,0,3,0,2,4,0,5,2,10,2,1,1,5,3,4,0,4,3,15,1,0,0,3,2,3,7,6
gjt,7,3,6,8,0,9,13,8,8,6,9,4,8,8,0,2,8,9,0,9,6,4,10,8,5,7,15,7,7,0,7,8,7,7,0,7,0,10,0,9,8,3,7,4,8,6,12,6,0,0,2,8,6,9,6,8,0,7,0,15,3,0,8,7,2,16,3,5,9,8,3,0,7,7,6,9,11,12,0,8,8,6,5,16,0,0,16,7,0,0,7,7,0,5,1,0,13,9,7,0,9,0,0,1,9,9,14,3,9,0,2,8,3,14,7,7,4,0,10,6,0,5,13,1,8,4,7,9,6,5,1,6,6,0,8,1,11,19,1,5,6,7,0,2,6,4,4,7,8,6,7,0,1,7,4,2,8,10,5,1,11,0,8,1,4,6,16,8,8,10,0,8,1,0,0,2,0,14,6,0,8,16,7,5,9,6,0,7,1,0,13,9,6,7,0,15,5,8,0,14,7,6,11,4,6,16,7,6,0,9,0,5,10,0,1,1,14,3,2,3,6,4,8,3,2,0,8,0,8,0,7,2,7,4,6,2,17,4,0,4,0,6,9,4,20,6,0,2,0,6,0,0,6,3,0,9,2,0,9,0,5,7,3,0,7,1,17,10,8,8,6,8,8,8,7,3,6,7,6,6,0,1,12,1,8,3,0,16,0,7,6,6,6,6,0,12,0,4,4,8,8,0,0,8,7,7,8,0,6,7,8,2,9
ijp,5,0,4,6,0,4,1,4,6,4,6,4,4,4,1,5,3,6,2,4,0,1,7,5,4,5,4,5,5,0,4,5,4,6,7,5,0,13,0,6,7,1,13,3,4,5,0,4,0,8,0,6,4,4,4,6,1,12,4,0,0,9,7,6,16,14,0,4,6,6,9,0,4,15,6,4,4,10,4,5,5,5,2,15,5,0,14,0,3,0,6,4,0,4,0,0,8,4,4,0,5,0,0,2,7,12,6,3,4,0,0,5,0,11,0,1,1,3,6,3,0,18,2,6,7,0,2,6,15,9,1,3,5,2,4,1,0,5,9,2,4,0,3,1,3,19,3,6,6,3,4,3,18,3,3,1,6,7,16,3,8,15,4,11,4,12,4,6,6,6,5,4,4,0,4,1,0,0,17,0,4,5,5,8,5,4,8,4,1,0,3,5,3,6,5,14,19,6,9,10,5,3,11,17,5,6,6,5,1,5,15,3,9,0,13,9,12,7,16,17,4,2,4,0,6,1,4,0,6,0,5,1,13,4,12,0,6,1,3,16,8,4,6,3,5,1,5,5,0,4,0,15,2,2,8,4,8,2,5,0,3,4,2,3,5,19,5,0,6,6,5,6,6,6,6,0,0,3,2,3,3,0,4,8,7,16,0,21,0,0,2,1,1,6,13,3,0,1,2,4,2,0,7,6,11,0,4,0,0,1,6,2,7
irt,6,4,18,15,5,14,8,13,15,18,19,0,12,16,3,8,16,15,5,14,0,0,1,13,10,11,6,13,9,0,14,10,14,14,11,13,3,12,2,16,2,5,12,8,13,12,7,13,8,3,7,14,13,14,12,15,3,14,0,8,8,11,2,14,7,2,6,0,15,15,11,0,13,12,8,11,6,13,5,14,12,8,9,1,4,0,1,10,0,4,16,14,0,10,4,0,12,13,13,0,13,6,0,0,14,2,11,4,15,0,0,1,10,18,6,5,8,12,16,11,4,10,16,10,15,9,12,16,12,3,11,13,13,8,13,0,7,12,3,11,6,13,7,0,14,10,10,14,15,11,10,0,8,12,10,7,18,14,12,0,1,16,14,14,10,11,8,15,15,13,9,16,5,1,11,8,0,8,0,0,15,8,14,6,14,13,6,11,1,0,7,12,13,16,5,6,11,16,3,2,15,14,0,9,10,0,14,0,0,11,0,11,0,0,6,8,2,7,8,10,12,0,13,0,0,0,16,0,14,0,13,2,1,2,11,3,8,10,0,8,0,10,15,9,12,0,0,12,0,9,0,4,1,7,3,15,0,9,13,3,13,12,6,0,15,2,11,7,15,16,13,13,11,13,16,0,13,15,9,0,7,3,11,2,13,0,0,8,0,10,6,12,10,9,4,9,0,0,2,14,12,0,12,8,2,3,12,0,5,7,15,6,1
jmy,4,4,20,17,4,15,13,12,17,11,20,1,14,15,0,9,15,17,5,16,0,1,4,15,9,13,7,14,9,0,16,9,13,15,17,21,0,4,0,15,1,4,14,9,15,11,6,12,2,2,6,16,15,13,14,14,0,16,5,9,9,10,2,13,6,1,5,0,16,17,10,0,15,12,15,13,5,17,1,13,14,6,8,3,11,0,0,16,0,3,18,11,0,12,3,0,15,14,12,0,14,7,3,0,13,3,10,4,17,4,0,12,9,17,5,1,7,11,15,10,3,11,10,11,14,10,11,15,14,12,10,15,14,7,15,0,6,13,3,10,11,14,8,0,13,11,8,13,17,13,9,7,16,11,17,7,20,16,14,0,0,7,16,13,9,2,9,16,17,14,0,17,7,1,1,7,0,1,2,0,17,7,15,9,15,12,6,0,1,0,5,14,12,14,2,8,10,17,12,1,16,13,16,11,12,10,13,11,0,18,2,13,14,0,6,7,3,7,9,9,11,0,12,0,5,0,15,0,16,0,15,3,2,2,10,3,10,9,0,10,3,10,14,8,11,10,0,14,0,8,0,3,1,5,0,17,0,8,15,3,14,14,6,0,14,21,13,6,16,17,14,12,14,15,15,0,15,12,8,0,6,3,10,2,14,17,0,7,0,9,8,8,10,9,3,8,0,0,1,16,14,0,11,14,1,5,11,0,7,4,17,2,3
klv,0,0,0,0,1,0,2,0,0,13,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,2,1,0,2,0,0,2,0,1,3,0,0,10,2,0,5,1,0,0,0,0,1,21,1,10,0,0,21,0,0,0,0,0,1,2,0,0,9,0,13,8,1,0,0,0,0,0,0,0,0,0,14,7,2,1,0,3,2,9,1,0,8,1,1,1,11,0,0,1,0,1,6,0,0,0,2,0,0,0,2,6,1,0,0,0,0,0,1,5,11,4,11,1,0,9,9,12,16,2,1,1,3,0,0,7,1,0,0,0,0,1,2,0,6,11,0,1,1,0,0,9,8,0,0,1,12,1,14,0,0,1,0,1,0,1,5,12,0,9,0,11,0,0,0,1,1,0,10,0,1,1,6,2,11,0,0,0,0,0,0,0,1,1,2,0,0,1,3,0,1,0,0,0,10,13,0,0,8,0,2,1,0,1,0,1,9,1,1,0,5,13,7,0,12,0,0,1,0,1,0,0,0,0,0,0,4,2,7,0,1,2,0,0,2,2,7,0,1,1,0,3,2,0,0,2,1,11,3,0,2,0,5,0,1,0,1,1,1,0,0,13,0,0,0,0,2,8,0,0,0,0,1,7,0,1,1,0,0,6,1,1,0,0,0,0,10,3,2,0,8,5,0,2,3,0,0,1,1,0,8,1,1,0,0,9,0,2,2
kns,7,5,15,20,0,18,10,14,20,16,14,0,18,18,0,0,18,19,2,20,9,4,18,18,0,1,3,15,9,0,19,13,18,19,15,17,0,10,0,20,1,6,17,11,16,13,10,18,12,6,0,20,19,19,18,20,0,20,7,10,10,8,4,19,8,4,0,10,19,2,14,0,20,15,12,15,16,4,7,18,17,0,0,8,15,0,4,17,6,0,19,18,0,13,0,10,3,15,14,0,17,9,4,4,12,10,4,3,20,5,4,0,12,1,11,11,6,17,20,13,5,15,15,13,0,11,15,18,17,0,12,19,16,9,16,0,11,17,4,13,16,15,7,0,17,15,11,18,20,14,11,11,11,16,13,8,13,19,18,0,3,10,19,4,7,7,12,21,20,19,9,21,10,2,16,0,12,11,11,0,20,12,19,13,20,15,8,13,1,0,6,17,17,15,0,11,15,20,13,3,19,18,6,15,16,9,17,14,2,16,7,17,15,0,7,10,6,9,11,16,14,0,15,0,5,0,22,0,19,0,19,2,5,0,13,2,13,15,0,15,6,11,16,0,17,1,6,8,0,12,1,5,0,1,2,20,3,11,19,3,11,15,0,7,20,10,17,7,19,21,15,17,16,18,21,0,18,11,0,7,8,4,13,5,15,8,0,9,0,14,6,10,12,12,7,0,0,7,0,19,7,0,16,19,6,5,17,0,9,4,20,8,13
knx,1,3,10,13,0,11,15,10,12,8,12,0,6,12,0,2,11,12,0,7,5,6,12,20,5,7,12,6,12,0,11,8,11,11,9,12,0,11,0,13,6,3,10,4,11,4,12,10,0,11,2,12,10,10,10,12,0,11,0,16,6,5,8,11,3,18,3,7,7,12,6,0,11,11,7,7,13,1,4,6,10,1,6,19,0,0,21,11,0,0,12,11,0,8,2,0,14,7,10,0,12,0,0,1,8,8,7,3,13,0,2,6,7,10,2,9,2,9,11,5,1,2,7,8,11,7,9,13,11,3,6,9,6,0,11,5,16,10,10,4,6,10,0,2,9,7,4,11,12,10,5,6,4,5,9,5,11,13,9,1,14,5,12,12,4,9,6,12,12,7,6,12,12,0,9,2,8,1,9,0,12,20,10,20,11,9,7,11,7,0,15,6,9,12,0,0,5,13,4,11,11,10,13,3,8,18,7,8,0,7,3,10,13,0,3,4,17,3,5,7,9,6,10,4,2,0,12,0,12,0,11,6,11,4,9,2,21,10,9,6,0,7,12,4,9,2,0,5,0,5,0,0,8,3,0,13,2,6,0,0,8,0,3,0,11,5,8,1,11,12,10,11,9,12,13,3,8,6,0,6,0,0,6,1,15,3,0,20,0,5,15,3,6,4,0,6,0,5,3,12,10,0,0,11,16,6,6,1,6,7,11,2,5
kqw,1,3,11,12,0,11,17,10,13,9,8,0,6,13,0,2,10,13,0,7,5,6,14,0,7,7,17,6,12,0,12,8,11,10,9,10,0,10,0,12,6,3,11,4,12,9,13,11,15,11,4,10,11,11,9,12,0,12,0,16,6,5,8,11,4,18,3,5,7,13,7,0,10,10,4,7,13,16,4,6,10,1,6,19,0,0,20,11,0,0,13,11,0,11,2,0,14,7,10,0,12,0,0,1,8,8,7,4,7,2,2,6,7,10,3,9,2,9,13,5,0,2,8,8,11,4,9,8,11,3,10,11,10,0,12,1,16,11,11,8,9,5,5,2,11,7,4,11,13,10,5,6,4,5,8,5,11,13,10,1,14,3,12,1,4,10,19,13,13,7,7,13,12,0,7,2,9,1,10,0,13,21,10,20,11,10,7,11,7,0,11,6,10,12,0,16,8,12,5,11,12,11,14,8,8,18,7,8,0,7,3,9,13,0,0,5,17,3,5,7,8,6,6,3,2,0,13,0,13,0,11,6,12,4,4,2,21,4,0,6,0,7,12,4,9,2,0,6,0,5,0,2,8,3,0,7,10,6,0,0,8,0,3,0,12,6,9,1,11,13,4,11,9,12,9,3,11,6,0,6,0,2,6,1,0,3,0,21,0,8,15,3,6,4,0,7,0,0,3,12,10,0,0,11,15,8,6,0,6,7,13,3,12
ktx,1,3,8,10,3,8,1,9,10,2,11,0,10,10,7,2,6,10,0,11,8,4,11,10,5,7,12,9,6,0,9,8,9,9,8,9,0,10,0,11,6,3,9,4,10,8,2,8,14,0,2,2,8,7,8,10,0,9,0,1,4,0,10,7,0,15,3,5,11,10,3,0,9,5,4,7,12,14,0,10,7,1,8,2,9,0,18,9,0,0,10,9,0,5,0,5,2,10,7,0,11,0,0,1,8,10,8,3,11,1,3,6,5,16,1,3,2,8,9,7,0,7,4,8,10,4,7,11,8,3,7,8,9,5,10,1,1,8,4,7,6,9,0,2,8,6,6,9,10,8,8,0,3,9,6,2,9,11,7,1,13,2,10,4,4,7,15,10,10,11,0,10,11,0,6,2,9,15,8,1,10,18,9,7,7,6,0,8,6,0,11,10,7,10,3,0,6,10,2,11,9,8,8,6,6,9,10,6,0,7,0,5,11,0,6,2,16,3,4,5,6,1,9,3,2,2,10,0,10,0,9,2,9,4,7,2,19,7,9,0,0,7,7,5,7,2,7,4,0,5,0,0,6,3,0,11,9,0,10,0,7,9,3,0,9,3,6,11,10,10,8,9,0,10,11,3,9,9,7,6,0,0,6,1,9,3,0,18,0,5,13,3,6,7,0,5,0,0,5,10,9,0,9,10,13,7,6,0,14,7,10,2,11
lqy,5,0,3,5,0,6,1,4,5,3,5,4,4,6,5,3,5,5,2,6,0,1,5,4,4,6,14,5,1,0,6,7,4,5,7,4,2,12,0,5,6,1,5,2,4,17,4,3,0,0,0,4,3,6,3,5,1,5,4,14,0,9,7,5,14,13,0,4,4,5,9,0,4,3,3,6,3,10,4,4,4,2,8,13,5,0,13,5,3,0,4,4,0,4,0,0,12,6,6,0,5,0,0,2,5,12,4,3,6,0,0,0,0,13,14,1,1,5,5,3,13,8,2,5,3,0,2,5,21,11,1,3,3,2,5,1,13,4,9,2,4,0,3,1,4,18,3,5,5,5,4,4,20,3,3,1,5,5,2,1,10,17,6,11,4,16,5,5,4,0,4,6,3,0,4,1,0,9,16,0,6,4,4,18,6,5,8,5,1,0,5,4,3,2,0,9,18,4,7,10,4,5,6,19,5,0,4,5,0,6,14,3,7,0,5,2,11,7,15,16,4,2,4,0,6,0,6,0,5,0,4,1,15,4,12,5,4,1,4,16,8,4,4,1,5,1,0,11,0,1,0,14,2,1,8,6,7,2,5,0,3,4,2,2,4,18,4,0,5,5,0,5,5,4,4,0,0,5,4,3,3,0,4,8,6,14,0,4,0,4,2,2,1,2,10,3,0,1,2,6,2,0,6,4,11,0,4,0,0,1,5,3,8
lvy,5,0,3,5,0,6,1,4,5,3,5,4,4,6,5,3,5,5,2,6,0,1,5,4,4,6,14,5,1,0,6,7,4,5,7,4,2,12,0,5,6,1,5,2,4,17,4,3,0,0,0,4,3,6,3,5,1,5,4,14,0,9,7,5,14,13,0,4,4,5,9,0,4,3,3,6,3,10,4,4,4,2,8,13,5,0,13,5,3,0,4,4,0,4,0,0,12,6,6,0,5,0,0,2,5,12,4,3,6,0,0,0,0,13,14,1,1,5,5,3,13,8,2,5,3,0,2,5,21,11,1,3,3,2,5,1,13,6,9,2,4,0,3,1,4,18,3,5,5,5,4,4,20,3,3,1,5,5,2,1,10,17,6,11,4,16,5,5,4,0,4,6,3,0,4,1,0,9,16,0,6,4,4,18,6,5,8,5,1,0,5,4,3,2,0,9,18,4,7,10,4,5,6,19,5,0,4,5,0,6,14,3,7,0,5,2,11,7,15,16,4,2,4,0,6,0,6,0,5,0,4,1,15,4,12,0,4,1,4,16,8,4,4,1,5,1,0,11,0,1,0,14,2,1,8,6,7,2,5,0,3,4,2,2,4,18,4,0,5,5,0,5,5,4,4,0,0,5,4,3,3,0,4,8,6,14,0,4,0,4,2,2,1,2,10,3,0,1,2,6,2,0,6,4,11,0,4,0,0,1,5,3,8
moy,2,0,12,2,0,2,4,2,2,0,2,0,2,2,3,4,1,2,3,2,2,2,2,3,3,2,2,3,3,0,2,1,2,0,5,2,1,1,1,2,1,9,2,0,2,2,0,0,2,8,1,2,0,2,8,2,0,2,1,4,2,2,2,2,13,10,2,2,3,2,1,0,2,5,2,2,11,0,2,0,2,4,1,12,3,0,10,3,2,0,2,2,0,2,0,3,9,2,2,0,1,0,1,0,3,10,7,1,2,0,0,3,0,7,12,6,2,1,3,1,0,1,0,1,4,0,5,2,2,8,1,2,1,3,2,2,4,1,7,0,2,3,1,0,2,1,2,2,2,1,2,0,16,2,2,1,2,3,3,1,2,16,2,2,2,13,2,2,2,3,3,2,1,0,2,4,2,3,13,0,2,2,2,2,2,1,2,12,4,0,1,2,2,3,0,1,1,2,2,3,2,11,12,14,0,3,2,2,1,3,11,0,5,0,5,14,9,2,1,2,2,1,2,0,1,0,2,0,2,0,1,4,9,0,2,1,2,11,0,7,9,1,3,8,2,4,1,4,0,1,0,13,5,0,7,2,0,3,3,0,2,17,3,1,1,15,4,7,2,2,3,2,2,2,2,2,3,1,0,5,2,0,2,1,4,7,0,2,0,1,1,2,4,3,11,8,0,3,1,2,3,0,3,2,10,2,3,0,2,1,2,0,2
quw,5,7,13,19,7,10,0,11,19,14,16,0,16,20,0,0,14,23,6,18,9,5,17,17,12,15,2,17,11,0,18,12,17,17,10,15,4,7,0,19,0,0,15,10,12,19,0,16,10,5,9,18,17,18,16,18,1,19,0,11,0,12,11,17,10,2,8,12,7,19,13,0,18,14,10,12,8,2,1,16,16,9,3,4,14,0,3,14,8,0,15,16,0,5,0,9,2,17,16,0,16,5,6,0,16,7,13,3,19,0,0,6,11,3,8,3,10,15,18,15,7,13,14,0,17,12,14,20,16,11,0,18,15,0,10,0,10,15,5,16,14,17,9,0,0,14,12,16,18,5,13,10,10,15,12,8,15,18,16,0,14,9,18,6,8,10,10,19,19,17,11,19,9,0,14,11,11,10,6,0,19,11,18,12,18,9,9,11,0,0,5,15,16,18,0,9,14,19,14,5,18,17,3,14,14,13,16,12,2,14,6,16,2,0,9,11,5,10,0,13,16,0,17,1,9,0,19,0,10,0,17,5,2,0,14,4,12,13,0,13,5,13,18,0,16,7,0,6,0,11,1,7,0,3,4,19,2,10,18,2,15,17,8,7,18,2,16,0,18,20,17,16,17,17,19,0,2,12,12,6,10,0,13,1,11,10,0,11,0,13,16,15,0,11,6,11,0,9,5,18,16,0,15,17,7,2,16,0,11,3,19,7,0
swx,7,5,14,23,0,19,12,14,23,18,14,0,17,21,0,0,17,21,0,19,9,4,21,6,0,1,9,18,9,0,22,11,15,21,14,19,0,8,0,22,3,6,16,11,16,16,8,20,11,12,0,22,18,20,20,19,0,17,7,12,12,8,5,18,8,7,9,10,17,22,9,0,16,17,11,18,17,6,6,17,20,0,0,7,17,0,7,0,6,5,21,17,0,14,0,7,1,18,14,0,19,8,4,4,12,0,9,3,23,5,0,0,9,1,11,11,6,16,22,13,5,14,13,13,0,13,16,21,20,13,14,16,19,9,19,0,9,19,4,10,15,15,7,0,16,12,11,17,22,16,11,0,13,19,15,8,16,21,17,0,3,8,22,7,7,0,14,20,23,20,9,23,16,2,15,0,0,9,4,0,23,14,16,16,19,18,8,16,1,0,10,19,14,19,2,5,15,23,16,6,22,20,1,12,15,9,18,13,2,15,4,19,4,0,12,12,21,11,10,11,14,0,20,0,7,0,23,0,21,0,18,2,3,0,15,5,16,14,7,14,4,11,20,0,19,8,0,10,0,10,1,10,0,9,2,23,0,11,16,3,17,11,0,7,22,12,14,7,22,22,15,0,15,20,20,6,17,11,13,8,8,4,16,1,18,12,0,12,0,15,6,13,0,10,10,13,0,7,5,22,17,0,13,18,6,0,14,0,13,5,23,5,15
