language,f_000,f_001,f_002,f_003,f_004,f_005,f_006,f_007,f_008,f_009,f_010,f_011,f_012,f_013,f_014,f_015,f_016,f_017,f_018,f_019,f_020,f_021,f_022,f_023,f_024,f_025,f_026,f_027,f_028,f_029,f_030,f_031,f_032,f_033,f_034,f_035,f_036,f_037,f_038,f_039,f_040,f_041,f_042,f_043,f_044,f_045,f_046,f_047,f_048,f_049,f_050,f_051,f_052,f_053,f_054,f_055,f_056,f_057,f_058,f_059,f_060,f_061,f_062,f_063,f_064,f_065,f_066,f_067,f_068,f_069,f_070,f_071,f_072,f_073,f_074,f_075,f_076,f_077,f_078,f_079,f_080,f_081,f_082,f_083,f_084,f_085,f_086,f_087,f_088,f_089,f_090,f_091,f_092,f_093,f_094,f_095,f_096,f_097,f_098,f_099,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200,f_201,f_202,f_203,f_204,f_205,f_206,f_207,f_208,f_209,f_210,f_211,f_212,f_213,f_214,f_215,f_216,f_217,f_218,f_219,f_220,f_221,f_222,f_223,f_224,f_225,f_226,f_227,f_228,f_229,f_230,f_231,f_232,f_233,f_234,f_235,f_236,f_237,f_238,f_239,f_240,f_241,f_242,f_243,f_244,f_245,f_246,f_247,f_248,f_249,f_250,f_251,f_252,f_253,f_254,f_255,f_256,f_257,f_258,f_259,f_260,f_261,f_262,f_263,f_264,f_265,f_266,f_267,f_268,f_269,f_270,f_271,f_272,f_273,f_274,f_275,f_276,f_277,f_278,f_279,f_280,f_281,f_282,f_283,f_284,f_285,f_286,f_287,f_288,f_289,f_290,f_291,f_292,f_293,f_294,f_295,f_296,f_297,f_298,f_299,f_300,f_301,f_302,f_303,f_304,f_305,f_306,f_307,f_308,f_309,f_310,f_311,f_312
glz,5,2,9,1,5,6,5,2,2,4,5,3,5,0,1,6,0,0,0,2,1,8,6,0,3,7,10,0,1,15,4,6,3,0,5,0,0,0,6,21,20,2,1,8,6,1,7,5,5,0,0,1,0,4,2,0,2,1,1,0,0,13,0,3,4,0,0,5,0,4,1,6,6,3,6,4,0,6,2,0,7,2,5,4,5,6,4,5,5,4,2,9,0,5,2,7,7,3,2,4,0,7,7,7,6,0,8,5,5,7,4,10,4,2,3,5,0,3,6,3,3,4,5,7,11,6,2,0,1,6,4,1,12,2,6,7,7,15,7,2,1,1,4,6,5,1,21,0,4,1,11,6,0,2,4,5,4,18,0,5,4,0,3,7,3,3,6,7,5,10,0,13,20,0,19,0,1,6,5,4,2,22,0,14,0,6,1,4,2,6,5,4,0,6,1,0,5,3,7,6,7,7,6,7,6,7,7,9,1,0,1,0,2,6,17,1,0,1,6,2,17,22,6,0,5,1,10,1,2,0,20,1,3,6,0,1,0,3,6,12,6,0,5,6,1,0,3,15,1,1,17,6,0,0,0,6,6,0,2,0,7,6,7,8,7,1,5,2,6,2,0,1,11,3,0,5,6,0,1,0,6,1,3,7,0,3,5,6,1,4,0,1,2,1,0,1,3,7,6,5,6,1,1,0,17,0,1,0,0,4,2,18,4
gnp,0,10,15,0,13,13,16,1,8,16,17,9,14,4,17,1,4,0,0,11,18,5,18,12,18,16,7,14,0,12,0,19,12,0,16,0,4,0,18,13,1,20,10,6,15,6,2,18,11,4,5,4,8,15,14,0,15,0,19,5,15,6,0,14,17,8,2,14,0,15,17,19,8,1,8,1,1,19,12,4,18,9,17,18,16,10,5,15,0,16,0,6,0,0,16,18,17,13,15,11,3,14,15,17,0,13,3,15,13,19,14,9,16,12,1,5,6,0,17,1,12,0,10,15,6,17,9,0,5,12,10,3,6,11,17,0,16,7,20,9,16,16,16,19,13,3,12,0,11,15,11,0,1,0,4,14,0,8,0,17,14,1,0,20,15,1,18,17,0,10,0,16,15,2,10,6,17,11,17,0,9,13,4,11,0,18,0,10,0,17,0,11,0,18,2,0,16,10,19,19,20,19,17,19,12,19,19,16,12,4,0,7,18,0,10,13,1,6,16,7,13,17,18,1,20,3,5,0,0,9,12,0,0,18,0,11,0,0,17,15,16,0,19,19,0,0,12,0,0,0,8,18,1,1,0,19,15,0,18,0,16,12,12,3,21,0,9,1,19,14,0,0,8,1,0,12,15,0,16,0,13,15,7,19,0,10,11,1,16,20,13,12,0,17,1,1,14,19,18,10,20,1,9,4,8,0,12,8,1,17,0,15,8
gqw,2,11,16,0,17,16,17,1,7,17,19,1,14,0,18,16,5,0,0,11,19,1,16,13,19,2,4,15,0,13,0,21,9,0,12,0,5,0,15,10,13,21,13,5,16,7,17,19,12,0,2,4,9,16,0,0,16,0,20,5,11,11,0,10,18,8,2,10,7,17,18,20,12,1,11,1,1,20,0,0,19,14,18,19,17,12,5,16,10,18,0,9,0,0,17,21,18,14,16,11,5,12,19,18,7,14,3,12,5,2,10,0,17,12,9,3,6,0,7,1,13,6,0,15,8,13,1,1,5,13,11,3,7,14,18,15,20,0,21,11,17,1,17,20,13,0,13,0,14,17,11,0,0,0,2,15,0,10,0,18,15,1,0,21,16,1,19,18,14,10,0,8,16,0,11,6,13,12,18,0,1,14,0,12,0,19,0,11,0,18,0,12,0,19,2,1,17,13,20,17,21,20,19,20,0,20,20,17,12,0,0,10,1,0,11,15,1,6,17,9,10,18,19,6,21,4,5,0,5,8,13,0,0,15,0,0,0,0,18,16,17,4,20,20,0,0,13,15,1,3,0,19,1,1,0,20,1,0,15,0,17,12,13,11,10,0,9,1,20,15,0,1,8,9,0,13,16,0,17,8,14,16,12,17,8,11,11,19,17,21,10,12,0,18,1,12,14,20,0,11,21,12,9,4,11,0,12,8,1,18,0,0,8
hjv,5,14,7,1,4,2,2,2,0,3,1,4,4,0,1,2,0,0,0,2,4,0,5,5,4,6,7,2,1,15,5,3,4,1,4,0,7,2,3,18,16,5,3,8,3,9,2,1,13,0,1,2,8,2,4,0,4,1,1,0,0,11,0,2,1,0,0,5,0,4,1,3,0,2,3,5,0,3,2,0,4,2,3,5,3,2,0,4,2,0,2,12,0,6,2,4,4,3,5,3,0,5,4,4,0,5,0,4,5,3,1,10,4,2,3,5,9,0,4,5,4,4,7,4,13,4,2,0,1,4,4,1,12,3,3,5,4,13,5,3,1,5,5,4,3,1,18,0,14,1,16,3,0,0,0,2,3,15,0,3,1,0,3,4,2,3,3,2,5,10,0,11,19,0,16,0,1,3,3,2,2,19,0,16,0,4,1,2,2,3,5,1,0,3,0,0,1,3,4,3,4,4,5,4,4,4,4,3,1,2,1,0,5,2,14,3,0,2,3,3,17,3,3,0,1,1,10,2,4,0,18,1,3,3,0,4,0,3,4,5,3,0,4,4,1,0,0,13,1,0,14,4,0,0,4,3,5,0,4,0,4,2,4,10,5,1,4,2,3,2,0,1,9,0,0,2,3,0,1,0,3,4,2,5,3,3,5,4,4,5,0,1,2,4,0,5,3,4,4,1,4,2,1,0,1,0,1,0,0,9,2,5,0
hnu,1,7,5,4,12,9,11,0,4,6,12,7,12,0,14,11,0,0,0,11,12,5,19,9,12,11,2,9,1,6,10,13,3,3,11,0,2,0,14,7,8,14,10,2,8,5,0,13,0,0,5,3,0,10,9,0,10,3,13,4,8,4,0,8,11,4,4,8,5,12,13,14,6,4,8,11,8,13,9,2,12,8,12,14,11,0,4,7,13,11,4,9,0,14,11,15,12,11,0,8,0,9,13,12,4,22,10,10,7,14,18,3,12,0,6,0,12,0,12,9,7,4,11,13,11,12,8,0,0,21,8,0,4,7,12,12,14,18,15,8,10,11,10,14,12,1,7,0,10,11,9,12,1,0,0,11,0,6,2,12,7,0,4,14,10,0,12,9,9,8,6,14,8,0,5,3,11,9,11,6,4,9,1,6,4,20,0,6,4,12,0,9,0,13,3,0,8,6,14,12,14,14,15,13,9,14,15,13,10,0,5,6,0,5,3,10,9,0,12,0,9,11,12,0,13,2,4,1,10,6,7,0,1,14,0,8,0,3,12,12,12,0,13,13,0,4,0,5,0,0,3,13,2,5,2,14,12,0,12,0,21,10,18,8,16,0,9,8,13,7,0,0,3,0,1,17,10,0,11,0,9,9,6,15,0,6,9,12,10,15,8,9,5,12,0,8,11,14,13,5,13,4,8,2,19,0,11,7,0,11,0,4,7
ijs,2,8,6,0,14,12,13,1,6,12,14,8,13,0,15,12,4,0,0,0,13,1,14,0,14,12,5,10,0,8,12,15,10,0,13,0,3,0,15,9,10,16,0,0,10,4,13,14,8,0,6,5,5,11,11,0,11,0,15,5,10,0,0,9,12,0,3,9,0,0,14,15,9,4,9,12,9,15,10,0,14,10,13,16,12,0,1,11,0,12,5,2,0,15,12,16,20,12,11,9,0,11,14,13,5,9,3,11,8,15,11,4,13,10,8,2,4,2,0,10,10,5,8,14,2,14,10,0,3,8,9,0,0,10,13,13,15,2,16,0,12,13,12,15,14,0,8,0,12,7,10,13,4,0,3,5,8,4,3,13,10,0,5,16,11,1,14,15,11,9,7,4,11,0,6,0,14,0,13,11,1,0,0,7,0,13,0,7,7,13,0,0,0,14,2,4,12,9,1,13,16,15,17,14,9,15,0,14,13,0,0,8,14,0,5,11,1,0,2,8,11,13,13,0,15,0,6,0,5,1,8,0,0,16,0,9,0,0,13,2,13,0,14,15,6,5,9,7,0,0,5,14,0,3,0,15,1,0,14,0,12,11,8,8,17,4,10,1,14,11,0,3,5,7,0,8,11,2,12,0,10,11,8,16,9,8,1,14,12,16,9,10,6,13,1,10,0,10,15,8,15,1,2,0,7,0,13,9,1,15,0,12,1
ijv,5,1,2,0,1,1,1,2,0,0,0,2,1,0,2,0,0,0,0,1,0,2,2,1,0,0,4,2,1,14,3,0,0,0,0,0,0,1,2,0,3,0,1,1,0,8,1,0,1,1,0,7,12,19,1,0,0,0,0,0,1,10,0,0,13,0,0,0,1,1,0,0,1,5,0,3,2,0,0,0,0,1,0,1,0,1,0,2,3,0,1,0,1,2,1,1,1,0,3,0,0,0,1,1,0,2,0,16,3,1,0,1,0,1,2,1,5,0,1,2,0,1,2,1,10,0,0,0,4,0,0,0,9,0,0,1,1,12,0,1,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,12,1,0,0,0,1,1,0,2,0,3,1,1,1,7,1,0,15,6,0,1,0,0,0,0,1,1,1,1,1,13,1,0,0,14,0,0,0,2,0,1,0,0,1,1,1,0,1,1,22,1,0,1,2,0,15,0,7,10,2,1,12,1,0,0,0,0,0,0,1,1,1,0,17,1,2,0,0,3,0,1,0,1,0,0,0,0,0,0,1,10,0,0,19,0,0,2,0,0,3,0,0,0,1,1,1,3,1,0,1,1,0,1,0,0,1,8,6,9,0,0,0,2,0,0,15,0,4,2,2,0,0,1,1,2,7,0,0,2,1,1,1,0,0,14,2,1,5,0,0,0,2,20,1,1,2
irs,8,16,9,1,0,5,2,2,0,0,4,3,2,0,6,6,0,0,0,2,5,0,7,2,5,5,9,2,1,19,4,5,0,0,2,0,0,0,5,20,16,7,1,8,5,0,6,1,4,0,0,1,0,4,2,0,2,1,5,0,0,12,0,2,3,0,0,15,0,5,6,5,17,2,5,6,0,5,2,0,6,2,6,7,5,2,0,0,2,3,2,1,0,5,2,6,6,5,2,0,0,4,6,6,0,7,7,1,10,6,1,9,5,2,3,7,11,0,2,3,3,4,1,6,11,5,3,0,1,1,5,1,12,7,5,2,6,14,6,2,5,6,7,5,1,1,20,0,0,1,11,5,0,2,0,5,1,17,0,4,5,0,3,6,1,3,5,2,5,15,0,8,19,0,18,0,4,5,5,4,2,21,0,18,0,5,0,3,2,5,5,1,3,5,1,0,4,4,6,5,6,6,7,6,2,6,6,8,1,0,1,2,7,2,16,1,0,1,5,2,19,21,5,0,6,1,10,1,5,3,19,1,5,5,0,1,0,3,5,2,5,0,3,5,1,0,3,15,1,0,16,5,0,0,5,5,5,0,2,0,6,6,6,8,2,1,6,2,5,2,0,1,10,2,0,4,5,0,4,0,5,1,4,4,0,3,5,5,1,7,0,1,0,1,0,6,3,6,7,4,1,1,1,0,16,0,1,0,3,3,2,8,3
irt,0,12,1,0,6,7,6,4,0,5,6,5,6,2,7,7,1,1,0,4,6,4,8,7,6,8,2,5,2,0,7,7,5,3,6,0,2,0,7,1,4,8,5,0,7,7,8,6,6,0,5,4,2,5,5,0,6,0,6,0,3,6,1,4,13,2,0,3,0,6,7,7,2,1,7,7,3,7,3,0,0,4,7,8,6,12,1,6,6,5,3,4,0,7,17,8,8,9,6,13,1,8,8,8,1,8,3,6,5,8,5,3,6,5,0,0,0,1,4,6,5,1,9,8,1,7,4,0,5,7,1,2,1,2,12,9,8,6,8,4,6,7,8,7,6,1,1,3,14,4,3,7,0,0,1,7,8,0,0,3,11,0,3,8,4,1,10,8,2,3,1,8,2,0,0,2,5,7,6,5,4,2,0,0,0,9,0,5,5,7,5,5,4,7,0,3,6,5,8,7,8,8,8,8,7,8,8,3,4,0,1,0,9,3,0,5,5,3,7,4,3,5,16,4,8,2,0,0,4,0,1,2,3,7,0,5,0,3,7,6,7,0,6,7,1,1,4,2,0,2,3,7,0,0,6,7,7,0,6,1,8,7,9,1,8,2,7,0,7,5,0,2,3,4,4,6,7,0,5,4,5,7,5,8,0,4,7,7,5,8,3,5,1,6,0,7,5,8,7,7,7,3,4,0,3,0,5,3,0,5,1,6,0
kos,1,18,11,5,8,10,9,5,0,8,8,10,10,0,11,2,0,0,0,8,8,7,11,0,9,1,11,7,1,3,9,10,14,2,8,0,0,0,9,4,5,12,9,2,19,10,11,8,14,4,1,0,15,7,6,0,17,3,8,8,5,1,0,4,7,5,1,16,0,10,9,10,18,5,14,9,5,10,5,0,9,5,21,10,8,8,1,9,8,9,0,16,0,9,7,12,10,9,8,6,0,15,10,21,0,20,0,8,11,11,8,9,10,8,7,9,1,0,10,0,6,8,11,10,7,11,5,0,1,18,14,4,0,6,9,9,12,3,11,6,8,8,22,10,8,1,3,5,7,8,5,9,3,4,0,1,5,12,0,9,8,0,3,11,6,7,9,11,4,5,4,2,4,0,2,3,7,16,8,2,6,5,0,3,2,9,0,14,5,9,1,6,0,10,2,3,8,8,11,9,11,10,12,11,14,11,12,7,7,0,1,3,8,0,18,7,7,0,10,6,7,9,10,0,10,3,2,0,14,0,4,4,9,11,0,10,0,3,9,10,9,0,8,10,4,2,5,2,2,0,2,10,0,4,9,11,10,0,10,0,10,0,19,8,13,1,13,6,10,8,0,1,13,5,6,1,20,0,9,0,7,7,7,11,0,5,7,10,7,11,5,6,3,8,0,0,8,12,10,4,9,15,0,0,18,0,8,5,4,8,0,9,5
lnu,0,3,7,1,0,4,4,2,0,2,3,3,2,0,4,4,0,0,0,2,3,3,4,4,2,4,7,4,1,17,4,2,2,0,3,0,0,3,1,17,18,4,1,8,2,1,4,3,2,0,0,2,13,1,3,0,2,1,3,2,18,13,0,1,0,1,0,2,0,3,4,2,15,2,1,4,0,2,2,0,2,2,2,3,2,4,0,0,2,2,2,11,0,4,4,2,3,2,2,2,0,3,2,3,0,4,0,3,5,4,1,3,1,4,3,6,10,0,3,3,1,4,4,3,12,3,1,0,1,3,3,1,10,2,2,4,3,11,4,2,3,4,3,3,1,1,17,0,2,3,11,1,0,1,0,4,1,14,0,16,1,0,3,2,1,3,2,5,16,10,3,10,18,0,12,0,1,2,1,3,2,18,0,11,3,4,1,1,2,2,6,3,0,2,0,5,3,3,3,2,3,3,3,3,3,3,3,5,3,0,1,0,4,2,9,1,3,1,1,2,16,2,2,0,3,1,10,1,0,2,16,1,3,2,0,1,0,1,3,4,1,0,2,3,1,0,2,12,1,0,13,3,0,0,3,2,5,0,3,0,3,4,3,5,4,6,6,3,2,4,0,1,8,0,3,0,2,0,3,9,2,3,1,3,2,3,3,3,3,3,0,4,2,3,0,4,4,3,3,2,3,1,1,0,14,0,3,2,0,1,3,2,0
npw,2,21,14,0,13,11,14,6,5,11,16,3,16,0,8,14,4,2,0,13,15,1,15,11,16,14,14,11,0,10,0,17,9,0,15,0,0,0,17,12,11,18,11,5,13,1,15,17,10,0,5,4,6,13,12,0,12,6,17,0,13,10,0,12,15,3,2,12,0,14,16,17,10,6,10,14,0,17,11,0,15,9,15,17,14,11,0,13,0,14,0,4,0,17,14,19,15,7,13,12,4,1,17,14,0,11,2,0,9,17,13,6,14,11,1,0,5,0,15,11,9,0,9,16,6,15,11,0,5,10,7,0,7,13,15,0,18,5,18,9,14,15,15,17,16,1,11,8,13,13,12,14,0,0,2,8,0,6,0,15,13,0,0,18,13,1,16,16,0,0,8,6,13,0,8,0,16,10,15,13,7,11,2,9,0,16,0,8,9,15,0,10,0,17,2,1,14,10,17,16,18,17,22,17,15,17,17,21,15,0,7,7,15,6,8,14,1,5,14,7,10,15,16,4,18,0,5,0,12,7,10,3,11,17,0,13,0,6,15,13,15,0,17,17,7,6,11,16,0,0,11,16,3,1,0,18,1,0,16,4,14,14,11,7,19,0,12,1,17,12,0,0,0,0,8,10,13,0,14,0,11,13,9,18,11,0,10,17,14,18,12,11,0,15,1,11,15,17,17,5,18,10,9,4,10,0,15,1,1,15,0,0,8
orw,5,0,10,0,2,1,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,1,0,19,4,2,1,14,1,0,0,0,0,0,0,1,2,0,2,1,1,1,0,8,1,0,1,1,0,4,11,18,1,0,1,0,0,0,1,10,0,0,13,0,0,0,1,1,2,0,1,5,0,3,2,0,1,3,1,1,0,0,0,1,0,1,1,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,6,16,1,0,0,1,2,1,2,1,5,0,1,2,0,1,2,2,10,0,0,0,4,0,0,0,11,0,0,1,0,16,1,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,10,12,1,1,0,0,1,0,0,2,0,1,1,1,1,7,0,0,14,6,0,1,0,0,0,1,1,0,1,0,1,10,1,0,0,13,0,0,0,2,0,0,0,0,0,0,0,1,1,0,10,2,0,1,2,0,15,0,7,10,2,1,12,1,1,0,0,0,1,1,1,1,1,0,21,1,2,0,0,2,0,1,0,1,0,0,0,0,0,0,1,9,0,0,18,0,0,2,0,0,4,0,0,0,0,1,1,3,0,0,1,10,0,1,0,0,1,8,6,16,0,0,0,1,0,0,14,1,4,2,2,0,0,0,1,2,7,0,0,2,1,0,1,0,0,0,2,1,1,0,0,0,2,0,1,1,2
stv,1,6,5,4,12,9,12,0,4,6,12,6,12,0,14,11,3,0,0,10,12,1,15,9,12,11,3,9,1,19,10,14,3,3,11,0,2,0,13,8,9,15,16,2,9,5,0,12,17,0,5,3,0,10,10,0,10,3,12,4,9,5,0,7,10,4,4,8,5,13,12,13,7,4,16,11,8,14,9,2,13,8,11,14,11,0,4,7,14,11,1,9,0,13,11,14,13,11,0,0,0,9,13,12,4,22,3,10,7,14,18,3,12,0,6,0,12,0,13,9,7,4,11,13,11,12,8,0,0,22,8,0,4,7,12,12,14,17,14,8,10,12,11,13,12,1,7,11,10,11,9,12,1,0,0,11,0,3,2,12,7,0,4,15,10,0,13,9,10,8,6,14,9,0,5,3,12,9,12,6,4,8,1,6,4,12,0,6,4,12,5,9,0,13,3,0,8,6,15,8,15,13,16,13,9,14,14,13,11,0,5,6,20,5,4,10,9,0,12,0,9,12,12,0,14,2,4,1,10,6,7,0,1,13,0,8,0,3,12,12,12,0,12,14,0,4,0,5,0,0,4,13,2,5,2,13,12,0,13,0,22,10,18,8,15,0,9,8,13,7,0,0,3,0,1,17,10,0,10,0,9,9,6,14,0,6,9,13,11,14,8,9,5,12,0,8,12,15,14,7,14,4,8,2,0,0,11,7,0,12,0,19,7
tvy,5,4,3,3,7,8,7,0,0,7,7,0,7,0,9,8,2,0,0,5,7,0,9,8,7,11,1,16,1,1,8,8,6,0,7,1,1,0,8,2,8,9,6,3,18,2,9,7,13,3,3,0,3,6,7,1,7,3,7,3,4,12,1,12,5,5,0,4,2,7,8,8,3,0,13,8,4,8,4,0,6,0,8,9,7,7,2,8,7,6,1,13,2,8,6,9,12,6,7,5,2,10,9,9,2,17,1,7,7,9,6,2,7,6,5,0,2,0,8,0,12,3,6,9,0,8,3,0,5,16,12,0,2,5,7,8,9,1,9,5,6,0,9,8,7,1,2,4,5,5,4,8,2,0,3,2,6,9,0,6,6,0,0,9,5,6,7,10,3,4,0,0,3,0,11,4,6,5,7,7,5,3,0,2,0,7,1,10,4,8,0,0,5,8,2,3,7,2,9,12,9,9,9,9,8,9,9,10,6,4,4,0,10,4,1,6,6,0,8,5,4,6,7,2,14,3,10,1,7,4,2,0,6,8,0,7,1,4,8,7,8,1,7,8,0,0,6,5,0,0,16,8,0,0,0,8,8,0,8,2,9,8,15,2,9,1,0,8,8,6,0,0,2,0,5,2,8,0,6,5,2,5,15,9,5,1,6,8,6,9,4,0,2,7,0,5,6,9,8,7,8,5,5,0,4,0,7,1,0,6,0,7,5
uvz,3,9,0,0,16,15,15,1,7,14,13,1,14,0,16,15,4,4,0,11,16,1,17,0,17,15,7,13,0,11,13,18,9,0,12,0,0,3,15,10,12,19,12,5,14,5,16,15,7,1,5,4,0,14,13,0,14,0,18,6,14,7,0,13,16,8,2,13,0,16,1,18,8,1,8,1,1,18,0,0,17,12,16,15,15,10,5,14,0,15,0,5,4,18,15,20,16,13,14,9,3,13,18,16,0,12,4,14,12,18,10,7,15,13,1,3,7,0,16,12,9,0,9,17,6,16,12,0,5,11,8,3,5,11,16,0,19,6,19,10,15,17,13,18,17,2,9,0,11,14,13,0,4,0,0,13,9,7,0,16,11,1,0,19,14,9,17,0,12,11,9,15,14,0,9,6,13,10,16,0,8,12,0,10,0,17,0,8,0,16,0,0,0,16,2,1,15,12,18,14,19,18,18,18,11,18,18,15,16,0,0,7,17,7,7,13,10,6,15,7,10,16,17,1,19,3,7,0,0,8,11,0,0,15,0,10,0,0,16,14,19,3,18,18,1,0,8,6,0,0,7,17,1,1,8,16,14,0,17,5,15,12,0,8,20,5,9,1,18,13,0,5,6,1,9,11,14,0,15,7,12,14,11,17,8,0,11,18,15,19,10,12,0,16,1,0,16,18,0,9,19,11,9,5,8,0,16,8,1,16,5,14,8
