language,f_000,f_001,f_002,f_003,f_004,f_005,f_006,f_007,f_008,f_009,f_010,f_011,f_012,f_013,f_014,f_015,f_016,f_017,f_018,f_019,f_020,f_021,f_022,f_023,f_024,f_025,f_026,f_027,f_028,f_029,f_030,f_031,f_032,f_033,f_034,f_035,f_036,f_037,f_038,f_039,f_040,f_041,f_042,f_043,f_044,f_045,f_046,f_047,f_048,f_049,f_050,f_051,f_052,f_053,f_054,f_055,f_056,f_057,f_058,f_059,f_060,f_061,f_062,f_063,f_064,f_065,f_066,f_067,f_068,f_069,f_070,f_071,f_072,f_073,f_074,f_075,f_076,f_077,f_078,f_079,f_080,f_081,f_082,f_083,f_084,f_085,f_086,f_087,f_088,f_089,f_090,f_091,f_092,f_093,f_094,f_095,f_096,f_097,f_098,f_099,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200,f_201,f_202,f_203,f_204,f_205,f_206,f_207,f_208,f_209,f_210,f_211,f_212,f_213,f_214,f_215,f_216,f_217,f_218,f_219,f_220,f_221,f_222,f_223,f_224,f_225,f_226,f_227,f_228,f_229,f_230,f_231,f_232,f_233,f_234,f_235,f_236,f_237,f_238,f_239,f_240,f_241,f_242,f_243,f_244,f_245,f_246,f_247,f_248,f_249,f_250,f_251,f_252,f_253,f_254,f_255,f_256,f_257,f_258,f_259,f_260,f_261,f_262,f_263,f_264,f_265,f_266,f_267,f_268,f_269,f_270,f_271,f_272,f_273,f_274,f_275,f_276,f_277,f_278,f_279,f_280,f_281,f_282,f_283,f_284,f_285,f_286,f_287,f_288,f_289,f_290,f_291,f_292,f_293,f_294,f_295,f_296,f_297,f_298,f_299,f_300,f_301,f_302,f_303,f_304,f_305,f_306,f_307,f_308,f_309,f_310,f_311,f_312
del,4,10,3,0,0,13,20,4,9,9,0,13,10,17,13,0,0,5,0,18,4,8,10,1,5,9,4,17,0,6,21,5,2,15,18,5,1,11,10,13,10,13,0,11,18,12,6,0,0,14,6,15,0,13,18,17,0,0,8,17,11,20,16,0,6,16,12,6,0,12,17,10,10,9,0,1,15,4,17,16,1,15,16,11,16,16,10,12,2,0,19,12,2,15,0,11,15,8,3,9,7,3,9,6,5,10,3,7,12,0,4,13,4,0,0,6,1,5,14,12,7,9,17,1,6,5,11,0,0,4,18,0,0,10,13,12,5,3,0,12,11,10,11,14,6,15,12,16,18,14,0,0,3,5,17,7,4,14,0,3,12,16,15,14,14,18,8,0,0,12,17,14,5,20,0,14,10,11,17,8,4,0,11,10,3,3,11,6,16,14,4,4,5,12,15,20,12,0,6,0,16,0,16,1,9,8,0,6,1,15,20,11,12,10,0,15,18,13,0,11,17,5,15,11,15,9,9,10,3,0,10,11,10,13,15,10,10,6,9,10,16,0,8,2,10,0,9,20,11,11,11,0,6,2,9,5,16,8,3,8,0,5,7,15,12,1,16,15,12,12,7,5,1,7,5,17,12,7,11,0,13,17,7,13,17,8,0,8,0,10,11,12,14,1,7,12,2,7,13,7,9,13,19,14,15,6,0,12,6,10,6,16,13
dnr,0,1,0,0,2,0,8,1,7,0,4,5,13,8,6,0,0,1,5,7,2,5,5,12,7,4,9,13,0,4,15,14,0,8,8,5,6,7,7,6,3,7,4,4,8,7,0,0,0,5,0,8,0,6,7,7,0,1,4,8,3,4,8,4,2,6,14,3,3,6,8,3,7,5,13,4,7,0,9,8,0,7,8,3,8,0,4,5,0,11,3,5,12,7,0,5,3,15,0,8,5,3,3,13,0,3,2,15,0,0,7,12,0,3,0,2,2,0,7,4,1,16,7,4,4,3,5,0,0,0,8,15,0,4,6,13,0,1,4,4,0,6,4,11,3,7,6,7,6,7,0,0,2,3,8,4,0,7,8,0,6,7,8,9,7,7,5,8,0,6,7,5,2,8,0,7,3,3,9,2,0,0,6,3,0,2,5,5,4,3,2,0,0,5,9,7,7,0,0,0,8,0,7,9,1,7,3,4,6,8,3,3,6,4,9,7,8,7,1,0,8,0,8,18,2,0,1,0,15,0,3,7,5,8,10,3,4,19,18,8,10,8,6,11,3,0,4,7,3,10,8,0,10,4,6,4,8,10,0,1,5,0,0,8,5,6,6,7,4,6,3,3,3,5,3,7,4,15,3,3,7,7,3,5,8,3,4,2,0,18,19,5,8,3,5,3,11,3,5,14,3,16,2,3,8,3,0,5,4,3,0,8,6
fty,0,2,0,1,0,10,7,1,5,0,2,7,9,7,5,4,1,2,0,6,1,7,4,11,6,3,8,8,0,3,6,3,0,7,7,0,6,6,6,8,2,6,3,4,7,12,14,0,0,4,0,7,0,4,6,6,0,1,13,7,6,2,7,4,11,5,13,5,0,0,6,5,3,10,3,1,5,7,8,7,3,6,7,4,7,3,4,4,0,0,1,4,10,6,0,4,2,0,2,7,5,12,6,4,0,1,2,14,5,0,11,6,0,1,0,4,0,0,3,6,5,3,6,3,4,2,5,0,2,4,7,14,0,7,5,5,0,1,4,3,0,5,2,10,5,5,5,6,5,8,5,5,1,0,7,0,2,6,7,0,5,6,7,8,6,6,4,6,0,5,6,5,3,7,0,8,4,2,4,1,0,0,3,2,0,0,4,7,4,6,2,2,0,8,8,6,4,0,4,0,7,0,6,4,1,6,3,3,5,7,7,2,5,4,2,6,7,6,1,0,7,3,7,17,3,0,5,13,14,4,1,5,4,7,2,2,6,18,17,7,14,0,3,10,13,4,0,6,5,3,4,0,2,3,6,0,7,18,6,1,4,0,0,5,4,0,5,6,3,3,2,3,2,3,2,5,7,14,5,3,6,20,3,4,7,2,4,10,0,17,18,0,6,2,4,3,2,8,4,13,2,15,1,7,7,3,0,4,3,2,2,7,2
gsu,2,3,4,0,4,9,11,5,10,8,6,2,5,11,9,0,0,1,6,5,4,8,7,3,2,6,2,6,0,5,7,16,0,10,11,3,1,9,11,0,4,8,6,7,12,5,2,1,0,8,0,10,0,8,13,10,0,0,5,11,10,15,11,0,1,10,7,11,9,7,11,8,5,10,7,1,11,5,12,10,1,9,10,5,10,14,3,9,0,6,16,7,5,9,0,2,14,2,0,10,2,2,7,2,6,4,3,17,8,2,8,8,3,0,0,8,7,0,10,9,4,4,11,7,9,6,8,0,4,4,12,7,0,18,7,8,0,5,0,6,9,9,2,4,4,9,8,10,9,8,3,6,8,0,11,5,3,9,10,0,1,10,10,12,8,12,9,9,4,7,11,9,8,11,0,7,6,6,5,11,3,0,4,12,0,0,8,9,7,9,1,3,6,8,11,9,8,0,7,0,10,0,10,6,0,9,5,0,8,10,14,4,7,9,3,9,12,10,2,6,11,0,10,6,0,7,6,3,0,0,5,7,6,9,13,5,6,1,4,0,6,2,0,2,6,0,6,18,6,5,6,1,5,5,10,0,10,5,4,2,0,2,4,10,6,0,10,9,6,7,15,4,1,13,4,8,9,16,6,0,9,11,0,9,12,1,5,2,0,4,6,3,10,1,9,9,3,13,7,3,6,7,5,8,10,2,0,8,7,6,0,10,8
gyz,0,6,5,0,5,11,16,6,12,9,13,10,7,13,10,6,4,3,7,10,6,9,8,4,3,8,11,7,2,5,9,18,3,12,12,4,13,10,9,11,6,10,6,8,14,12,4,1,0,9,0,12,0,10,15,12,0,0,2,13,18,17,12,0,3,12,16,7,0,8,13,0,7,1,15,1,12,6,14,12,1,10,12,7,12,12,12,7,3,7,14,8,2,12,5,8,15,4,0,1,2,4,13,4,0,6,3,18,9,2,9,7,3,0,0,9,5,3,12,10,3,6,13,8,10,4,9,0,5,0,14,6,0,4,8,10,0,5,0,8,8,17,7,7,7,11,10,12,12,10,0,0,9,7,13,1,3,10,12,0,7,12,12,0,9,13,14,10,0,8,13,10,6,18,0,0,6,8,6,6,3,0,6,6,0,0,9,8,9,10,1,0,7,9,12,18,10,0,0,0,11,0,12,1,4,10,7,5,1,11,15,6,8,0,9,11,14,13,0,6,13,0,12,7,6,8,7,7,19,0,6,1,7,10,7,6,8,2,13,12,8,0,7,11,7,0,6,11,7,6,7,1,6,2,12,2,12,4,5,4,0,0,0,12,8,0,11,11,8,9,0,0,1,15,4,15,11,4,7,0,11,13,0,7,13,17,15,5,0,6,8,4,12,1,10,10,2,0,9,4,20,9,7,9,11,5,0,9,8,5,0,11,9
hjx,0,2,0,4,1,6,6,1,6,0,3,6,4,6,2,0,1,1,3,8,0,6,3,10,0,5,7,15,0,0,14,15,0,6,6,0,1,6,5,7,1,5,1,6,6,11,6,0,0,3,0,6,0,5,5,5,0,1,4,10,2,6,10,4,10,9,15,4,4,5,10,4,2,4,5,1,10,0,7,9,2,5,6,3,6,5,7,3,0,1,4,6,11,5,0,5,1,1,0,6,5,11,3,16,0,2,3,0,0,0,6,5,0,0,0,5,1,2,6,8,0,0,10,2,5,11,6,0,0,0,10,13,0,7,15,4,4,1,4,2,7,4,5,6,4,6,4,5,4,6,0,0,0,1,6,0,0,5,6,0,5,5,6,5,21,11,4,7,0,2,10,6,5,6,0,6,0,1,3,0,0,0,2,1,2,0,4,6,5,6,2,0,0,4,10,8,6,0,0,0,9,0,9,2,9,5,3,1,1,6,6,9,4,4,0,8,10,9,1,0,10,0,6,16,2,4,1,12,17,0,2,8,3,6,5,1,2,17,16,6,4,0,5,14,2,0,10,10,4,2,5,0,1,3,7,3,6,10,10,18,0,0,3,7,3,1,9,5,2,5,6,3,2,12,2,6,4,2,4,3,5,9,3,3,10,1,8,3,0,21,20,0,9,1,6,3,10,1,3,12,5,18,0,6,6,3,0,16,2,4,3,9,5
hlm,0,0,2,0,5,3,4,2,4,0,7,6,5,4,3,0,1,1,4,4,4,3,0,6,1,0,5,5,1,2,4,1,2,4,4,0,4,5,3,4,15,3,11,5,4,4,6,0,0,1,3,4,0,14,3,3,0,0,0,4,4,0,4,0,2,4,1,1,1,4,4,0,12,1,4,1,3,3,5,4,0,3,4,1,4,7,2,1,0,4,4,14,3,3,1,15,9,14,0,4,4,8,4,0,0,0,2,3,3,0,6,17,1,0,0,0,1,0,4,0,5,1,4,14,1,1,3,0,0,4,4,4,0,3,3,1,3,1,0,1,4,2,3,1,4,3,2,3,3,4,4,3,0,0,4,2,7,3,4,2,3,4,4,6,4,4,8,4,0,3,4,4,1,4,0,4,1,9,2,0,2,0,1,0,1,3,2,3,2,4,1,3,3,4,5,3,5,0,0,0,4,0,3,3,2,3,4,2,1,4,5,0,17,5,0,3,4,3,1,3,4,0,4,5,1,0,3,5,7,0,6,3,7,4,0,0,3,0,2,4,9,1,1,5,0,0,3,4,1,0,2,0,1,2,4,0,4,2,0,0,3,1,1,18,1,0,3,3,0,4,1,2,2,4,0,6,5,3,10,0,4,4,0,0,4,0,3,5,0,3,4,2,4,1,2,4,1,0,1,2,0,5,14,4,4,4,0,1,0,9,0,4,3
hmx,0,4,1,1,0,1,2,0,1,1,0,3,17,2,0,3,6,0,0,3,16,0,16,0,0,18,3,2,0,14,2,11,0,3,2,1,3,3,0,1,15,2,6,2,3,2,12,0,1,20,2,3,0,0,2,2,0,3,12,2,2,14,2,2,9,3,5,16,8,3,3,12,0,8,2,0,0,2,3,3,1,2,2,17,2,11,17,13,1,1,13,0,0,1,1,2,0,15,1,1,0,10,3,12,0,9,0,2,1,0,2,2,0,0,0,14,3,0,0,1,3,17,2,17,0,15,0,0,5,0,3,3,0,1,4,4,1,0,3,5,3,1,0,9,12,0,0,2,0,2,0,2,6,3,0,12,0,1,3,1,2,2,3,4,0,2,2,2,2,2,2,2,0,0,0,3,0,19,16,5,1,0,8,16,0,0,1,2,0,2,0,0,1,2,3,2,0,0,1,0,2,0,1,11,9,2,2,10,0,2,2,19,2,2,8,2,2,0,0,1,3,0,2,0,12,2,0,4,12,0,1,2,18,3,11,18,0,14,1,1,11,0,1,2,17,2,14,2,20,19,2,1,11,0,2,0,3,17,9,16,0,9,10,3,20,0,2,0,22,2,15,0,1,2,0,3,0,2,0,1,2,3,1,1,2,16,0,13,0,2,3,9,1,0,13,2,0,8,21,3,17,2,15,2,1,0,0,15,16,12,7,2,0
jlo,6,17,8,1,0,14,17,9,15,6,6,19,18,22,16,10,2,10,0,15,13,13,17,8,0,14,17,11,0,1,13,6,0,18,15,9,1,15,12,18,13,19,10,12,22,19,9,0,0,18,0,20,0,18,12,13,0,0,3,21,15,9,21,0,15,21,9,12,12,13,19,11,14,9,14,1,21,7,19,21,1,20,20,15,19,9,8,17,0,10,10,18,4,8,0,15,8,12,0,0,10,8,10,13,8,15,3,8,16,4,15,18,5,0,0,7,0,4,8,14,9,11,22,13,6,13,13,0,7,2,23,10,0,16,20,7,0,3,0,17,19,15,13,4,15,18,18,21,12,19,5,0,4,6,20,10,7,18,15,0,18,19,20,16,19,23,11,16,5,17,22,17,4,11,0,13,15,16,13,13,0,0,8,14,0,0,15,12,14,8,2,0,4,15,19,16,17,0,5,0,21,0,22,9,8,18,9,8,1,21,11,12,15,7,0,20,23,17,0,13,21,0,21,4,9,5,14,6,7,0,12,14,16,14,5,12,8,11,14,17,3,6,0,7,14,6,4,15,16,16,12,1,4,2,18,5,22,15,2,9,8,0,0,17,16,0,21,20,17,18,12,0,4,10,0,13,3,12,17,5,17,22,0,19,22,13,10,10,0,15,14,5,19,6,0,7,8,8,18,16,15,23,12,6,20,2,0,0,14,19,8,21,18
jnq,0,2,0,1,1,4,10,1,6,0,6,6,1,9,2,0,1,1,3,5,0,6,3,10,8,8,7,0,0,0,17,14,0,6,6,0,1,6,5,7,1,5,1,6,10,14,8,0,0,3,0,9,0,7,5,5,0,1,4,9,7,3,6,4,10,8,0,4,5,5,7,6,4,4,6,1,8,0,7,6,2,5,6,3,9,4,5,6,0,1,2,3,11,5,0,5,4,1,0,6,5,11,3,14,0,2,3,16,0,0,6,5,0,0,0,5,1,2,6,7,0,0,9,5,5,18,6,0,0,0,6,13,0,6,14,6,4,1,4,2,6,4,2,6,4,8,4,5,8,6,0,0,0,1,6,0,0,5,6,0,5,5,6,5,9,9,4,7,0,19,9,6,5,6,0,6,5,1,3,3,0,0,4,1,2,0,4,6,6,6,2,0,0,4,7,5,6,0,0,0,6,0,8,5,9,5,3,1,1,9,9,21,4,4,0,5,6,5,1,0,9,0,6,19,4,4,1,14,17,0,2,8,3,6,3,4,10,17,20,9,4,0,5,13,5,0,16,9,4,2,5,0,1,3,7,3,9,10,11,9,0,0,3,7,3,1,8,8,5,5,6,3,2,0,2,6,4,2,4,3,5,6,3,3,6,5,8,14,0,2,17,0,7,1,3,3,10,1,3,12,1,14,0,6,9,3,0,3,5,1,1,6,5
jsz,3,5,5,0,9,10,12,6,11,9,5,9,6,12,8,6,1,3,7,9,5,9,6,4,3,7,11,7,2,7,8,17,3,11,16,4,1,10,9,0,5,9,7,3,13,6,3,1,0,10,0,11,0,9,14,11,0,0,6,12,17,16,13,0,2,11,10,0,10,9,12,13,7,11,10,1,13,6,13,11,1,11,11,6,11,15,11,0,3,7,14,12,2,11,0,7,10,3,0,1,2,4,10,3,0,5,3,17,10,2,10,9,0,0,0,9,8,0,11,10,5,5,12,9,7,7,10,0,5,0,13,5,0,13,9,9,0,1,0,7,10,16,8,12,8,10,9,11,11,9,0,7,0,0,12,1,3,11,11,0,8,11,11,21,10,14,3,10,0,8,12,8,6,17,0,0,6,7,7,6,3,0,6,14,0,0,9,8,8,11,1,0,7,9,12,17,9,0,0,0,12,0,11,1,3,11,6,5,1,12,16,5,9,0,4,10,13,19,0,8,12,4,11,7,0,8,7,0,9,0,7,8,8,10,7,6,7,2,5,11,7,0,3,3,6,0,5,11,4,7,7,1,3,2,11,0,11,4,5,3,0,10,0,11,7,0,12,10,7,8,0,0,1,14,4,9,10,5,8,0,10,12,0,10,11,10,4,0,0,5,7,4,11,1,10,10,2,0,8,3,10,8,6,10,12,5,0,6,8,6,0,12,9
kpx,0,11,1,0,7,10,7,6,16,2,7,15,11,19,14,5,1,7,6,12,9,2,12,7,0,11,4,4,0,10,10,6,0,16,13,6,7,13,8,14,9,15,10,13,19,15,2,0,3,15,0,16,0,14,9,9,0,0,10,18,12,6,17,0,7,17,12,11,11,0,18,7,11,12,11,1,18,4,18,17,4,16,6,12,17,6,4,14,4,9,6,13,4,17,0,14,12,4,0,0,9,7,11,4,7,11,3,9,6,3,11,15,4,2,0,10,7,6,15,15,8,12,18,7,6,10,12,0,6,3,19,9,0,11,19,4,0,1,8,14,15,4,6,2,13,17,14,17,2,6,4,0,0,1,15,1,0,16,8,0,13,12,16,15,16,19,9,0,1,13,18,7,3,2,0,9,11,12,0,9,0,0,7,13,0,0,13,13,12,15,1,0,8,13,16,12,14,1,5,0,17,0,18,8,0,15,3,0,1,17,10,13,14,7,3,16,19,16,1,12,18,0,17,12,7,5,10,8,14,0,6,6,12,15,6,11,8,7,10,15,11,4,9,4,11,0,0,12,12,12,10,0,11,6,15,0,17,11,2,10,0,6,8,16,14,0,17,16,13,14,9,3,1,3,0,4,13,8,13,0,14,18,0,15,18,8,9,9,0,11,12,6,16,5,0,6,2,9,14,3,11,4,8,15,16,7,0,13,11,11,0,17,14
opu,0,12,1,1,9,0,1,0,2,1,0,2,16,1,0,2,4,11,1,1,9,0,4,0,0,17,0,3,0,13,1,10,0,1,1,10,2,1,2,1,15,0,6,0,2,1,11,0,1,19,2,2,0,2,0,17,0,0,3,1,1,13,1,0,3,1,4,18,7,1,1,0,0,3,1,0,2,1,2,1,1,1,0,16,1,12,1,13,1,2,12,0,0,0,1,0,13,6,0,3,0,6,1,11,1,14,0,1,1,0,0,1,0,0,0,13,3,0,2,2,13,15,1,15,2,15,0,0,0,0,1,1,0,0,12,12,1,2,1,13,2,1,0,8,2,2,0,1,13,1,2,2,0,0,2,14,1,0,2,1,0,1,0,2,2,1,1,3,2,1,1,1,0,2,0,11,12,0,14,4,1,0,10,15,0,0,1,0,0,1,0,0,2,0,1,0,1,0,1,0,1,0,0,10,10,1,2,11,2,0,1,18,0,3,7,0,1,0,0,1,2,0,1,3,11,0,0,2,11,0,1,9,2,2,12,17,1,13,9,3,1,0,2,0,16,2,1,1,18,10,1,1,10,0,1,0,1,1,0,15,2,8,0,2,0,0,1,2,20,1,14,0,1,1,0,1,2,1,0,1,1,1,2,1,0,15,0,12,0,1,0,7,3,0,14,0,0,1,20,1,19,1,14,1,3,2,0,0,18,14,7,1,1
pqx,0,8,3,1,6,0,16,7,9,9,11,12,6,15,12,8,5,3,0,16,9,11,9,5,3,10,13,5,3,9,19,6,2,13,18,2,9,6,10,12,8,12,12,3,16,8,5,0,0,12,5,13,0,12,17,15,0,0,7,15,9,15,9,0,5,14,9,9,0,0,15,10,9,9,9,2,5,11,14,14,1,13,14,9,14,18,10,8,2,8,18,10,2,14,3,10,6,6,4,9,2,5,8,5,4,8,3,5,7,0,17,11,0,0,0,6,6,0,13,11,8,8,15,7,11,8,1,0,0,0,16,7,0,14,11,0,5,4,0,10,13,8,10,12,10,13,11,14,12,12,0,9,1,0,15,6,6,12,13,0,10,14,13,13,12,16,7,11,0,10,15,12,8,13,0,9,7,9,9,8,0,0,5,8,0,3,10,10,4,15,3,5,5,11,4,19,3,0,6,0,14,0,14,1,6,13,0,0,1,14,18,8,11,8,5,13,16,12,0,9,15,0,14,9,13,6,8,0,1,0,8,10,17,4,14,8,8,4,7,14,10,0,0,15,9,0,10,18,9,9,9,0,7,2,14,0,14,7,0,6,0,3,6,14,10,2,14,13,10,11,5,5,1,3,0,6,8,9,10,0,8,15,5,12,15,7,7,4,0,8,9,10,0,1,8,8,5,4,11,3,7,11,17,12,14,2,0,11,10,8,4,14,11
rwy,5,15,1,1,0,7,16,4,15,5,8,18,14,21,18,10,3,9,0,11,11,12,15,6,0,13,15,15,0,15,12,16,2,17,21,8,11,12,12,17,12,16,9,16,21,18,14,0,0,7,0,19,0,15,11,19,0,0,3,20,18,5,20,0,14,20,18,15,13,0,22,7,13,9,13,3,17,0,4,20,5,19,17,14,22,8,16,16,0,5,9,17,4,19,0,13,11,11,0,13,2,6,10,9,6,12,5,8,14,0,14,17,0,0,0,11,5,0,18,14,10,11,21,11,6,11,14,0,9,4,22,8,0,15,19,13,0,3,0,16,16,13,12,1,14,6,17,20,15,18,0,11,0,3,19,9,8,17,17,0,17,18,19,19,18,22,11,15,0,16,21,16,10,16,0,12,14,15,10,12,0,0,13,13,4,0,14,15,18,17,3,5,4,6,17,15,17,0,5,0,20,0,20,1,9,17,0,0,1,19,13,9,17,7,0,19,21,13,0,5,20,2,20,14,8,5,13,6,6,0,11,0,13,18,9,15,12,10,13,19,5,0,0,6,13,5,12,18,14,15,6,0,9,8,8,7,21,14,8,13,8,7,0,19,13,0,20,19,16,17,8,0,2,9,0,12,3,0,16,5,15,21,0,14,20,12,13,9,0,14,22,7,18,7,13,7,7,8,17,10,14,22,11,18,0,2,1,14,13,18,9,20,16
