language,f_000,f_001,f_002,f_003,f_004,f_005,f_006,f_007,f_008,f_009,f_010,f_011,f_012,f_013,f_014,f_015,f_016,f_017,f_018,f_019,f_020,f_021,f_022,f_023,f_024,f_025,f_026,f_027,f_028,f_029,f_030,f_031,f_032,f_033,f_034,f_035,f_036,f_037,f_038,f_039,f_040,f_041,f_042,f_043,f_044,f_045,f_046,f_047,f_048,f_049,f_050,f_051,f_052,f_053,f_054,f_055,f_056,f_057,f_058,f_059,f_060,f_061,f_062,f_063,f_064,f_065,f_066,f_067,f_068,f_069,f_070,f_071,f_072,f_073,f_074,f_075,f_076,f_077,f_078,f_079,f_080,f_081,f_082,f_083,f_084,f_085,f_086,f_087,f_088,f_089,f_090,f_091,f_092,f_093,f_094,f_095,f_096,f_097,f_098,f_099,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200,f_201,f_202,f_203,f_204,f_205,f_206,f_207,f_208,f_209,f_210,f_211,f_212,f_213,f_214,f_215,f_216,f_217,f_218,f_219,f_220,f_221,f_222,f_223,f_224,f_225,f_226,f_227,f_228,f_229,f_230,f_231,f_232,f_233,f_234,f_235,f_236,f_237,f_238,f_239,f_240,f_241,f_242,f_243,f_244,f_245,f_246,f_247,f_248,f_249,f_250,f_251,f_252,f_253,f_254,f_255,f_256,f_257,f_258,f_259,f_260,f_261,f_262,f_263,f_264,f_265,f_266,f_267,f_268,f_269,f_270,f_271,f_272,f_273,f_274,f_275,f_276,f_277,f_278,f_279,f_280,f_281,f_282,f_283,f_284,f_285,f_286,f_287,f_288,f_289,f_290,f_291,f_292,f_293,f_294,f_295,f_296,f_297,f_298,f_299,f_300,f_301,f_302,f_303,f_304,f_305,f_306,f_307,f_308,f_309,f_310,f_311,f_312
cyz,6,3,2,10,3,4,2,4,3,4,11,0,2,0,1,0,0,0,1,5,2,7,4,15,8,5,4,4,0,1,4,1,4,0,5,5,3,0,5,5,0,17,0,0,0,3,4,5,0,1,3,0,0,1,18,3,4,4,4,5,3,0,4,3,3,16,1,3,2,2,2,0,1,5,4,17,5,3,0,0,2,1,2,4,5,4,0,3,3,10,3,5,0,4,1,2,5,1,3,7,4,0,17,4,4,3,3,4,3,0,0,3,5,4,4,5,3,5,2,3,9,1,0,3,1,1,0,0,13,0,0,4,16,2,4,4,1,0,14,3,2,3,6,2,5,4,3,9,0,5,5,4,3,18,3,1,5,0,1,4,0,4,6,10,4,11,4,5,4,5,2,1,4,4,2,3,4,5,3,0,1,0,5,3,2,2,4,0,5,4,7,0,4,0,1,2,4,4,2,5,1,3,3,0,13,3,3,3,3,8,3,4,3,1,5,2,11,1,2,1,2,0,12,7,0,6,2,3,0,4,0,4,5,6,2,8,5,1,3,1,2,3,16,4,4,3,4,5,0,5,0,3,0,0,2,2,4,5,3,4,4,1,2,11,4,4,1,3,2,2,0,4,0,7,0,2,15,3,3,3,1,4,2,4,2,4,0,4,3,0,8,4,5,5,1,3,4,2,2,3,0,6,1,4,6,3,17,1,4,19,3,3,2
dfp,13,11,5,9,6,11,7,17,17,7,0,0,9,0,6,11,0,0,3,6,5,8,6,7,7,8,7,10,1,6,11,2,12,0,7,9,6,0,11,1,0,6,0,0,15,0,12,17,1,6,8,0,2,0,5,10,3,12,8,11,12,5,9,6,6,3,8,2,7,10,5,1,4,12,11,8,17,10,0,2,13,5,12,7,22,5,1,9,2,0,3,5,0,11,9,0,11,0,9,1,10,2,4,13,0,10,9,8,0,3,0,11,1,8,0,8,3,7,9,9,9,0,0,8,8,4,0,2,17,6,5,10,0,10,10,10,13,0,2,9,6,7,10,3,0,12,10,7,12,9,7,9,8,3,8,0,2,5,7,9,0,7,11,7,9,3,11,17,10,10,0,4,8,10,10,6,9,12,8,8,4,12,12,5,8,12,9,3,14,12,9,10,12,0,2,4,7,12,8,11,2,11,9,0,7,11,3,5,8,15,8,2,7,1,11,6,4,6,9,6,0,1,12,0,3,11,3,0,0,8,0,8,10,9,0,7,11,4,8,14,7,16,6,11,14,0,12,3,0,9,0,0,0,0,5,0,12,7,10,12,18,10,0,9,10,9,2,1,5,8,10,8,3,5,2,8,8,9,11,7,9,10,0,19,6,9,0,10,13,5,7,10,12,8,7,10,12,6,0,10,8,12,8,18,11,10,5,0,12,7,6,11,7
dnx,4,10,0,14,2,1,12,1,0,2,1,0,0,1,18,10,2,0,0,3,5,1,2,1,0,2,2,1,0,9,1,1,1,0,1,3,0,2,3,3,0,14,0,2,0,0,1,2,0,1,0,1,0,0,15,1,1,1,1,3,2,0,1,1,1,13,3,3,1,0,4,0,3,3,1,1,0,8,0,0,13,1,2,1,2,2,0,1,11,4,8,1,0,1,1,3,2,0,4,5,6,0,1,1,0,2,0,9,2,0,0,1,2,3,0,3,12,2,0,1,1,3,0,0,0,8,0,0,2,0,0,1,14,7,2,1,10,0,11,2,0,1,3,0,7,1,6,0,4,2,2,1,4,15,0,4,3,0,2,0,0,1,3,0,1,10,2,3,1,3,0,2,2,1,5,2,1,3,5,1,2,4,3,1,1,1,2,0,2,1,2,1,1,2,12,0,1,1,1,3,0,4,2,2,1,0,1,7,0,1,0,2,11,1,3,3,8,3,3,1,3,0,12,1,0,3,0,1,0,2,0,2,2,4,0,0,2,4,1,11,0,1,14,2,2,11,1,0,0,3,2,2,0,0,0,7,2,3,0,1,2,6,2,1,2,1,16,0,0,0,4,1,1,9,6,0,1,0,2,0,2,2,0,1,3,3,0,1,2,2,9,1,2,3,2,2,1,1,0,0,4,3,6,2,3,1,14,0,2,1,2,0,0
fgv,2,6,3,1,3,7,3,7,10,6,2,0,5,2,21,3,0,1,0,15,13,2,18,17,3,17,6,8,0,2,5,1,7,0,5,6,13,0,6,7,0,0,0,0,5,4,7,1,0,2,5,0,0,1,21,4,0,7,5,6,6,6,5,5,4,19,4,6,0,3,2,0,1,2,5,18,7,5,0,5,6,5,5,21,6,0,0,4,12,2,3,2,0,5,6,5,6,1,5,3,7,1,20,7,1,6,6,3,3,1,1,6,7,5,1,6,16,0,3,4,5,4,0,4,2,2,0,1,16,3,4,6,0,3,6,6,3,2,17,1,5,3,1,5,0,7,5,1,6,6,6,5,3,21,4,3,6,4,0,0,0,5,7,4,7,14,5,8,22,0,0,7,7,0,3,4,6,1,0,5,5,7,6,4,5,6,7,0,8,7,0,5,7,8,15,0,5,5,5,7,1,6,4,7,6,6,2,5,5,4,17,6,4,1,6,2,14,1,6,1,2,0,15,7,0,1,10,4,0,3,0,6,1,7,0,3,6,2,4,4,4,4,19,7,7,6,7,2,0,6,0,0,0,0,3,4,7,2,6,7,5,0,3,4,5,5,19,5,3,5,7,5,1,1,0,3,4,6,6,18,11,7,3,7,4,2,0,20,4,0,4,7,6,2,5,5,7,5,3,6,0,2,4,5,2,4,20,0,7,22,0,6,5
frx,9,7,4,11,3,8,5,9,15,0,4,3,6,3,21,4,0,2,0,0,7,5,14,4,8,6,8,7,0,9,7,4,8,0,0,9,3,0,9,8,0,3,0,0,12,5,8,7,2,4,6,3,4,0,1,6,3,8,0,8,0,2,6,1,7,1,5,3,0,6,6,0,1,7,8,4,8,6,0,7,7,4,9,12,8,6,0,7,5,7,4,11,3,7,7,6,6,1,7,9,8,3,16,8,2,7,1,7,2,0,0,7,3,7,0,9,2,6,5,6,11,7,0,5,5,5,0,3,9,4,0,7,1,6,7,16,6,0,4,7,6,5,8,4,0,9,5,4,9,11,8,8,1,1,6,7,6,6,0,7,0,1,9,11,8,1,9,10,18,8,0,3,9,6,7,7,7,8,6,7,1,0,9,6,6,7,8,0,9,8,2,6,8,0,15,0,4,8,6,9,0,9,7,8,8,7,3,0,11,5,5,8,5,3,7,0,1,8,2,7,0,0,13,1,0,9,4,5,0,6,1,1,8,8,4,5,4,5,6,4,5,6,19,8,2,9,8,10,0,7,4,4,0,0,4,0,8,8,7,8,7,5,4,7,8,7,17,6,0,6,2,9,6,1,3,6,5,7,7,4,6,8,0,8,7,0,0,6,6,0,5,8,10,7,8,6,8,7,4,7,6,8,11,8,9,7,1,0,8,4,0,7,8
fwx,5,1,9,2,7,2,13,2,1,1,2,2,1,0,13,11,4,0,0,2,12,5,3,2,1,3,3,2,0,0,2,1,2,0,6,2,1,0,4,3,0,15,0,2,1,0,2,3,0,1,1,1,3,0,16,2,0,2,2,4,9,1,2,2,2,14,2,4,0,12,3,0,8,4,2,2,4,2,0,3,3,8,0,2,3,0,0,9,11,5,7,5,0,2,2,4,3,0,2,6,2,0,2,2,0,1,1,11,2,0,0,12,3,2,2,4,13,3,10,2,8,3,0,1,15,2,0,0,3,0,2,2,13,1,0,2,3,0,12,5,10,5,4,0,6,2,2,13,5,3,3,2,5,16,1,5,4,16,0,2,0,3,4,1,2,10,3,2,2,4,0,1,3,2,1,2,1,2,13,2,2,5,4,2,0,2,3,2,3,2,1,2,2,0,13,0,2,2,16,4,0,2,2,3,2,1,1,8,1,2,1,2,1,1,4,0,9,2,4,2,0,0,11,9,0,5,9,2,1,2,0,3,3,5,1,0,3,1,2,12,1,2,1,3,3,1,2,0,1,4,0,0,0,0,10,0,1,4,1,2,3,2,3,2,1,2,17,1,0,12,3,1,10,1,7,8,2,1,17,1,3,1,0,2,0,0,0,2,1,2,0,2,3,4,3,2,2,17,0,1,3,4,20,3,4,2,15,0,3,2,0,1,3
ghp,8,4,3,1,8,6,3,5,5,5,12,0,3,4,20,2,0,1,0,6,1,4,17,17,5,16,8,6,0,2,6,0,5,0,5,7,14,0,8,6,0,18,0,0,3,0,5,6,0,2,4,0,0,1,20,4,0,5,5,6,4,5,3,4,5,18,4,5,0,5,2,0,1,2,7,19,2,1,0,6,4,5,4,20,7,0,0,6,11,2,2,0,0,5,5,5,2,1,6,3,5,6,19,6,1,5,4,6,3,7,0,5,7,5,1,6,15,7,3,4,3,6,0,3,4,2,0,1,14,0,3,0,18,5,7,5,2,2,16,1,4,3,16,5,0,6,1,3,6,6,6,6,7,20,5,3,6,3,11,5,0,5,7,2,5,12,7,6,6,0,0,1,5,18,5,5,6,7,4,4,5,0,8,6,4,4,5,0,7,6,0,4,5,9,4,0,5,7,4,2,1,8,4,5,4,5,2,5,8,0,6,5,4,1,6,2,12,1,6,5,2,0,14,9,1,1,10,4,0,3,0,10,7,7,0,3,7,2,4,2,3,4,18,6,5,5,5,1,0,6,3,0,0,0,3,2,5,2,5,6,5,0,2,4,7,5,15,4,0,4,6,7,6,1,0,5,4,5,4,17,9,6,3,6,5,2,0,19,4,0,3,6,8,2,5,4,5,3,3,5,0,2,2,7,7,4,19,0,5,21,0,5,5
gpq,11,11,11,8,3,10,6,12,8,7,5,0,8,0,5,6,0,0,0,6,5,6,9,6,9,7,0,9,0,5,10,1,11,0,0,9,15,4,11,1,0,2,0,0,14,8,10,15,1,1,10,5,2,0,4,8,0,10,8,10,8,5,8,6,6,3,0,1,0,8,5,0,3,11,10,6,19,8,0,2,8,5,7,7,21,5,0,11,4,0,10,5,0,10,11,0,9,1,11,15,11,4,3,12,0,9,8,8,0,5,0,9,1,8,6,12,5,7,8,10,7,0,0,6,7,7,0,2,4,5,5,9,4,9,9,9,12,0,1,7,8,6,9,3,0,11,6,6,11,11,2,9,8,5,10,0,2,9,5,10,0,7,12,5,9,3,11,17,9,9,0,4,11,8,6,6,9,10,8,15,4,0,12,5,8,11,11,3,13,11,4,12,11,0,3,0,7,11,7,12,0,13,10,14,11,10,3,5,7,14,8,2,7,4,9,6,3,6,10,10,0,0,16,3,3,8,3,0,0,9,0,3,12,9,0,6,8,4,10,14,7,15,5,12,0,0,11,6,0,9,0,0,0,0,7,0,10,7,9,10,17,8,0,8,10,11,6,9,4,7,8,11,5,4,2,8,7,10,10,6,8,12,0,18,0,8,0,8,6,5,7,10,12,8,11,9,9,6,0,9,10,11,7,11,11,6,4,0,11,8,6,10,7
grv,1,14,8,13,3,19,3,18,14,0,8,5,14,0,16,9,5,0,0,0,1,12,12,11,15,11,0,16,0,12,18,0,17,0,0,11,10,7,11,13,0,11,0,1,11,11,18,11,0,6,8,0,2,0,9,15,0,18,16,18,12,6,16,1,13,8,8,3,3,17,0,1,0,18,19,13,13,15,0,11,13,0,12,16,16,1,2,16,1,10,0,5,0,18,17,11,1,0,0,15,2,6,14,19,4,19,16,16,6,7,0,18,1,12,1,15,11,1,14,16,11,0,0,10,13,8,0,0,9,0,0,18,8,18,17,17,9,1,8,17,14,4,1,6,5,17,9,19,2,7,2,15,11,12,12,0,12,12,11,15,0,0,14,11,15,7,16,14,17,0,2,7,15,15,12,11,11,19,12,15,7,11,16,8,15,20,18,6,21,18,9,0,18,2,9,0,12,17,14,18,0,1,13,17,13,18,5,11,16,13,12,11,11,1,16,0,7,9,0,14,0,3,6,7,0,2,0,8,0,0,0,13,18,14,0,11,1,0,16,10,10,12,14,18,2,11,0,9,0,13,0,7,0,0,3,0,18,12,19,22,12,12,0,12,18,17,12,19,7,13,2,1,10,7,4,13,16,13,18,11,14,16,0,14,0,6,0,14,10,0,11,14,19,12,16,14,17,11,5,17,14,15,16,18,1,14,12,1,15,13,9,16,12
hjn,10,8,3,5,4,9,0,10,6,8,0,0,7,5,3,0,0,3,2,7,4,8,7,8,6,17,9,8,0,7,8,1,9,0,2,8,12,3,10,1,0,4,1,0,6,6,9,8,1,1,7,4,0,0,2,7,4,9,7,9,7,1,12,6,8,2,6,0,3,7,0,0,0,8,9,5,9,7,0,8,0,4,6,6,9,0,0,8,6,8,4,4,2,8,8,7,9,1,8,10,9,0,17,9,3,8,1,0,2,1,0,8,6,8,5,10,0,0,6,7,11,8,0,1,8,0,0,4,5,0,6,12,2,7,5,7,5,0,9,10,0,5,11,0,2,10,7,7,10,8,9,7,1,2,6,0,8,7,4,8,0,6,10,7,4,2,10,11,7,0,0,1,10,7,8,8,8,9,7,10,0,0,10,7,7,8,14,0,10,9,3,7,9,3,4,3,7,9,14,10,0,10,8,12,9,8,4,4,8,6,7,7,6,3,8,5,0,5,2,8,5,1,0,2,2,7,0,0,0,7,0,8,9,8,4,6,9,0,7,5,6,7,3,9,8,8,9,4,0,8,5,5,0,0,3,3,9,9,8,9,8,6,0,4,9,8,3,7,0,13,0,1,2,5,0,7,18,11,8,5,7,9,4,9,8,0,0,7,7,4,6,9,11,0,9,4,9,8,0,8,7,9,5,9,10,8,2,1,9,5,5,8,9
hsv,19,16,11,14,6,20,0,15,15,10,6,1,15,0,17,12,1,0,4,9,1,4,13,14,16,14,10,17,0,9,15,0,19,0,3,12,11,5,16,2,0,12,0,1,12,9,13,10,0,1,8,7,2,0,12,18,4,20,17,19,14,4,17,8,10,11,0,0,4,19,0,1,7,19,20,15,16,16,0,14,15,1,0,18,18,1,0,17,9,0,6,9,0,19,18,8,7,0,16,16,16,5,15,20,0,20,17,11,2,1,3,19,10,10,1,1,9,12,16,11,11,0,0,3,16,2,2,0,11,0,0,13,12,13,18,18,14,1,9,13,15,9,15,5,1,18,6,15,16,6,2,16,13,13,14,2,0,14,13,17,1,9,2,5,16,4,17,15,19,12,1,9,13,16,15,12,14,20,9,16,8,2,1,6,16,17,19,8,22,19,10,14,19,7,10,5,14,19,18,14,0,16,15,11,16,19,0,2,18,17,15,13,10,1,17,13,0,8,11,11,0,0,8,13,3,2,8,0,0,11,0,15,15,15,0,12,12,6,17,6,13,13,9,19,13,7,14,11,0,14,0,0,0,0,17,6,21,13,14,18,15,9,6,11,19,18,13,12,6,17,12,12,7,1,5,14,17,11,13,11,16,19,0,15,12,0,0,17,11,9,14,16,16,11,17,0,19,15,0,15,2,1,17,19,15,6,21,1,20,16,11,18,2
jkm,16,12,3,13,2,15,10,13,11,12,7,1,11,0,11,15,6,0,0,11,8,13,14,9,11,1,11,12,0,8,3,6,15,0,0,0,3,1,15,2,0,1,0,1,8,10,14,12,0,1,13,0,5,0,8,14,4,14,12,16,15,5,7,1,11,6,7,3,5,13,0,0,0,14,15,12,11,11,0,10,11,9,11,13,14,1,0,14,7,9,0,2,0,13,15,9,1,0,14,14,14,0,9,15,0,15,12,12,0,1,2,14,7,5,1,14,8,9,12,12,0,10,0,13,9,9,0,0,7,8,0,15,6,14,7,12,14,4,7,11,8,10,12,0,4,13,13,10,14,14,12,11,10,8,5,9,0,10,9,13,0,0,13,7,12,2,0,1,13,13,1,6,14,13,13,10,10,16,2,11,6,10,14,7,12,14,15,5,17,15,13,8,14,2,5,0,11,16,11,15,0,14,12,9,14,8,6,5,12,9,11,9,11,1,12,9,5,9,12,12,6,0,3,0,3,13,7,7,0,12,0,11,16,1,0,9,13,0,12,7,8,8,10,15,11,12,16,9,0,10,7,0,0,0,12,0,16,10,15,16,10,10,0,16,13,13,8,13,0,14,2,2,6,1,1,5,11,12,14,12,12,14,0,10,0,0,0,12,8,8,16,12,1,13,12,12,15,12,0,13,11,13,12,14,12,12,8,1,16,11,8,21,15
lnt,12,10,10,7,6,13,4,11,7,9,0,0,8,6,8,5,0,0,0,8,6,7,8,18,8,1,7,22,0,4,9,1,10,0,1,10,4,0,12,1,0,7,0,3,13,7,11,16,1,5,9,0,6,0,7,9,0,11,9,13,9,3,7,6,8,4,0,1,6,9,7,0,3,10,21,10,18,9,0,9,9,3,10,11,12,5,0,10,3,0,12,6,0,9,10,0,10,1,10,11,10,2,8,14,0,12,7,9,5,4,0,10,12,9,0,11,6,0,7,8,10,2,0,7,6,6,1,2,6,0,7,12,3,8,8,8,4,0,6,8,7,10,17,3,0,8,11,5,8,10,11,10,1,4,7,8,9,8,0,0,0,8,1,6,10,0,8,9,12,7,0,1,8,9,9,9,2,11,5,6,4,8,11,4,10,10,10,0,12,14,7,11,10,0,2,0,6,15,10,8,0,12,11,16,10,13,3,0,6,8,9,15,9,1,10,7,5,7,8,9,0,1,2,12,0,10,5,6,0,5,0,7,14,12,0,0,10,4,9,6,15,17,8,10,9,10,5,7,0,0,6,0,0,0,9,4,11,10,12,14,16,7,5,6,11,10,7,11,4,9,9,10,6,3,1,15,6,8,9,9,0,11,0,21,6,2,0,9,5,3,10,11,9,9,10,7,11,9,0,11,9,2,10,13,8,9,6,0,10,10,4,9,10
moz,17,13,7,15,2,16,11,14,0,11,5,1,12,7,12,16,6,0,0,10,9,14,15,10,12,10,11,13,0,7,14,5,16,0,9,0,17,6,13,11,0,8,0,1,9,10,15,13,1,7,14,0,5,0,10,13,0,15,13,17,0,5,13,1,12,7,7,3,0,14,8,1,0,15,16,11,12,11,0,12,12,9,14,14,15,1,1,15,6,9,14,3,0,14,16,0,1,0,13,13,15,0,10,16,0,16,13,13,7,1,0,15,8,2,1,13,6,10,13,13,0,9,0,14,11,10,0,0,8,0,0,16,7,15,13,13,7,1,5,12,13,11,13,0,4,14,12,11,15,0,2,12,0,9,11,2,2,11,10,14,0,0,15,9,13,5,13,1,14,0,1,1,10,14,14,10,12,17,2,12,6,9,15,7,11,15,16,5,18,17,9,9,15,0,6,0,10,16,12,17,0,1,1,10,0,14,0,6,13,10,10,10,12,1,13,10,6,9,13,13,7,0,4,5,0,2,0,7,0,13,0,12,17,1,0,10,13,0,13,0,9,9,11,16,12,0,5,8,0,10,7,6,0,0,13,0,17,11,16,17,11,10,0,14,14,14,9,14,0,15,2,2,8,6,1,8,12,9,15,13,13,15,5,11,0,0,0,13,9,0,7,13,17,0,13,13,16,13,0,14,12,14,13,15,13,12,9,1,17,12,7,22,0
opt,11,9,0,6,5,12,8,12,18,7,5,4,10,0,7,7,0,0,3,2,5,9,10,5,7,9,7,11,0,4,12,3,13,0,8,9,16,0,11,9,0,2,0,0,16,0,10,15,1,1,8,0,2,0,6,11,2,13,10,10,8,5,10,7,6,5,0,2,0,8,5,1,2,9,12,9,20,10,0,16,8,5,9,8,13,5,0,12,5,0,11,7,0,12,12,0,11,1,9,12,12,2,5,10,0,11,10,10,0,3,0,12,1,5,0,8,3,7,10,9,7,0,0,11,10,4,0,2,18,5,5,11,5,11,11,11,6,3,3,6,9,8,11,3,0,8,9,8,8,12,7,9,8,6,9,0,2,5,6,11,0,7,11,5,9,3,12,18,11,9,0,5,8,11,11,6,9,13,8,9,4,13,13,5,8,9,12,4,11,13,6,13,13,4,2,0,8,13,9,13,2,11,9,15,12,12,3,5,9,16,8,2,7,1,9,6,2,6,9,6,0,1,17,4,3,12,3,0,3,8,2,9,13,11,0,6,8,4,11,15,14,15,7,13,15,11,10,3,0,9,0,0,0,0,5,0,13,7,11,13,19,11,0,10,10,12,4,10,4,9,11,8,9,2,2,8,9,2,12,8,10,10,0,20,9,9,0,11,8,5,9,10,13,8,7,8,10,10,0,5,8,10,9,12,11,11,3,0,13,9,6,12,11
pqw,20,17,5,10,6,21,0,16,16,10,10,1,16,0,10,14,1,0,7,13,15,6,16,8,17,15,10,18,0,10,16,7,14,0,4,13,12,5,2,2,0,13,0,1,7,9,19,14,0,1,8,7,2,0,14,19,4,21,18,14,10,4,11,8,16,12,0,0,4,20,0,1,5,13,13,16,10,17,0,15,10,5,12,19,20,1,0,0,10,0,7,10,3,20,19,8,8,0,17,17,1,5,16,21,0,21,18,17,2,6,0,20,11,13,1,17,10,8,17,17,6,12,0,12,17,2,2,0,12,0,8,14,19,19,12,20,15,1,10,14,16,12,7,5,1,19,0,17,13,15,2,17,9,14,15,10,10,15,8,18,1,9,2,12,17,8,18,16,20,12,1,9,13,17,16,13,15,14,9,17,9,2,18,6,17,18,20,0,1,20,11,15,21,5,11,0,15,20,19,14,0,17,6,12,17,20,0,10,19,18,16,14,11,1,18,8,0,8,14,11,0,0,10,7,0,15,6,0,0,11,0,16,21,16,0,2,14,8,18,6,14,14,15,14,10,14,15,0,0,0,0,0,1,0,18,1,15,0,20,19,9,9,6,15,12,19,14,16,6,18,12,13,7,0,1,9,18,11,20,16,17,13,7,16,10,0,0,18,12,7,15,17,14,15,18,7,20,16,3,18,2,17,18,20,1,6,22,1,21,17,0,19,2
