language,f_000,f_001,f_002,f_003,f_004,f_005,f_006,f_007,f_008,f_009,f_010,f_011,f_012,f_013,f_014,f_015,f_016,f_017,f_018,f_019,f_020,f_021,f_022,f_023,f_024,f_025,f_026,f_027,f_028,f_029,f_030,f_031,f_032,f_033,f_034,f_035,f_036,f_037,f_038,f_039,f_040,f_041,f_042,f_043,f_044,f_045,f_046,f_047,f_048,f_049,f_050,f_051,f_052,f_053,f_054,f_055,f_056,f_057,f_058,f_059,f_060,f_061,f_062,f_063,f_064,f_065,f_066,f_067,f_068,f_069,f_070,f_071,f_072,f_073,f_074,f_075,f_076,f_077,f_078,f_079,f_080,f_081,f_082,f_083,f_084,f_085,f_086,f_087,f_088,f_089,f_090,f_091,f_092,f_093,f_094,f_095,f_096,f_097,f_098,f_099,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200,f_201,f_202,f_203,f_204,f_205,f_206,f_207,f_208,f_209,f_210,f_211,f_212,f_213,f_214,f_215,f_216,f_217,f_218,f_219,f_220,f_221,f_222,f_223,f_224,f_225,f_226,f_227,f_228,f_229,f_230,f_231,f_232,f_233,f_234,f_235,f_236,f_237,f_238,f_239,f_240,f_241,f_242,f_243,f_244,f_245,f_246,f_247,f_248,f_249,f_250,f_251,f_252,f_253,f_254,f_255,f_256,f_257,f_258,f_259,f_260,f_261,f_262,f_263,f_264,f_265,f_266,f_267,f_268,f_269,f_270,f_271,f_272,f_273,f_274,f_275,f_276,f_277,f_278,f_279,f_280,f_281,f_282,f_283,f_284,f_285,f_286,f_287,f_288,f_289,f_290,f_291,f_292,f_293,f_294,f_295,f_296,f_297,f_298,f_299,f_300,f_301,f_302,f_303,f_304,f_305,f_306,f_307,f_308,f_309,f_310,f_311,f_312
dwx,18,3,4,10,1,0,0,0,4,2,5,6,3,0,19,4,4,0,0,0,1,2,4,3,0,4,1,17,6,3,4,5,0,0,11,4,2,19,4,1,6,18,5,1,4,2,2,5,0,2,4,5,0,0,2,5,0,0,6,1,7,0,13,5,0,0,0,1,0,0,4,6,5,5,2,4,0,0,0,2,4,1,0,0,2,4,0,0,0,6,0,1,4,5,18,4,5,18,4,4,5,5,4,4,0,0,4,4,1,0,4,4,2,1,1,3,6,0,5,1,4,2,15,2,0,15,4,0,0,18,0,11,2,0,11,7,0,3,1,1,0,7,2,1,0,6,4,3,2,3,17,8,5,10,6,6,4,3,0,0,17,5,0,4,10,0,4,5,2,3,6,1,0,4,2,1,6,1,4,5,0,0,1,17,4,4,6,6,13,18,3,5,5,5,3,3,4,6,3,2,3,5,5,17,5,2,4,4,4,1,6,1,3,1,0,0,0,3,6,4,4,4,8,7,11,8,1,0,6,4,0,0,6,10,4,17,0,5,0,2,4,0,4,0,0,4,2,0,5,0,2,3,0,6,2,3,4,0,20,1,0,3,2,2,0,1,4,0,0,3,2,0,0,1,0,2,0,4,4,0,3,0,0,1,0,5,18,10,0,2,0,5,0,3,2,1,2,0,1,0,0,0,0,3,0,4,1,2,4,0,21,0,1
egq,8,12,15,0,13,12,1,1,15,16,16,20,4,2,7,11,16,4,0,0,0,11,15,4,3,6,0,10,18,0,6,16,0,2,9,16,12,13,17,11,19,10,17,11,16,4,8,12,2,4,16,17,14,3,4,15,3,0,17,0,0,0,11,16,13,7,0,0,11,10,17,18,18,14,7,12,13,0,0,0,13,9,2,0,14,16,0,10,9,0,11,13,14,16,12,1,14,10,16,14,15,15,7,14,4,9,13,3,2,7,14,18,0,10,0,4,18,5,6,4,6,15,8,0,5,1,16,1,1,12,0,8,10,9,12,6,0,10,9,3,0,0,17,7,18,19,17,5,18,13,7,9,15,4,18,16,5,15,1,16,14,14,0,11,13,8,13,0,19,12,14,5,2,6,14,0,18,7,15,16,0,12,0,10,18,15,13,16,18,19,4,19,19,12,4,16,16,15,13,11,12,18,18,9,15,14,15,15,6,4,16,2,18,2,5,0,4,13,18,18,14,15,0,3,6,15,0,0,16,18,0,0,13,16,13,7,5,16,0,12,15,2,6,1,14,14,0,0,12,6,11,4,13,18,16,10,7,1,11,0,4,0,13,19,7,5,16,6,13,4,16,0,0,0,3,6,1,12,17,0,6,4,5,14,0,17,10,7,12,14,1,19,4,13,16,0,3,12,0,3,0,8,0,15,2,18,13,11,12,2,11,7,4
egx,1,8,7,12,6,6,2,2,5,4,7,9,0,4,1,6,7,5,0,0,0,5,5,6,3,10,0,3,9,4,7,8,2,0,3,8,5,6,8,3,8,2,7,6,8,7,1,7,0,5,7,6,6,0,5,7,0,4,8,0,0,0,2,8,6,2,0,0,5,3,6,10,8,6,0,0,17,0,0,4,7,4,4,0,6,7,0,1,4,1,7,5,5,8,2,8,6,2,7,6,8,7,9,8,8,4,7,5,5,3,5,7,0,7,2,5,9,9,1,3,9,6,2,0,7,2,7,4,1,1,0,1,5,4,5,2,0,1,3,4,0,2,8,5,7,9,7,8,9,6,1,4,8,2,8,8,7,8,2,6,6,7,0,6,4,6,7,6,8,5,7,0,1,8,21,2,9,2,8,8,3,9,0,2,7,6,9,8,3,1,5,9,8,6,0,7,9,10,3,5,6,8,7,1,7,18,6,10,16,6,9,4,9,5,2,0,0,6,9,8,8,7,3,0,2,2,0,0,8,9,4,9,8,1,7,1,9,6,0,5,5,5,7,2,7,6,0,0,0,7,5,5,6,9,8,4,6,4,0,3,6,4,7,8,5,7,7,7,5,6,7,0,1,4,5,7,1,6,8,0,7,6,7,7,0,9,20,8,4,7,2,8,3,6,8,6,4,7,0,6,0,2,0,6,3,8,5,5,16,5,2,0,0
elr,22,11,13,2,9,11,0,0,12,11,13,15,5,5,22,10,12,7,0,0,0,10,11,5,4,8,4,7,16,5,13,12,1,2,7,14,9,10,14,9,15,14,13,10,13,11,1,14,4,10,13,13,11,6,0,11,8,3,13,6,4,0,8,13,12,6,0,0,10,7,12,14,14,12,6,9,4,0,0,0,12,1,9,0,10,13,0,9,2,0,19,10,0,13,8,13,20,9,13,11,14,12,15,15,3,3,10,4,8,6,13,13,0,9,2,6,16,6,7,5,8,12,6,0,11,9,13,1,1,8,1,2,2,8,14,3,0,6,8,0,4,0,14,6,13,15,12,13,14,11,5,11,13,11,15,12,13,6,0,12,11,19,0,10,2,3,11,10,14,15,20,9,7,10,18,0,15,6,12,18,0,11,0,9,14,13,17,13,10,7,6,15,14,11,5,5,22,14,4,10,15,15,14,7,22,11,12,19,12,10,15,5,7,3,0,0,0,10,16,13,6,13,1,9,5,12,0,0,15,13,1,11,6,8,12,4,6,12,1,11,11,7,14,0,13,12,0,0,14,10,14,12,11,15,13,2,3,8,7,0,1,0,5,14,2,13,12,6,12,5,13,0,0,8,8,14,1,11,14,0,5,5,6,14,0,14,5,2,10,12,6,14,3,12,13,0,9,11,0,4,0,7,0,11,4,14,12,10,10,4,9,0,0
fgs,3,7,9,4,7,4,2,2,8,6,9,11,7,0,3,1,9,1,0,0,0,6,6,7,0,7,0,1,12,0,8,20,2,0,5,10,4,7,10,5,11,4,9,3,9,6,6,9,0,7,8,9,5,4,6,20,5,5,10,2,1,0,4,10,7,3,0,5,6,2,9,9,10,8,0,5,7,1,0,5,8,2,6,0,8,9,0,11,5,0,5,7,6,6,4,10,8,3,9,6,9,10,11,11,6,5,15,6,6,10,8,9,3,0,4,7,11,8,9,7,10,8,17,0,8,5,9,1,1,3,2,2,8,5,7,3,0,0,15,5,0,1,10,2,9,11,5,9,7,7,20,5,6,11,10,0,9,9,1,8,4,9,0,17,5,5,5,0,10,7,10,7,3,7,9,3,11,14,10,10,1,7,0,5,10,9,7,10,5,3,7,11,10,7,0,9,11,8,7,6,8,11,10,0,9,7,8,4,8,5,11,0,11,4,2,0,0,4,12,9,10,9,4,0,4,17,4,1,10,7,3,8,18,4,6,13,11,8,0,7,7,2,8,2,9,8,3,1,7,8,6,8,8,11,7,4,16,3,1,4,3,0,9,11,3,9,5,8,8,8,9,2,0,5,4,8,3,7,10,0,1,1,2,6,0,10,1,1,6,8,0,10,8,8,10,5,5,5,0,7,0,5,2,4,5,10,8,1,8,7,5,3,0
fiy,14,1,1,1,0,18,0,0,1,1,0,0,2,1,14,2,1,2,0,0,3,0,1,1,1,1,1,12,0,2,1,1,0,1,10,0,1,0,4,0,0,15,0,0,0,1,3,0,0,17,0,0,1,1,1,0,0,1,0,1,6,0,1,0,1,0,1,3,1,0,0,0,0,0,1,11,1,0,0,1,0,2,1,0,0,0,0,2,0,5,2,0,14,0,14,0,1,1,2,0,0,0,1,0,1,0,1,1,1,0,2,1,1,0,0,0,0,1,0,0,0,0,12,1,1,0,0,2,0,16,7,9,1,1,0,1,0,2,1,0,0,1,1,0,0,0,0,1,0,1,13,13,0,7,0,2,1,1,0,1,1,1,1,0,3,0,1,3,0,0,1,2,0,2,0,1,0,11,0,1,0,2,0,14,0,0,1,0,0,13,1,0,0,0,2,1,0,1,0,1,0,0,0,14,0,0,1,0,1,0,1,1,1,0,6,0,1,0,0,0,0,0,6,5,12,4,5,0,0,0,0,1,1,9,0,13,1,0,0,0,1,0,0,6,2,1,1,0,1,1,1,0,1,0,0,0,0,0,15,2,0,0,0,0,0,2,0,1,1,0,0,0,0,1,1,0,3,0,1,0,2,2,3,0,0,0,12,8,3,0,0,1,0,5,0,1,1,1,1,0,0,0,0,17,0,0,0,0,0,0,16,0,2
fkl,16,4,0,1,5,3,0,0,0,3,2,7,1,0,16,0,3,0,0,0,1,3,3,2,0,3,3,18,2,1,2,6,0,0,12,3,0,3,5,0,2,17,3,2,2,0,2,3,1,0,2,2,2,2,3,2,1,0,2,1,0,0,14,3,0,9,0,1,0,16,3,7,2,2,1,2,3,0,0,2,3,1,0,0,3,2,2,0,0,0,3,2,2,3,16,3,2,15,6,2,2,3,0,2,2,0,3,2,1,0,3,2,1,2,1,2,7,3,4,2,3,3,13,1,3,13,2,0,0,20,0,8,3,2,2,6,0,4,1,1,0,1,3,1,2,3,2,0,3,0,15,1,2,9,2,3,3,4,0,3,2,3,0,3,3,2,0,4,6,1,3,4,0,0,7,1,2,13,2,4,0,3,2,16,2,3,0,2,14,15,0,2,6,3,1,0,7,2,2,0,11,2,2,16,2,3,5,3,3,0,2,1,0,1,0,0,1,14,2,5,5,5,1,6,13,10,3,0,2,2,0,16,3,12,2,18,7,3,0,3,2,0,5,0,3,3,0,0,3,3,3,1,2,2,0,2,3,0,17,1,0,2,3,6,0,3,1,2,3,1,4,0,0,1,0,3,0,2,3,0,0,0,0,3,0,3,14,1,0,4,0,3,1,1,3,3,0,3,1,1,0,0,0,0,1,3,2,2,2,0,19,0,1
fvy,9,12,5,0,10,12,1,1,16,17,15,21,4,7,9,13,13,4,0,0,0,11,14,4,3,6,0,10,7,0,6,17,0,2,9,16,10,14,18,13,20,8,15,11,5,12,8,12,2,4,17,15,3,3,4,16,3,0,18,0,9,0,12,16,13,7,0,0,11,10,18,15,19,17,1,10,13,0,0,0,5,7,2,0,16,14,0,10,9,0,15,13,12,18,13,14,15,10,18,14,16,15,18,18,10,2,11,3,2,7,17,19,0,2,0,4,19,5,6,11,6,17,9,0,5,1,17,1,1,13,6,12,12,11,15,6,0,1,8,3,0,0,18,3,15,18,13,5,15,13,9,9,15,6,19,17,15,16,1,15,15,14,0,14,14,8,12,0,20,11,18,5,2,6,15,0,19,8,16,13,0,12,0,10,19,15,15,19,19,20,4,20,15,15,4,14,17,16,13,11,14,7,19,9,16,14,16,16,14,12,20,2,19,2,1,0,4,15,19,16,14,15,0,3,6,11,0,0,19,17,0,17,13,17,15,8,5,15,0,12,17,2,17,1,14,15,0,0,12,4,12,4,13,19,14,12,10,1,7,0,6,0,14,20,7,18,15,6,13,4,17,0,0,0,3,6,1,12,17,0,9,4,5,14,0,18,7,0,3,15,1,18,4,13,17,0,3,4,0,3,0,8,0,14,2,19,14,11,6,2,12,7,4
gip,20,2,3,10,1,0,0,0,4,2,4,2,1,0,18,0,4,3,1,0,1,1,3,3,0,2,1,16,5,3,4,4,0,0,14,5,0,18,3,1,5,21,2,1,4,2,4,2,0,3,5,4,0,0,2,4,2,0,5,1,7,0,13,4,0,0,0,1,0,0,2,4,4,4,2,4,0,0,0,2,2,1,0,0,2,5,0,0,0,0,0,4,3,1,19,2,4,17,5,4,4,4,4,6,0,0,0,4,1,1,0,5,2,1,1,1,2,0,5,1,4,2,14,2,0,15,5,0,0,18,0,11,2,0,4,7,0,3,1,1,0,7,6,1,5,5,4,3,5,0,16,15,4,8,5,5,4,3,1,4,17,4,0,2,0,0,4,2,2,3,4,1,0,5,6,1,4,1,4,6,0,0,1,17,2,4,5,4,2,17,0,4,2,4,3,3,6,4,3,3,2,4,11,17,4,4,4,6,5,3,5,1,3,1,0,0,1,3,4,4,4,4,8,0,11,9,1,0,3,6,0,5,4,10,3,17,0,4,0,2,4,0,4,0,0,4,2,0,4,0,2,0,0,5,2,1,2,0,19,1,0,3,2,5,7,4,3,0,0,0,2,0,0,1,0,2,0,3,6,0,3,0,0,4,0,2,17,10,2,2,0,4,2,3,6,1,2,0,1,0,0,0,0,2,0,6,1,2,4,0,18,0,1
hrx,15,1,2,1,1,19,0,0,2,0,1,1,1,0,15,0,2,0,0,0,4,0,2,0,0,0,0,13,1,2,0,0,0,1,1,1,0,1,0,0,1,16,1,0,1,0,0,1,0,4,1,1,0,1,1,1,0,0,1,1,0,0,1,1,2,0,1,2,2,14,1,1,1,1,1,1,2,0,0,1,1,2,1,0,1,1,1,2,0,5,1,0,0,2,15,1,0,0,1,1,1,1,2,1,0,0,2,0,1,0,1,0,1,0,1,0,1,2,3,0,1,1,11,1,2,0,1,3,2,17,0,7,0,1,1,1,0,0,11,0,0,1,0,0,1,1,1,2,1,1,14,14,1,1,1,0,0,2,0,2,0,2,1,1,1,1,2,1,1,0,2,3,0,2,1,1,1,12,1,2,0,1,0,1,1,1,2,1,1,14,2,1,1,1,2,2,1,0,0,1,0,1,1,15,1,1,2,1,0,0,0,1,2,0,7,0,1,1,1,1,1,1,7,0,10,5,2,0,1,1,0,2,2,11,0,14,2,1,0,1,0,1,1,0,1,2,1,0,2,2,0,0,1,1,1,0,1,0,16,2,0,7,1,1,0,0,0,1,2,0,1,0,0,2,2,1,4,0,2,0,0,3,4,1,0,1,13,1,3,1,0,2,0,0,1,2,1,2,1,0,0,0,0,18,0,1,0,0,1,0,17,1,2
jnq,10,12,5,0,10,16,1,1,17,12,17,18,4,2,10,11,13,4,0,0,0,11,14,4,0,6,0,10,7,0,6,15,0,2,9,16,10,15,19,11,21,11,15,11,17,4,8,12,2,14,17,18,15,3,4,17,3,0,19,0,10,0,12,18,13,7,0,0,11,10,15,19,16,18,1,10,13,0,0,0,5,7,2,0,15,17,0,10,9,0,11,14,12,18,9,14,13,14,16,16,6,17,18,17,4,2,14,13,2,7,14,16,0,11,6,4,20,14,6,4,6,18,8,0,5,1,18,1,1,9,0,14,13,9,12,6,0,1,8,3,0,0,17,3,15,20,13,5,15,13,10,9,15,4,20,18,16,15,1,15,3,14,0,11,15,8,12,0,17,11,19,12,2,6,16,0,20,9,17,17,0,12,0,10,20,16,13,18,20,21,4,18,15,12,8,14,18,15,13,11,15,7,20,9,17,15,15,15,6,4,16,2,14,2,1,0,4,16,20,16,14,17,0,5,8,16,8,0,20,17,0,17,13,0,15,9,5,15,0,16,16,2,6,5,14,14,0,0,12,6,13,4,12,20,14,10,11,11,8,0,2,0,13,21,7,17,15,6,13,4,14,0,0,0,3,6,1,12,17,0,6,10,5,14,0,19,11,0,13,14,1,18,4,16,18,0,10,4,0,3,0,8,0,14,2,20,15,11,6,0,13,7,4
jpy,2,9,8,3,8,7,2,2,7,5,8,10,7,2,2,1,8,1,2,0,0,5,8,6,4,7,0,4,10,0,6,19,2,0,4,9,4,4,9,4,9,0,8,7,6,8,6,8,0,6,18,8,5,4,6,19,5,5,9,0,8,0,3,7,8,3,0,4,7,2,7,9,9,7,3,6,5,1,0,0,6,2,5,1,7,8,0,4,6,0,8,5,12,9,13,6,7,5,8,7,11,9,10,9,6,5,8,7,4,2,7,8,3,5,4,7,10,8,8,7,10,7,11,4,9,3,8,1,1,2,2,2,7,5,6,2,0,12,14,5,0,1,9,2,8,10,8,6,10,4,19,3,9,4,9,20,8,10,1,7,7,8,0,16,7,5,5,0,9,6,9,6,3,7,8,3,10,3,9,9,1,7,0,3,8,7,10,9,4,2,7,7,9,7,0,8,10,8,6,6,7,9,8,3,8,6,7,8,7,8,10,0,10,10,2,0,0,7,10,7,9,8,4,1,3,0,5,1,9,7,3,7,17,3,8,2,10,7,0,6,6,2,10,2,8,7,0,0,7,9,7,6,7,10,9,6,15,3,3,4,1,0,4,9,3,8,8,8,6,7,8,1,2,5,4,8,2,8,9,0,6,1,2,8,0,8,0,1,0,6,0,9,5,7,9,5,6,8,0,5,0,4,1,7,5,9,6,6,7,3,3,4,0
kry,12,13,16,9,11,13,1,2,18,13,20,16,9,6,12,14,6,8,0,0,0,4,13,11,3,6,0,11,19,0,6,18,0,2,0,15,11,11,21,2,23,13,19,12,5,4,5,6,2,16,18,19,12,3,10,12,3,8,14,7,1,0,9,19,15,1,0,0,3,13,13,16,20,19,1,11,11,0,0,8,5,0,11,0,17,20,0,4,1,0,12,11,16,15,0,15,18,11,14,12,6,13,17,21,4,7,12,14,2,2,18,21,5,2,0,11,23,5,12,4,6,20,18,0,12,10,20,1,1,15,0,0,14,12,16,0,0,1,0,3,0,0,20,3,14,22,14,16,19,12,11,11,18,5,22,13,14,0,1,5,12,16,0,12,11,9,14,11,15,4,20,5,8,13,18,6,21,0,13,0,0,4,0,11,22,18,16,14,21,11,4,22,16,13,7,17,20,7,11,4,16,16,22,12,19,16,18,17,15,11,17,2,15,2,4,0,0,12,22,14,15,14,0,4,9,12,0,4,21,15,0,14,12,14,17,11,5,17,0,13,19,2,15,4,18,18,0,0,6,11,14,14,12,22,5,13,8,9,13,0,2,0,15,16,8,14,18,4,16,4,20,0,0,0,3,14,1,14,15,0,4,4,5,11,0,21,6,0,14,16,9,15,4,18,20,7,3,4,0,3,0,1,0,16,2,15,4,4,11,9,14,2,4
mpv,0,6,6,11,6,5,2,2,6,4,6,8,0,4,0,5,6,5,0,0,0,5,7,6,3,7,0,2,8,4,7,8,2,0,2,6,3,5,7,3,7,1,6,5,7,7,1,7,0,13,6,7,4,0,7,6,0,4,7,0,0,0,2,6,6,4,0,0,5,1,6,8,7,6,0,0,5,0,1,3,7,5,4,0,6,6,0,6,4,1,6,5,17,7,1,7,10,4,7,5,10,8,8,7,7,4,6,5,5,3,6,6,0,6,7,5,8,7,1,8,11,6,1,0,7,4,6,4,1,0,0,3,6,4,5,0,0,11,2,4,0,2,7,2,6,8,6,7,8,5,0,2,7,2,7,7,6,8,2,6,5,6,0,5,6,3,6,6,7,5,8,0,1,8,20,2,8,2,7,8,2,8,0,4,6,6,8,7,2,0,5,8,7,6,0,6,8,9,4,5,5,20,6,2,6,17,6,9,0,7,8,3,8,6,2,0,2,5,8,6,7,6,5,0,1,1,0,0,7,8,2,6,7,2,5,0,8,6,0,4,5,4,9,2,6,5,0,0,8,7,5,7,6,8,6,5,6,2,2,3,5,4,6,7,4,6,6,7,5,6,5,0,1,4,4,7,1,6,7,0,8,6,7,5,0,7,19,4,5,5,2,7,6,5,7,4,4,7,0,6,0,2,0,5,3,7,7,5,6,6,1,0,5
nrw,7,12,5,7,10,15,1,1,13,15,18,19,4,2,8,11,15,4,0,0,0,11,14,4,3,6,5,0,7,0,6,7,0,2,9,16,13,2,20,12,22,12,18,11,15,4,8,6,2,13,14,16,16,3,4,14,3,9,16,0,5,0,0,17,13,7,0,0,12,12,16,15,17,16,1,3,15,0,0,0,5,8,10,0,13,18,0,10,9,0,16,6,15,17,11,17,16,13,17,15,17,16,8,19,4,2,11,12,2,2,14,17,0,2,0,4,21,13,6,4,6,16,10,0,5,1,19,1,1,9,0,13,10,9,14,6,1,1,10,9,0,0,19,3,19,18,16,15,15,15,8,10,16,4,17,15,5,13,1,13,3,12,0,11,16,8,14,0,18,13,17,5,2,6,13,0,17,10,18,13,0,12,0,10,21,17,13,20,17,9,4,21,18,12,4,15,19,17,5,11,13,17,21,10,18,12,13,14,6,4,19,2,17,9,1,0,4,11,21,19,14,18,0,3,6,14,0,0,18,14,0,13,15,0,13,10,5,14,0,15,14,2,16,1,17,16,0,0,13,12,4,13,13,21,15,10,12,1,10,0,2,0,13,18,7,16,17,11,15,4,18,0,0,0,9,13,1,13,19,0,4,4,4,12,0,16,9,0,3,13,1,16,11,15,19,0,3,4,0,3,0,8,0,14,10,17,13,11,6,2,0,7,4
pwz,3,7,9,4,7,4,2,2,8,7,9,11,7,0,3,1,9,1,0,0,0,6,6,7,0,7,0,1,11,0,9,20,2,0,5,7,4,7,10,4,10,3,9,3,9,6,6,9,0,7,9,9,7,4,6,20,5,5,10,2,1,0,4,9,7,3,0,5,6,2,8,9,10,8,0,5,6,1,0,5,8,2,6,0,8,9,0,11,7,0,5,7,6,6,3,9,8,3,9,6,9,10,11,10,6,5,12,6,6,2,9,9,3,0,4,7,12,8,9,7,10,8,16,0,8,5,9,1,1,4,2,2,8,5,7,3,0,0,15,5,0,1,10,2,9,11,5,9,7,7,20,5,6,11,11,0,9,9,1,8,4,9,0,17,8,5,5,0,10,8,10,7,3,7,10,3,11,14,10,10,1,7,0,6,9,8,7,10,6,3,7,10,10,7,0,9,11,8,7,6,8,10,9,0,10,7,8,4,8,5,7,0,11,4,2,0,0,4,11,9,10,9,4,0,4,17,4,1,11,7,3,8,18,4,6,19,11,8,0,7,7,2,8,2,9,8,3,1,7,8,6,8,8,11,7,4,16,3,1,4,3,0,8,10,3,9,5,8,7,8,6,2,0,5,4,8,3,7,10,0,1,1,2,6,0,10,1,1,6,8,0,10,7,8,11,5,5,5,0,7,0,5,2,4,5,10,8,1,8,7,4,3,0
