language,f_000,f_001,f_002,f_003,f_004,f_005,f_006,f_007,f_008,f_009,f_010,f_011,f_012,f_013,f_014,f_015,f_016,f_017,f_018,f_019,f_020,f_021,f_022,f_023,f_024,f_025,f_026,f_027,f_028,f_029,f_030,f_031,f_032,f_033,f_034,f_035,f_036,f_037,f_038,f_039,f_040,f_041,f_042,f_043,f_044,f_045,f_046,f_047,f_048,f_049,f_050,f_051,f_052,f_053,f_054,f_055,f_056,f_057,f_058,f_059,f_060,f_061,f_062,f_063,f_064,f_065,f_066,f_067,f_068,f_069,f_070,f_071,f_072,f_073,f_074,f_075,f_076,f_077,f_078,f_079,f_080,f_081,f_082,f_083,f_084,f_085,f_086,f_087,f_088,f_089,f_090,f_091,f_092,f_093,f_094,f_095,f_096,f_097,f_098,f_099,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200,f_201,f_202,f_203,f_204,f_205,f_206,f_207,f_208,f_209,f_210,f_211,f_212,f_213,f_214,f_215,f_216,f_217,f_218,f_219,f_220,f_221,f_222,f_223,f_224,f_225,f_226,f_227,f_228,f_229,f_230,f_231,f_232,f_233,f_234,f_235,f_236,f_237,f_238,f_239,f_240,f_241,f_242,f_243,f_244,f_245,f_246,f_247,f_248,f_249,f_250,f_251,f_252,f_253,f_254,f_255,f_256,f_257,f_258,f_259,f_260,f_261,f_262,f_263,f_264,f_265,f_266,f_267,f_268,f_269,f_270,f_271,f_272,f_273,f_274,f_275,f_276,f_277,f_278,f_279,f_280,f_281,f_282,f_283,f_284,f_285,f_286,f_287,f_288,f_289,f_290,f_291,f_292,f_293,f_294,f_295,f_296,f_297,f_298,f_299,f_300,f_301,f_302,f_303,f_304,f_305,f_306,f_307,f_308,f_309,f_310,f_311,f_312
cfn,6,2,14,13,14,7,15,0,13,14,15,13,5,4,12,14,10,4,1,10,12,14,16,3,9,13,12,2,9,0,0,12,1,12,9,11,1,7,9,13,18,12,1,0,13,3,9,12,10,10,7,13,13,10,0,12,12,9,7,2,2,15,10,16,6,7,9,8,8,7,0,15,0,14,11,14,16,12,15,10,13,3,0,0,14,6,11,4,13,11,9,6,14,12,13,8,15,13,0,12,13,12,11,8,1,8,10,13,3,10,15,7,9,16,8,8,0,1,16,15,2,7,11,16,14,16,15,0,13,0,16,13,15,11,7,11,14,15,2,1,15,0,11,0,17,3,13,6,5,12,8,14,6,8,12,6,13,1,7,0,14,0,9,0,10,14,9,14,12,13,7,2,5,11,14,6,5,15,16,13,10,4,1,14,0,16,14,0,9,13,0,10,15,3,14,10,0,14,9,12,7,12,16,13,16,0,7,12,0,7,2,6,11,13,6,1,11,15,10,11,12,1,0,13,8,1,13,11,14,0,0,13,5,3,11,13,10,12,0,14,13,13,14,15,16,6,9,0,4,4,14,12,3,4,12,13,10,11,0,13,1,16,6,13,12,18,12,15,14,13,6,15,0,14,11,0,4,13,17,14,9,14,11,14,1,14,13,11,13,13,0,12,15,0,7,14,1,14,12,13,12,2,0,4,0,8,0,11,15,15,12,0,2
cwx,6,0,15,14,15,9,16,0,14,15,16,10,7,3,13,15,11,4,1,11,13,10,17,3,10,14,13,9,12,0,0,0,1,13,11,12,7,4,11,14,19,14,11,0,10,6,11,13,11,11,7,14,14,11,0,13,13,10,4,2,2,16,13,17,4,8,10,6,6,7,0,11,0,15,12,15,17,13,16,2,14,3,0,0,15,6,7,4,14,12,6,7,15,13,14,9,16,10,0,13,10,10,12,2,1,5,7,14,3,13,16,10,0,18,9,9,0,1,17,16,6,9,13,17,15,17,16,0,14,0,20,14,16,8,7,12,15,16,2,8,16,0,12,0,18,1,14,6,5,13,10,15,6,0,13,7,10,1,10,0,15,0,10,0,11,15,11,1,13,14,8,2,5,8,15,8,3,16,17,14,11,0,1,15,0,17,15,0,11,14,0,11,16,3,11,7,0,18,2,14,10,13,17,14,17,0,10,13,6,5,2,11,12,14,11,1,14,16,11,12,13,1,0,15,5,9,14,12,18,0,0,10,5,3,12,10,11,13,0,15,14,3,15,16,17,0,10,0,4,4,13,13,3,0,1,14,11,8,0,14,1,17,8,17,13,19,14,17,11,14,6,16,0,11,8,0,8,14,14,15,9,15,8,15,1,11,14,14,10,14,0,13,16,0,10,11,1,15,13,15,13,0,0,4,0,5,0,14,16,16,13,0,2
efs,4,0,8,8,8,3,10,0,8,9,11,6,3,0,5,8,7,3,1,2,3,7,8,1,4,7,3,5,5,0,0,6,1,7,7,1,2,1,5,8,11,4,3,0,5,0,7,1,1,6,3,8,6,6,0,6,8,6,0,0,1,9,8,10,0,6,3,0,3,5,0,3,4,9,1,5,11,6,11,5,2,1,2,0,8,5,4,1,9,2,4,2,9,7,8,4,11,5,2,8,8,8,7,0,2,4,6,6,1,4,9,2,5,10,3,2,3,5,11,8,1,0,4,12,8,11,9,0,5,0,12,2,7,7,0,5,9,10,4,2,10,0,3,1,11,1,5,3,1,5,0,7,4,4,9,2,4,0,4,0,2,0,1,0,1,6,4,5,5,7,1,1,0,2,9,0,0,8,11,7,1,2,3,4,0,10,9,0,4,5,0,1,9,1,8,0,0,10,6,2,4,6,11,10,12,0,4,7,0,1,1,1,8,9,5,1,8,10,6,7,2,1,1,8,4,2,6,7,5,0,2,2,0,1,7,7,1,7,0,9,10,8,5,10,11,4,2,2,0,0,3,4,0,0,3,7,4,4,0,7,0,11,4,8,4,13,2,10,1,9,2,8,0,6,4,1,0,9,11,9,7,9,7,8,1,10,9,9,1,8,0,6,10,0,0,2,1,5,7,8,6,0,2,1,0,1,0,5,4,10,7,3,0
fis,2,0,3,3,6,3,3,1,3,4,4,4,2,0,4,3,5,1,1,3,2,2,3,2,1,2,5,1,3,0,0,5,4,4,4,1,2,1,2,3,5,3,5,1,4,0,4,3,2,3,3,5,5,4,0,3,3,4,0,0,1,4,4,4,2,3,4,0,2,1,0,2,3,5,3,4,4,3,4,3,3,1,0,0,3,4,1,1,3,3,2,0,5,1,3,2,5,4,2,2,5,5,3,0,1,2,2,3,1,3,5,4,4,6,1,2,4,3,5,4,1,4,3,5,3,5,5,0,4,0,5,4,5,3,3,4,3,3,3,3,3,0,6,0,5,1,2,3,0,3,0,5,0,2,4,4,0,0,3,0,5,0,3,1,3,3,3,4,3,3,1,3,0,4,3,0,0,4,4,2,2,1,3,2,0,5,4,2,3,3,0,1,5,1,4,3,0,4,4,4,2,4,4,3,5,0,3,3,0,2,1,3,3,5,3,1,3,4,4,3,4,3,3,2,2,4,4,4,3,0,2,5,3,0,5,3,3,3,0,3,4,5,3,3,5,3,1,2,2,2,5,3,0,1,5,4,3,2,0,3,0,4,2,3,2,4,4,4,2,4,4,4,1,4,1,2,0,3,3,4,4,4,3,2,1,5,3,3,3,3,0,4,4,0,2,4,1,2,4,3,1,0,2,2,2,3,0,2,3,3,2,3,0
fkt,2,0,4,4,3,5,4,2,5,6,6,7,2,2,2,5,6,0,1,5,6,3,5,1,1,3,3,1,1,0,0,2,1,2,5,4,2,1,1,4,6,5,3,0,5,0,2,5,1,5,3,6,8,5,0,4,5,3,0,0,1,6,6,6,0,1,6,2,1,3,0,4,0,8,5,6,7,5,6,6,6,1,0,0,4,0,3,1,6,4,2,3,6,1,5,2,7,6,2,5,4,3,5,0,1,1,3,7,1,5,6,2,3,3,2,2,3,2,7,7,1,0,4,8,6,7,6,0,7,0,7,6,6,5,5,6,6,6,1,2,5,2,7,1,7,1,4,3,1,6,0,3,0,2,7,2,0,0,6,0,7,0,4,0,1,7,5,6,5,5,3,1,0,2,6,3,2,5,5,6,4,1,3,5,1,7,5,0,3,4,0,2,6,1,6,4,0,6,1,2,1,5,7,9,7,0,5,4,3,1,1,1,2,2,1,3,5,5,2,4,2,1,1,4,2,6,7,1,6,0,2,2,4,1,2,1,5,4,0,4,8,6,6,7,6,2,4,2,0,0,6,5,0,0,8,5,5,5,0,4,0,5,3,6,6,6,6,6,4,5,5,5,0,1,1,1,0,5,6,7,5,7,4,4,1,7,6,6,4,5,0,2,5,0,5,6,1,9,2,6,4,0,2,1,3,1,0,2,5,5,5,5,0
glp,2,0,4,4,3,5,4,2,5,6,6,7,2,2,2,5,6,0,1,5,6,3,7,1,1,3,3,1,1,0,0,2,1,2,5,4,2,1,1,4,9,5,3,0,5,0,2,5,1,5,3,6,8,5,0,4,5,3,0,0,1,6,6,6,0,1,6,2,1,3,0,4,0,8,5,6,7,5,6,6,6,1,0,0,4,0,5,1,6,4,2,3,6,1,5,2,7,6,2,5,4,3,5,0,1,1,3,7,1,5,6,2,3,3,2,2,3,2,7,7,1,0,4,8,6,7,6,0,7,0,7,6,6,5,5,6,6,6,1,2,5,2,7,1,7,1,4,3,1,6,0,3,0,2,7,2,0,0,6,0,7,0,4,0,1,7,5,6,5,5,3,1,0,2,6,4,2,5,5,6,4,1,3,5,1,7,5,0,3,4,0,2,6,1,6,4,0,6,1,2,1,5,7,8,7,0,5,4,3,1,1,1,2,8,1,3,5,5,2,4,2,1,1,4,2,6,7,1,6,0,2,2,4,1,2,1,5,4,0,4,8,6,6,5,6,2,4,2,0,0,6,5,0,0,8,5,5,5,0,4,0,5,3,6,6,8,6,6,4,5,5,5,0,1,1,1,0,5,8,7,5,7,4,4,1,7,6,6,4,5,0,2,5,0,5,6,1,7,2,6,4,0,2,1,3,1,0,7,5,5,3,5,0
glr,1,0,1,0,2,2,0,0,0,1,1,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,2,0,0,1,2,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,2,0,0,1,0,0,1,0,1,2,0,1,0,0,0,0,0,1,2,0,2,0,0,0,2,0,2,2,0,1,0,0,0,0,2,0,0,1,1,0,2,0,1,1,1,0,0,0,1,0,1,0,2,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,2,0,0,0,0,1,2,0,1,0,2,0,3,1,0,2,0,0,0,2,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,2,1,0,0,0,0,0,2,1,0,0,2,1,2,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
hjq,2,0,5,6,3,4,6,0,6,7,7,8,4,2,6,6,6,0,2,6,7,3,6,1,1,4,6,1,1,0,0,7,6,2,3,5,2,1,4,5,8,6,7,0,7,0,2,5,4,7,5,7,6,5,0,5,6,5,3,3,1,7,5,8,0,1,6,3,1,6,1,6,5,6,1,7,8,7,7,7,7,1,3,0,5,0,3,1,7,5,2,4,7,5,6,2,8,2,2,7,7,6,1,0,1,1,3,5,1,6,7,2,3,7,4,2,6,6,8,9,1,0,4,9,1,8,7,0,8,0,8,7,8,6,0,3,7,7,1,2,6,0,7,1,8,1,6,3,1,7,0,8,0,2,8,2,5,0,6,0,8,0,4,0,5,8,6,7,6,6,1,1,3,5,7,0,0,6,7,5,1,1,3,6,2,8,6,0,3,4,0,3,7,2,7,0,1,7,1,2,1,5,8,6,8,0,6,5,0,1,1,4,6,2,4,1,6,7,2,5,6,1,5,5,2,2,2,6,7,0,2,2,0,1,2,6,5,5,1,5,7,6,8,6,7,2,5,2,0,0,7,6,0,0,7,6,1,6,0,5,0,6,3,7,7,7,6,8,6,6,2,6,0,7,5,1,0,6,7,2,2,5,5,5,1,8,4,7,5,6,0,2,7,0,0,7,1,8,6,7,4,0,2,1,3,1,0,6,7,6,3,3,0
hjv,0,1,18,10,11,6,19,0,17,11,19,16,1,0,16,11,13,0,9,7,15,17,20,1,6,10,16,11,7,0,0,14,1,8,13,8,4,2,6,17,15,10,9,0,16,4,14,9,8,14,0,17,2,2,0,16,16,11,0,2,2,12,9,14,0,11,12,10,5,8,0,12,0,18,15,18,20,16,19,9,10,4,4,0,11,10,8,5,17,15,5,5,17,9,17,10,19,9,4,16,0,1,15,2,1,6,12,10,5,15,19,11,6,20,5,7,0,7,20,17,9,6,8,20,10,20,19,0,17,0,21,17,12,14,0,15,11,19,5,9,20,0,8,0,13,2,17,8,4,16,5,17,2,5,16,5,9,2,2,1,18,0,12,2,7,18,13,16,8,17,4,5,0,13,18,2,4,12,20,9,13,3,1,18,0,20,18,0,7,9,0,6,19,4,1,8,0,19,7,16,6,17,20,17,20,0,13,16,8,0,5,7,0,1,7,9,16,19,12,14,9,6,7,11,11,7,17,13,19,0,0,16,0,5,14,9,12,16,0,18,17,16,18,19,21,8,13,4,3,9,16,16,2,0,15,10,8,13,1,17,0,20,10,10,16,22,17,18,17,10,11,19,3,17,12,4,9,17,13,18,1,18,13,18,1,3,17,17,17,18,0,15,19,1,0,17,4,10,16,18,9,0,3,5,0,0,0,15,12,19,16,10,2
iln,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2,1,1,0,0,0,0,1,1,1,2,0,1,1,1,0,0,0,2,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,2,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,2,1,0,0,1,0,0,1,0,1,1,1,1,2,0,0,1,0,0,0,1,2,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,2,0,0,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,1,0,2,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,2,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,2,0,1,0,0,1,0,1,0,2,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,2,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,2,1
irx,1,0,1,0,0,2,0,0,0,2,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,1,1,0,0,2,1,1,0,2,1,1,0,0,0,1,0,2,0,0,1,0,0,0,2,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,2,0,1,0,1,2,0,1,0,0,1,0,0,0,0,0,2,2,0,0,2,0,0,0,0,1,0,0,0,2,1,0,0,1,2,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,2,0,0,2,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,2,1,0,1,1,1,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1
krt,2,0,3,3,6,3,3,1,3,4,4,4,2,0,4,3,5,1,1,3,2,2,3,2,1,2,5,1,3,0,0,5,4,4,4,1,2,1,2,3,5,3,5,1,4,0,4,3,2,3,3,5,5,4,0,3,3,4,0,0,1,4,4,4,2,3,4,0,2,1,0,2,3,5,3,4,4,3,4,3,3,1,0,0,3,4,1,1,3,3,2,0,5,1,3,2,5,4,2,2,5,5,3,0,1,2,2,3,1,3,5,4,4,6,1,2,4,3,5,4,1,4,3,5,3,5,5,0,4,0,5,4,5,3,3,4,3,3,3,3,3,0,6,0,5,1,2,3,0,3,0,5,0,2,4,4,0,0,3,0,5,0,3,1,3,3,3,4,3,3,1,3,0,4,3,0,0,4,4,2,2,1,3,2,0,5,4,2,3,3,0,1,5,1,4,3,0,4,4,4,2,4,4,3,5,0,3,3,0,2,1,3,3,5,3,1,3,4,4,3,4,3,3,2,2,4,4,4,3,0,2,5,3,0,5,3,3,3,0,3,4,5,3,3,5,3,1,2,2,2,5,3,0,1,5,4,3,2,0,3,0,4,2,3,2,4,4,4,2,4,4,4,1,4,1,2,0,3,3,4,4,4,3,2,1,5,3,3,3,3,0,4,4,0,2,4,1,2,4,3,1,0,2,2,2,3,0,2,3,3,2,3,0
mnq,2,0,7,7,3,3,8,0,7,8,8,6,3,0,5,7,7,2,3,2,8,5,10,1,1,5,7,5,5,0,0,6,1,6,3,6,2,1,1,7,10,7,3,0,8,2,6,6,1,6,3,2,9,6,0,4,7,3,0,0,1,8,7,9,3,6,3,0,3,5,0,7,4,7,6,9,10,8,8,5,8,1,2,0,6,5,6,1,8,2,4,2,8,6,7,2,9,5,2,6,4,7,4,4,2,4,5,6,1,7,8,2,3,11,3,2,3,5,9,10,4,0,4,10,7,9,8,0,5,0,9,8,7,1,6,5,5,8,1,4,8,0,3,1,9,1,7,3,3,5,2,7,5,2,6,2,4,0,4,0,9,0,5,0,1,10,4,8,7,4,1,1,4,6,5,0,0,7,10,2,1,1,3,8,0,9,7,0,3,6,0,1,8,1,4,0,0,8,5,6,3,6,10,7,10,0,4,6,0,4,1,5,7,7,1,1,7,8,2,6,7,1,1,7,4,2,8,5,8,0,2,8,0,1,2,1,1,6,0,7,2,6,9,8,9,2,2,3,0,3,8,7,0,0,9,2,4,4,0,6,0,9,4,5,4,11,7,9,7,7,2,7,0,6,4,1,3,7,9,8,6,6,6,6,1,9,4,8,6,7,0,5,8,0,6,9,1,5,5,5,5,0,2,3,0,1,0,5,9,8,6,3,0
pqw,0,1,19,17,18,11,20,0,18,11,20,17,1,0,9,11,8,0,1,14,16,11,21,1,12,17,9,6,7,2,0,9,9,15,0,15,4,2,6,18,22,17,9,0,17,4,15,9,8,8,0,18,17,13,0,17,17,12,0,2,2,19,15,20,0,12,1,11,5,8,0,17,0,19,8,19,21,17,20,9,17,1,4,0,18,2,8,5,18,8,5,5,18,9,18,3,20,16,0,17,15,15,16,10,1,10,13,10,1,16,20,12,11,21,12,7,0,7,21,18,2,6,8,21,10,13,20,0,9,0,22,18,19,15,0,16,18,12,5,5,21,0,8,0,20,2,18,1,4,9,5,10,2,10,17,5,16,2,2,1,11,0,13,2,14,19,14,11,15,18,4,5,0,14,19,2,4,12,21,16,14,6,1,19,0,13,19,0,7,16,0,6,20,4,17,8,0,20,7,9,6,18,13,18,21,0,14,17,4,0,3,13,15,17,13,4,17,20,13,15,9,7,0,18,6,7,10,14,20,0,0,3,0,4,8,9,7,17,0,19,18,10,19,20,22,9,6,4,3,5,17,17,2,0,16,17,8,14,1,18,0,21,5,10,17,23,9,19,10,17,7,20,0,18,7,4,5,18,19,11,13,19,14,11,1,3,18,18,9,19,0,16,20,1,13,18,4,17,17,10,9,0,3,11,0,0,0,16,12,20,17,11,2
rst,6,0,15,14,15,9,16,0,14,15,16,10,7,3,13,15,11,4,1,11,13,10,17,3,10,14,13,9,10,0,0,0,1,13,11,12,7,4,11,14,19,14,11,0,10,6,11,13,11,11,7,14,14,11,0,13,13,10,4,2,2,16,13,17,4,8,10,6,6,7,0,11,0,15,12,15,17,13,16,2,14,3,0,0,15,6,7,4,14,12,6,7,15,13,14,9,16,10,0,13,10,10,12,2,1,5,7,14,3,13,16,10,0,18,9,9,0,1,17,16,6,9,13,17,15,17,16,0,16,0,17,14,16,8,7,12,15,16,2,8,19,0,12,0,18,1,14,6,5,13,10,15,6,0,13,7,10,1,10,0,15,0,10,0,11,15,11,1,13,14,8,2,5,8,15,8,3,16,17,14,11,0,1,15,0,17,15,0,11,14,0,11,16,3,11,7,0,15,2,14,10,16,17,14,17,0,10,13,6,5,2,11,12,14,11,1,15,16,11,12,13,1,0,15,5,9,14,12,15,0,0,10,5,3,12,10,11,13,0,15,14,3,15,16,20,0,10,0,4,4,13,13,3,0,1,14,11,8,0,14,1,17,8,14,13,19,16,16,11,14,6,16,0,11,8,0,8,14,14,15,9,15,8,15,1,11,14,14,16,17,0,13,16,0,10,11,1,15,13,17,13,0,0,10,0,5,0,12,16,16,13,0,2
tvy,6,0,16,15,16,7,17,0,15,16,17,14,5,3,14,16,0,4,8,12,14,15,18,3,5,15,14,2,6,0,0,0,1,14,10,13,6,4,10,15,20,15,12,0,14,5,12,8,7,12,7,15,15,12,0,14,14,7,4,5,4,17,14,18,7,9,11,9,9,10,2,16,0,16,13,16,18,14,17,11,15,3,0,0,16,6,12,4,15,13,10,0,16,14,15,3,17,14,0,14,14,13,13,9,1,9,7,15,4,12,17,7,0,17,10,10,0,1,18,12,7,7,12,18,11,18,17,0,15,0,18,15,17,12,8,13,16,17,2,7,17,3,10,0,19,1,15,6,5,14,9,11,6,0,14,6,14,1,7,0,16,0,11,0,12,16,10,1,9,15,9,2,5,12,16,9,3,14,18,15,12,0,1,16,0,18,16,3,12,10,0,7,17,7,15,7,3,16,10,13,11,14,18,15,18,0,11,14,7,5,2,12,13,15,10,7,12,17,7,9,14,1,0,16,9,10,15,2,16,0,4,14,5,3,13,14,8,14,0,16,15,14,16,17,18,0,11,8,4,8,13,14,3,0,13,15,7,8,0,15,1,18,9,15,14,20,15,12,15,15,9,17,2,15,8,0,4,15,18,16,9,16,8,16,1,15,15,15,14,15,0,9,17,0,11,15,1,11,14,14,14,3,0,8,0,9,0,9,17,17,14,0,2
