language,f_000,f_001,f_002,f_003,f_004,f_005,f_006,f_007,f_008,f_009,f_010,f_011,f_012,f_013,f_014,f_015,f_016,f_017,f_018,f_019,f_020,f_021,f_022,f_023,f_024,f_025,f_026,f_027,f_028,f_029,f_030,f_031,f_032,f_033,f_034,f_035,f_036,f_037,f_038,f_039,f_040,f_041,f_042,f_043,f_044,f_045,f_046,f_047,f_048,f_049,f_050,f_051,f_052,f_053,f_054,f_055,f_056,f_057,f_058,f_059,f_060,f_061,f_062,f_063,f_064,f_065,f_066,f_067,f_068,f_069,f_070,f_071,f_072,f_073,f_074,f_075,f_076,f_077,f_078,f_079,f_080,f_081,f_082,f_083,f_084,f_085,f_086,f_087,f_088,f_089,f_090,f_091,f_092,f_093,f_094,f_095,f_096,f_097,f_098,f_099,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200,f_201,f_202,f_203,f_204,f_205,f_206,f_207,f_208,f_209,f_210,f_211,f_212,f_213,f_214,f_215,f_216,f_217,f_218,f_219,f_220,f_221,f_222,f_223,f_224,f_225,f_226,f_227,f_228,f_229,f_230,f_231,f_232,f_233,f_234,f_235,f_236,f_237,f_238,f_239,f_240,f_241,f_242,f_243,f_244,f_245,f_246,f_247,f_248,f_249,f_250,f_251,f_252,f_253,f_254,f_255,f_256,f_257,f_258,f_259,f_260,f_261,f_262,f_263,f_264,f_265,f_266,f_267,f_268,f_269,f_270,f_271,f_272,f_273,f_274,f_275,f_276,f_277,f_278,f_279,f_280,f_281,f_282,f_283,f_284,f_285,f_286,f_287,f_288,f_289,f_290,f_291,f_292,f_293,f_294,f_295,f_296,f_297,f_298,f_299,f_300,f_301,f_302,f_303,f_304,f_305,f_306,f_307,f_308,f_309,f_310,f_311,f_312
fhi,18,7,7,5,21,17,22,21,18,0,21,19,9,9,0,22,18,11,6,6,20,7,22,10,0,9,21,9,19,15,10,12,6,0,1,20,18,9,20,14,5,8,6,1,0,0,8,9,15,20,0,7,21,8,16,20,20,0,4,2,0,20,21,21,8,16,15,7,19,4,8,19,21,20,6,7,9,2,18,18,12,8,17,8,9,3,14,19,10,19,0,0,0,17,11,20,19,16,18,18,21,7,6,21,9,15,8,2,9,20,8,19,6,0,19,0,19,8,9,7,17,8,2,8,0,19,0,18,8,18,20,7,21,17,8,20,6,19,21,14,18,22,20,16,2,4,5,8,1,19,0,20,12,8,10,9,17,2,8,9,17,0,9,1,1,18,5,9,21,3,0,9,7,0,0,9,8,22,16,21,19,0,20,22,0,0,20,19,15,22,17,1,19,18,5,9,8,9,0,18,8,19,7,13,6,21,22,6,8,17,6,11,20,6,18,0,6,10,2,9,17,20,20,17,14,4,1,4,5,19,2,8,0,21,20,18,8,9,18,0,21,0,4,0,0,6,6,6,18,19,0,22,2,8,18,14,19,8,9,21,9,20,8,16,22,20,8,0,2,18,20,20,19,17,9,19,18,5,5,19,1,0,8,17,1,19,21,0,1,19,16,18,7,9,21,19,9,0,18,0,16,0,20,9,4,18,22,4,20,11,8,19,0
fsy,13,0,8,0,14,12,12,13,11,0,12,14,12,13,0,11,0,7,7,8,12,2,12,0,13,10,9,11,13,11,14,5,10,1,9,13,12,14,13,7,6,13,10,3,0,0,11,10,11,12,0,13,13,12,11,12,15,4,0,2,0,8,13,12,12,8,8,13,13,8,10,13,14,9,8,0,1,0,13,8,2,11,12,12,10,4,7,13,7,15,5,0,0,14,0,12,14,9,13,10,13,2,7,13,13,12,9,0,8,13,13,9,0,3,12,0,12,1,14,11,9,5,3,13,0,14,0,13,14,13,12,8,12,10,9,12,7,12,12,11,13,13,9,13,7,6,8,9,1,13,0,14,1,13,1,14,13,3,13,0,8,0,12,8,1,12,8,5,12,4,0,15,12,0,0,14,7,13,10,12,14,0,13,13,0,0,13,14,11,12,11,1,13,12,6,10,12,14,7,11,9,12,11,10,7,12,13,12,14,12,7,6,12,0,14,4,8,14,11,12,9,12,13,9,9,1,1,7,1,13,10,9,0,12,11,13,12,14,13,5,15,0,1,3,5,7,10,7,13,13,13,12,3,14,7,7,14,9,10,12,14,13,13,13,14,13,9,0,9,13,13,12,14,13,13,13,11,9,0,13,1,7,13,11,1,14,13,0,1,14,13,12,9,6,12,13,14,0,12,0,11,0,12,10,8,11,9,0,13,7,13,14,6
gqs,15,8,2,0,20,14,19,18,15,0,18,10,2,10,0,18,17,9,8,7,16,2,17,8,9,11,16,17,16,13,9,10,12,0,10,16,14,17,18,12,9,10,13,4,0,0,14,14,8,18,0,14,16,14,13,14,19,0,5,2,0,17,18,16,18,14,14,19,17,6,12,17,19,16,1,8,8,0,10,15,10,15,14,14,12,5,6,18,8,18,6,0,0,10,0,17,17,13,16,16,17,8,0,18,16,9,15,0,4,18,15,18,7,4,15,0,17,14,19,13,16,7,5,16,0,17,0,16,16,16,15,14,18,16,10,17,8,14,15,7,15,17,18,15,2,0,1,0,1,17,0,9,8,16,11,16,15,1,10,10,14,0,15,13,1,15,2,6,15,5,0,10,8,0,0,17,9,16,14,18,9,0,8,17,0,0,15,16,10,18,14,1,15,14,7,14,15,19,9,14,13,14,0,6,0,17,18,7,15,9,13,7,17,0,15,0,9,1,2,16,10,16,16,15,12,5,1,5,1,18,11,14,4,17,16,14,18,19,16,4,17,0,9,0,3,10,2,9,16,16,15,19,4,9,14,8,17,10,17,17,18,18,16,10,19,18,7,0,10,15,16,17,16,9,15,16,15,10,0,15,1,6,15,16,1,17,18,0,1,9,15,15,8,0,15,16,11,0,14,5,15,5,16,19,5,17,20,0,16,8,16,15,0
hjp,14,0,2,0,15,13,14,14,12,0,14,15,2,14,0,8,15,0,9,7,14,2,14,7,9,16,14,16,14,12,9,9,11,0,10,15,13,15,15,8,7,14,11,6,0,0,13,8,12,13,0,8,14,13,12,13,16,0,5,2,0,13,14,13,14,11,13,9,14,6,11,15,16,14,1,8,1,0,10,12,8,10,13,13,11,7,9,14,8,16,7,0,0,10,0,13,15,8,14,11,14,8,0,14,14,13,13,0,4,15,14,14,7,4,13,0,13,13,16,12,12,0,4,14,0,15,0,15,9,15,13,13,14,15,14,13,10,13,13,7,14,14,10,14,2,0,1,11,1,8,1,15,1,14,11,15,14,1,14,10,9,0,14,1,1,13,2,0,13,5,0,16,13,0,0,15,13,15,13,13,9,0,15,15,0,0,14,9,10,14,12,9,14,13,7,8,10,15,8,12,12,13,0,11,0,13,15,13,9,13,12,7,13,0,9,0,1,1,2,10,15,14,14,14,10,1,3,5,1,14,7,13,0,14,12,7,14,16,14,4,16,0,8,0,3,8,2,8,9,14,10,15,6,15,13,10,15,1,16,15,15,14,14,10,16,14,7,0,7,10,14,13,15,9,14,14,12,6,0,14,1,6,14,13,1,9,14,0,1,15,11,13,8,0,13,14,15,0,13,4,12,4,14,15,5,13,15,5,14,9,15,9,0
hmv,2,3,3,2,4,4,2,3,2,0,2,4,3,4,0,2,4,3,3,3,2,4,3,3,3,4,3,3,2,3,2,1,2,0,6,2,2,4,3,4,3,3,3,0,0,1,2,3,1,2,0,4,3,1,3,2,4,2,0,4,0,2,4,1,2,2,3,1,3,1,4,3,3,2,4,2,3,0,3,2,5,4,1,2,4,1,2,2,3,2,2,1,0,3,3,2,3,1,2,1,4,1,4,3,4,2,3,0,1,3,4,3,2,2,2,0,2,6,4,1,1,1,0,4,0,2,0,4,4,2,2,2,2,4,3,2,3,2,2,4,4,3,2,3,1,3,3,4,2,3,0,3,3,2,3,3,4,0,3,5,2,0,4,4,4,2,0,2,3,1,0,4,2,3,3,4,4,3,1,2,4,1,2,2,3,0,2,2,3,2,1,3,3,2,3,2,3,3,4,1,4,2,3,2,4,1,2,1,2,2,1,3,2,3,4,0,3,4,5,5,2,2,2,1,1,0,0,0,3,3,1,3,1,3,1,1,3,2,4,0,3,1,0,0,2,2,1,3,2,5,3,4,0,2,4,3,3,3,3,3,4,3,3,3,4,2,1,0,3,2,3,1,2,3,5,4,3,0,2,4,3,3,4,2,0,2,2,2,0,4,3,3,3,3,2,2,5,0,2,0,2,2,2,2,1,2,3,2,2,3,2,3,0
ilw,16,8,2,0,16,15,15,15,13,2,15,10,2,10,0,15,10,8,8,7,15,2,15,8,9,17,15,17,15,13,9,11,12,0,10,17,15,16,17,10,9,15,8,4,0,0,15,12,13,15,0,14,15,9,13,15,17,6,7,2,0,14,15,14,15,9,14,16,15,6,13,16,17,15,1,8,8,0,14,14,10,16,15,15,8,5,6,15,8,17,6,0,0,10,10,14,16,8,15,12,15,8,0,15,15,9,14,0,4,16,16,15,7,4,14,0,14,9,10,14,13,7,1,15,0,16,0,16,16,16,14,9,15,16,10,14,8,15,14,12,16,15,17,15,2,7,9,0,1,14,0,16,1,15,11,17,15,1,10,11,13,0,16,13,1,14,2,0,14,5,0,17,8,0,0,16,9,17,14,14,15,0,16,16,0,0,16,15,13,15,13,10,15,15,7,15,14,16,9,13,13,15,0,6,10,15,16,7,16,14,8,7,14,0,9,0,9,15,2,10,10,15,15,7,11,1,1,8,6,16,11,14,0,15,13,7,15,17,15,4,10,0,9,0,3,9,11,9,15,15,14,16,4,16,14,8,16,11,18,16,17,16,15,14,17,15,7,0,10,14,15,14,17,14,15,15,14,6,0,16,1,9,15,15,1,16,15,0,1,16,14,14,8,0,14,15,11,0,15,0,13,5,15,16,5,14,17,0,15,8,17,9,0
ilz,15,8,2,0,19,14,18,17,16,0,16,10,2,10,0,17,10,9,8,7,16,2,20,8,9,11,19,17,18,13,9,10,12,0,10,18,14,20,18,9,9,10,12,7,0,0,14,12,8,17,0,14,19,9,13,18,18,0,5,2,0,16,19,19,20,13,14,18,18,6,12,16,18,19,1,8,8,0,10,16,10,15,14,17,13,8,12,16,8,18,6,0,0,10,0,19,17,13,16,15,19,8,8,16,18,9,17,0,4,18,17,16,7,4,15,0,15,15,17,17,14,7,5,16,0,17,0,16,16,17,17,9,16,16,10,15,11,17,19,7,15,20,16,15,2,0,1,0,1,15,0,9,8,19,11,16,15,1,10,10,14,0,15,13,1,15,2,8,19,5,0,10,8,0,0,17,15,19,14,19,17,0,8,21,0,0,15,18,10,20,14,1,17,14,7,14,15,17,9,16,14,17,0,6,0,19,21,14,18,9,13,7,15,0,15,0,9,1,2,10,10,18,19,7,12,1,1,5,1,15,13,15,0,19,18,17,16,19,10,4,17,0,9,0,3,9,12,9,14,16,15,20,4,19,16,12,17,13,17,20,16,15,18,10,9,16,7,0,10,14,16,15,16,9,17,16,13,10,0,15,1,6,15,14,1,15,16,0,1,17,15,15,10,0,19,16,11,0,14,0,14,5,16,20,5,14,19,0,19,8,16,15,0
isw,3,3,3,2,2,4,3,4,4,0,3,2,4,4,0,2,4,4,2,1,3,4,1,4,3,5,4,4,3,1,4,1,2,0,4,4,3,2,4,3,2,3,3,0,0,1,2,3,1,2,0,2,4,1,4,3,2,2,0,3,0,3,2,3,3,2,3,1,1,1,4,4,4,2,4,2,3,0,4,2,3,2,3,4,0,1,1,3,0,4,2,1,0,5,4,2,4,3,4,1,2,4,4,4,2,4,3,0,1,4,2,5,2,2,3,0,3,4,2,1,1,1,0,5,0,4,0,2,2,4,3,2,4,5,2,3,3,3,3,4,2,4,3,4,1,3,4,4,2,4,0,4,3,3,5,4,2,0,3,6,3,0,2,4,3,2,0,2,1,1,0,5,2,4,2,5,5,4,4,3,2,1,3,3,2,1,3,2,4,3,1,0,4,4,0,2,3,4,5,1,5,3,3,2,3,3,3,1,3,3,1,3,3,2,2,0,3,5,3,3,3,3,3,3,1,0,0,0,3,1,1,4,1,1,3,1,4,4,5,0,4,1,2,0,2,2,1,0,4,3,4,2,0,2,5,3,4,4,4,1,3,4,3,4,2,4,1,0,3,4,4,3,4,3,3,5,4,0,2,5,1,3,2,5,0,2,4,2,0,5,4,4,3,3,3,3,3,0,3,0,3,2,3,4,1,2,4,2,3,4,2,4,0
ixy,12,0,2,0,13,9,13,12,10,0,11,9,10,1,0,13,14,0,7,8,11,2,13,0,8,15,13,14,12,10,13,8,7,1,11,14,11,13,12,7,6,9,9,5,0,0,10,10,7,11,0,9,12,12,10,11,10,4,0,7,0,12,12,11,11,8,12,14,12,5,9,14,15,12,8,0,1,0,9,11,2,14,11,11,10,4,7,12,7,14,5,0,0,9,9,11,10,12,12,7,12,2,7,12,12,11,9,0,5,14,12,13,0,5,11,0,11,1,13,10,9,5,3,12,0,13,0,14,13,12,11,12,9,14,9,11,7,11,11,10,12,12,14,10,7,0,7,9,1,12,0,13,1,12,1,13,12,3,9,0,8,0,13,11,1,11,6,0,11,4,0,14,11,0,0,13,12,14,12,8,13,0,12,12,0,0,12,13,11,13,10,1,10,11,9,10,13,13,7,10,11,11,8,9,9,11,12,11,13,8,11,6,11,0,13,4,8,13,2,15,13,13,12,12,5,1,2,0,1,12,2,12,3,13,8,12,11,10,9,4,14,0,7,2,0,7,9,5,8,12,12,13,5,13,11,7,13,9,14,13,13,12,12,9,13,9,11,0,6,12,11,11,13,8,10,12,10,8,4,12,1,7,12,12,1,13,9,0,1,13,10,11,9,6,11,12,12,0,11,0,10,0,11,14,0,10,13,0,12,7,14,13,5
jlw,0,2,0,3,1,3,0,1,0,0,0,1,0,2,0,1,2,2,1,0,0,3,0,2,2,1,1,1,0,0,1,0,1,0,3,1,0,1,1,1,0,1,1,0,0,2,1,2,2,1,0,1,1,2,1,0,1,2,0,1,1,0,1,0,0,1,0,2,0,2,3,1,1,1,2,0,2,0,1,1,1,1,0,0,2,2,0,0,2,1,3,0,0,1,2,1,1,0,1,0,1,3,2,1,1,0,1,0,0,1,1,1,3,1,0,0,0,2,1,0,2,2,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,2,1,1,0,1,3,2,2,3,0,1,0,1,2,0,2,1,1,0,2,3,0,0,1,2,2,1,3,0,0,1,0,1,1,2,0,1,2,1,2,0,1,2,0,0,1,0,0,1,1,0,0,2,1,1,2,1,1,1,2,0,1,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,2,2,0,2,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,2,1,1,2,0,1,0,0,1,2,1,3,0,1,1,1,1,0,1,1,1,1,2,2,0,1,1,1,1,1,1,2,1,1,1,1,0,1,1,1,1,0,2,0,1,1,2,1,3,0,1,1,1,0,1,1,1,2,2,0,0,1,0,0,0,1,1,0,1,0,1,1,3,0,2,1,1,2
jwx,20,1,9,1,0,1,24,22,20,0,23,0,1,0,0,0,19,12,0,15,22,1,24,1,1,0,0,20,21,17,0,14,0,0,0,0,20,0,21,15,10,0,0,8,0,0,0,0,16,0,0,15,22,0,0,22,21,1,1,10,0,22,0,23,23,17,1,0,21,0,0,20,22,21,0,1,0,0,0,19,0,0,19,20,1,0,16,21,11,20,1,0,1,0,12,0,20,18,0,20,0,0,1,0,19,17,0,1,11,0,20,0,1,0,21,1,21,0,0,20,0,0,0,0,0,20,1,19,22,0,22,0,22,0,0,22,0,21,23,0,0,0,22,17,9,1,0,1,0,0,0,0,0,22,0,20,0,0,17,1,19,0,0,0,0,0,1,1,23,0,0,0,0,1,1,21,0,0,0,23,0,0,22,24,0,0,22,20,0,24,19,13,20,0,1,0,0,0,1,20,0,21,1,14,0,23,24,18,20,19,16,13,22,0,19,6,0,0,1,1,19,22,22,19,16,6,0,1,0,21,0,0,0,23,22,0,21,22,19,0,0,0,0,0,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,23,21,0,19,17,0,0,0,0,0,19,21,22,20,0,0,0,20,1,0,20,0,10,0,1,0,20,0,0,0,20,17,0,1,1,23,21,0,1,20,1,17,0,22,0,0,0,0,1,22,1,21,20,1
kuw,4,3,3,2,5,5,4,5,1,0,4,5,6,6,0,4,3,5,2,1,4,5,4,3,5,2,5,5,4,4,5,2,3,0,2,5,4,5,5,5,0,5,2,0,0,1,4,1,3,4,0,5,5,4,5,4,5,2,2,3,0,4,5,4,4,4,2,3,4,1,1,5,5,4,3,5,4,0,5,4,6,5,4,5,6,1,3,4,4,5,4,1,0,6,5,4,5,4,6,3,5,1,3,5,5,5,4,0,0,5,5,6,2,2,4,0,4,3,5,3,4,3,0,6,0,5,0,5,1,5,4,5,5,2,4,4,2,4,4,3,5,5,4,5,5,0,0,5,2,2,0,5,5,4,6,6,5,0,5,2,4,0,5,3,3,4,0,2,4,1,1,6,3,3,0,6,6,5,5,4,5,1,4,4,2,0,4,4,5,4,3,0,5,6,0,4,5,5,0,3,6,4,5,2,2,4,4,3,4,4,1,2,4,1,5,1,4,6,3,6,4,4,4,4,3,2,0,0,3,4,5,5,1,4,4,1,5,5,6,1,5,1,0,0,2,3,1,0,5,6,5,5,0,4,2,4,5,5,5,4,6,5,5,5,5,5,1,2,1,5,5,4,5,2,2,6,5,3,3,6,1,4,2,6,0,4,6,0,0,6,5,5,4,3,4,4,2,0,4,0,2,0,4,5,1,4,5,2,4,0,4,5,0
mov,19,1,1,1,0,1,23,0,19,0,22,20,1,0,0,0,1,1,0,14,21,1,23,1,1,0,22,0,20,16,0,13,15,0,0,21,19,22,0,0,1,0,15,0,0,0,0,0,0,21,0,0,0,0,0,21,0,1,1,0,0,21,22,22,22,0,1,21,20,0,15,0,0,0,11,1,10,0,19,0,0,19,18,19,1,0,15,20,1,0,1,0,1,18,1,0,0,17,0,19,22,0,1,22,0,16,19,1,10,0,0,20,1,0,20,1,20,0,20,19,18,0,0,0,0,0,1,0,21,19,21,16,0,18,18,21,13,20,22,0,19,0,21,0,0,1,0,1,0,20,0,21,0,21,15,0,18,0,0,12,18,0,18,0,0,0,1,1,22,0,0,0,0,1,1,0,0,23,17,22,20,0,21,23,0,0,21,0,0,23,18,12,0,0,1,0,18,22,10,19,15,20,13,0,0,22,23,17,19,18,15,12,21,0,0,5,0,0,12,1,18,21,21,18,15,0,0,1,8,20,0,0,0,22,21,0,0,0,0,0,22,0,0,0,1,0,0,1,19,0,19,23,0,0,0,0,20,0,0,22,0,0,0,0,23,0,0,0,0,0,0,21,0,18,19,20,19,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11,1,22,20,0,1,19,1,0,0,21,0,10,0,0,6,21,1,0,0,1
mvw,5,5,3,2,6,2,5,6,5,0,5,6,7,7,0,5,6,3,4,4,5,6,5,5,3,6,6,6,5,5,6,3,4,0,7,6,5,6,6,2,4,6,4,0,0,1,5,5,4,5,0,6,6,5,6,5,6,2,0,3,0,5,6,5,5,5,5,4,5,3,6,6,6,5,5,4,5,0,6,5,3,6,5,6,5,1,1,5,5,6,2,2,0,7,3,5,6,5,5,4,6,1,5,6,6,6,5,0,0,6,2,2,2,2,5,0,5,7,6,4,5,1,0,2,0,6,3,6,5,6,5,4,6,6,5,5,5,5,5,6,6,6,5,6,1,0,0,6,4,5,0,6,6,5,7,7,6,0,1,7,5,0,6,6,3,5,0,2,5,2,2,7,4,5,4,7,1,6,6,5,6,1,5,5,2,0,5,5,6,5,4,4,6,5,0,5,6,6,6,4,2,5,3,3,2,5,5,4,5,5,3,4,5,1,6,0,5,7,7,7,5,5,5,1,4,0,0,2,4,5,1,6,1,5,5,4,6,6,7,2,6,2,3,0,2,4,4,4,6,7,6,6,0,5,6,5,6,6,6,5,7,6,6,2,6,6,4,3,1,6,6,5,6,5,6,7,6,0,1,7,4,3,5,7,0,5,7,0,0,7,6,6,5,3,5,5,6,0,5,3,4,3,5,6,3,2,6,2,5,5,5,6,0
