language,f_000,f_001,f_002,f_003,f_004,f_005,f_006,f_007,f_008,f_009,f_010,f_011,f_012,f_013,f_014,f_015,f_016,f_017,f_018,f_019,f_020,f_021,f_022,f_023,f_024,f_025,f_026,f_027,f_028,f_029,f_030,f_031,f_032,f_033,f_034,f_035,f_036,f_037,f_038,f_039,f_040,f_041,f_042,f_043,f_044,f_045,f_046,f_047,f_048,f_049,f_050,f_051,f_052,f_053,f_054,f_055,f_056,f_057,f_058,f_059,f_060,f_061,f_062,f_063,f_064,f_065,f_066,f_067,f_068,f_069,f_070,f_071,f_072,f_073,f_074,f_075,f_076,f_077,f_078,f_079,f_080,f_081,f_082,f_083,f_084,f_085,f_086,f_087,f_088,f_089,f_090,f_091,f_092,f_093,f_094,f_095,f_096,f_097,f_098,f_099,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200,f_201,f_202,f_203,f_204,f_205,f_206,f_207,f_208,f_209,f_210,f_211,f_212,f_213,f_214,f_215,f_216,f_217,f_218,f_219,f_220,f_221,f_222,f_223,f_224,f_225,f_226,f_227,f_228,f_229,f_230,f_231,f_232,f_233,f_234,f_235,f_236,f_237,f_238,f_239,f_240,f_241,f_242,f_243,f_244,f_245,f_246,f_247,f_248,f_249,f_250,f_251,f_252,f_253,f_254,f_255,f_256,f_257,f_258,f_259,f_260,f_261,f_262,f_263,f_264,f_265,f_266,f_267,f_268,f_269,f_270,f_271,f_272,f_273,f_274,f_275,f_276,f_277,f_278,f_279,f_280,f_281,f_282,f_283,f_284,f_285,f_286,f_287,f_288,f_289,f_290,f_291,f_292,f_293,f_294,f_295,f_296,f_297,f_298,f_299,f_300,f_301,f_302,f_303,f_304,f_305,f_306,f_307,f_308,f_309,f_310,f_311,f_312
cjw,8,1,1,1,9,1,0,11,7,4,6,6,1,8,12,7,8,8,12,1,9,6,9,10,11,11,11,1,0,5,5,0,10,12,11,1,0,0,0,2,1,9,9,10,0,9,11,9,8,11,10,4,8,10,8,0,9,1,8,3,10,5,7,8,10,9,9,8,10,11,4,10,8,3,1,11,9,11,9,0,11,8,10,1,10,6,9,9,10,0,0,5,8,9,7,9,13,10,4,5,10,8,10,8,0,1,10,7,6,1,9,0,1,9,0,10,0,8,10,12,7,4,11,10,9,1,9,10,10,0,0,8,1,7,1,9,10,8,10,9,2,9,8,0,10,0,0,7,3,3,9,8,9,9,8,9,9,3,9,9,12,11,6,10,1,3,9,10,3,9,9,1,11,10,1,8,11,0,0,9,11,1,0,10,0,7,10,11,0,12,8,1,1,3,0,8,11,0,8,0,7,8,10,1,10,10,9,0,12,9,9,4,10,9,9,8,11,9,8,1,9,6,7,9,10,12,10,8,6,4,9,8,8,0,9,8,6,10,0,6,0,11,10,1,10,7,7,10,0,8,9,10,9,11,0,9,11,9,11,11,8,10,9,10,5,8,0,0,7,9,0,8,0,10,11,7,8,4,9,8,0,8,12,10,9,9,11,9,9,10,12,0,8,8,10,6,0,5,10,8,11,1,9,8,8,10,6,0,10,12,11,10,8
cku,1,3,0,2,1,0,0,1,1,2,2,1,0,1,1,0,1,2,1,0,1,1,0,1,1,1,1,3,2,2,1,0,1,1,1,3,2,2,0,0,3,1,1,2,1,2,1,1,3,1,2,2,1,1,2,2,0,2,0,0,1,1,1,1,1,2,1,3,1,1,1,0,3,0,3,2,1,1,1,0,1,3,1,0,1,1,2,2,1,0,0,0,3,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,2,1,1,3,2,2,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,3,3,0,0,0,1,1,3,2,2,0,1,1,0,1,0,1,2,0,0,2,1,0,1,2,1,1,1,1,1,2,1,0,1,0,1,1,3,0,1,2,0,1,1,0,1,1,0,1,1,1,2,2,1,0,3,0,1,2,1,1,0,3,2,1,2,2,0,1,1,3,2,1,0,1,2,1,1,1,1,1,0,1,1,2,2,1,3,1,3,1,0,3,1,2,3,2,3,1,2,1,1,1,0,2,1,1,1,0,0,0,1,1,3,2,1,2,1,1,1,1,2,2,1,1,1,3,1,2,1,2,1,2,1,2,2,3,0,2,1,1,1,0,1,1,1,1,2,0,1,0,1,1,0,3,1,1,2,2,1,1,0,1,1,1,0,1,0,1,3,1,0,1,1,1,1,1,2,1,2,1,3,1
cmo,8,9,1,1,10,1,0,9,9,4,6,0,1,10,11,6,9,10,11,1,10,6,9,8,9,10,10,1,0,9,11,0,8,11,10,1,0,0,0,1,8,9,11,11,0,9,9,10,10,10,8,4,8,9,7,0,10,1,8,3,11,5,9,10,11,9,10,7,9,12,4,7,8,0,1,10,10,10,10,0,9,8,9,1,12,7,10,7,11,0,0,5,10,8,7,10,10,11,5,5,5,10,9,10,0,1,9,7,6,1,10,0,1,11,0,6,0,10,9,11,7,0,10,11,10,1,7,8,8,0,0,8,1,8,1,10,10,11,9,7,2,7,10,0,8,0,0,7,0,3,9,9,9,7,8,11,11,0,7,10,10,9,6,7,1,3,11,10,3,10,9,1,10,8,1,10,10,0,0,10,9,1,0,9,0,9,11,10,0,11,10,1,1,3,0,8,0,0,10,0,0,10,8,1,8,0,11,0,11,8,10,4,11,10,11,10,10,10,10,1,9,6,7,10,7,10,11,7,3,4,11,10,8,0,10,10,11,11,0,9,0,10,9,1,0,9,7,11,0,9,11,8,9,9,0,7,8,11,9,10,8,10,9,8,5,8,0,0,7,10,0,8,0,11,9,10,10,4,6,10,0,8,11,10,7,9,6,10,9,11,11,0,8,9,12,5,0,5,9,10,8,1,10,10,8,8,4,0,11,11,12,11,10
coq,5,1,1,8,20,1,0,17,16,1,15,0,1,18,20,12,18,14,19,1,20,9,15,0,19,19,18,15,13,5,15,3,15,16,16,1,0,14,0,1,1,13,6,15,0,15,8,18,1,18,6,8,13,19,0,5,13,11,15,5,8,0,18,19,15,0,19,1,19,17,5,1,9,0,8,18,21,16,19,0,17,1,19,1,19,0,0,12,21,0,1,7,13,13,16,18,16,18,10,1,16,19,21,16,0,4,21,14,13,1,19,0,13,17,0,17,0,15,18,16,5,5,20,15,20,1,11,17,18,0,8,9,1,13,1,15,6,16,15,12,2,19,14,0,19,0,4,11,0,1,0,15,13,13,14,18,16,0,19,19,8,17,1,19,1,7,18,1,3,18,1,1,20,14,1,14,21,0,5,15,19,9,0,19,0,13,14,17,8,18,13,7,1,9,0,13,8,0,12,0,0,11,18,6,17,15,19,2,9,16,20,1,17,20,17,15,19,13,20,1,4,11,15,19,18,19,15,12,10,8,17,18,19,0,15,18,20,18,4,11,0,20,21,4,0,14,15,16,6,17,17,1,15,15,0,16,0,17,19,20,10,18,7,17,10,0,9,0,11,15,0,18,2,19,16,16,19,6,12,7,0,17,19,13,17,19,18,16,17,18,19,0,15,12,17,9,0,7,19,11,20,10,17,16,6,17,9,10,17,0,17,1,19
ctx,13,15,5,6,16,1,0,14,15,3,10,7,1,16,8,8,15,7,16,1,15,8,14,0,12,16,15,14,9,10,13,0,12,8,9,5,0,9,0,1,6,11,16,13,0,14,17,15,13,12,7,4,7,17,9,0,7,1,13,1,12,0,15,12,9,0,16,1,16,15,0,12,6,0,7,17,16,15,17,2,15,11,15,1,17,0,11,11,16,0,0,5,7,1,13,11,9,8,3,4,14,16,17,15,0,1,17,9,9,1,15,0,12,15,9,14,8,7,16,10,6,3,17,8,15,1,10,11,14,0,0,7,4,1,1,14,9,14,11,10,5,16,13,0,17,0,0,9,0,1,14,12,11,6,0,8,15,0,11,17,14,16,1,15,1,6,15,12,3,16,8,3,17,7,1,12,15,0,6,12,15,1,0,15,0,11,8,15,7,15,7,1,7,6,3,1,14,0,7,0,10,8,12,1,12,9,15,0,6,6,17,5,15,17,15,14,17,12,16,6,8,1,13,15,16,16,8,0,9,4,16,16,14,2,11,15,16,16,2,7,0,17,16,1,12,11,13,13,0,15,15,12,13,13,0,6,0,8,16,17,0,16,14,15,7,12,7,0,10,11,0,13,1,9,14,13,12,4,10,13,0,13,17,11,12,15,16,0,0,16,16,0,13,6,9,0,0,6,15,0,16,1,15,13,9,11,7,0,15,0,15,8,16
dos,0,2,2,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,1,2,0,0,0,2,1,1,0,0,0,0,0,2,1,1,0,0,2,0,0,1,1,1,0,0,2,0,0,0,0,0,1,1,2,0,1,0,0,1,0,0,0,1,0,2,0,0,1,2,2,0,2,1,0,0,0,0,0,2,0,0,0,2,1,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,2,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,2,0,2,0,0,0,2,1,0,1,0,0,0,0,0,1,1,0,2,1,0,2,0,1,0,0,1,0,0,1,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2,1,0,1,0,0,2,2,1,1,0,1,0,0,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,2,0,2,2,0,1,2,1,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,1,1,0,1,0,2,0
dvy,3,5,3,4,4,0,0,5,3,0,3,3,0,3,4,2,3,3,2,0,4,0,3,4,2,4,3,4,4,3,3,0,4,4,3,0,1,4,0,0,0,3,4,6,1,4,5,4,0,3,3,2,3,5,5,3,4,4,3,0,4,1,3,4,5,5,4,4,3,4,1,3,5,1,0,5,4,2,4,0,3,0,3,3,4,1,4,4,4,0,0,3,5,3,3,4,4,4,2,0,3,4,4,4,1,0,2,3,4,0,3,0,4,6,3,4,4,4,4,3,0,0,4,4,4,0,3,4,3,1,4,0,0,4,0,3,5,6,4,0,0,3,3,0,4,0,1,4,0,0,6,4,6,3,4,5,4,1,3,4,5,4,3,3,3,1,4,6,0,5,4,0,4,3,0,4,4,2,3,3,4,0,1,3,0,4,4,4,1,4,3,3,0,0,2,2,5,0,4,1,1,3,3,4,4,6,4,1,3,3,4,2,4,4,5,4,4,0,4,5,3,0,0,3,4,0,4,1,0,0,4,4,4,0,4,3,4,4,0,0,0,4,4,0,6,3,4,5,3,3,4,0,3,3,1,2,4,4,4,4,5,4,3,4,0,5,5,0,0,3,2,4,0,3,4,4,4,0,4,3,0,5,3,3,0,4,4,3,4,4,4,0,3,3,4,2,1,3,3,1,4,0,3,4,0,4,1,5,2,5,5,5,3
enp,5,1,1,8,20,1,0,17,18,1,14,0,1,18,20,12,16,14,19,1,20,9,15,0,19,19,18,17,13,5,15,3,15,16,17,1,4,14,0,1,1,13,6,16,0,15,8,18,1,17,13,8,13,19,0,5,13,11,15,5,16,0,18,19,15,0,19,1,19,17,5,1,9,0,8,18,20,16,19,0,17,1,18,1,18,0,0,12,20,0,1,7,14,13,14,18,16,18,10,1,16,19,20,16,0,4,20,14,13,1,18,0,13,17,0,17,0,15,19,16,9,5,20,15,19,1,11,17,18,0,8,9,1,13,1,15,6,16,15,1,2,19,17,0,20,0,4,11,0,1,0,17,14,13,14,18,18,0,19,19,8,17,1,19,1,7,18,1,3,18,1,1,19,14,1,14,20,0,5,15,19,9,0,19,0,13,7,17,8,17,13,7,1,9,0,13,8,0,12,0,0,11,18,6,16,0,18,2,9,15,20,1,17,20,17,15,20,13,20,1,4,11,15,19,18,19,15,12,10,8,17,18,19,0,15,18,19,18,4,11,0,21,20,4,0,14,15,14,6,17,17,1,16,16,0,16,0,19,19,21,10,18,7,17,10,0,9,0,11,17,0,18,2,17,16,15,19,6,12,7,0,17,19,13,1,18,19,14,16,18,19,0,15,14,17,9,0,7,19,7,21,10,17,16,6,17,9,10,17,16,18,1,19
exy,9,12,1,1,13,1,0,13,11,6,9,5,1,12,14,10,11,7,15,1,13,8,13,0,14,14,14,11,7,11,9,0,14,13,13,6,0,9,0,1,6,8,13,0,2,13,12,13,7,14,11,6,10,14,0,0,7,8,7,4,14,0,11,14,12,12,12,1,14,9,0,8,6,0,1,14,13,12,13,2,12,7,13,1,8,0,14,0,13,0,0,5,7,1,11,13,14,13,7,4,12,12,13,11,0,1,13,11,9,3,13,2,8,13,9,12,8,7,13,14,6,3,13,14,12,1,6,13,12,3,0,7,3,10,1,12,9,13,14,1,7,13,12,0,13,0,0,6,0,1,11,11,1,11,11,13,13,0,13,14,9,13,1,12,1,3,12,14,3,13,12,3,14,7,4,7,13,3,7,7,13,1,0,13,0,1,13,14,6,8,11,1,7,6,3,10,9,0,7,3,9,8,15,1,11,11,8,0,6,12,14,3,13,13,13,5,13,1,13,6,11,9,6,12,13,14,13,0,7,6,8,14,12,0,13,13,13,13,2,7,0,13,13,1,8,12,11,12,0,11,13,7,11,8,0,13,0,14,13,14,9,13,12,13,6,0,6,0,6,12,0,11,0,13,8,12,14,4,6,12,3,11,15,9,11,8,14,0,11,14,15,0,10,10,14,8,0,1,13,0,13,1,12,11,7,13,3,9,12,0,14,8,12
fgt,2,4,0,3,3,0,1,2,2,0,0,2,0,2,3,0,2,0,4,0,3,3,2,5,4,3,4,5,3,0,2,0,3,2,2,0,1,3,0,0,4,4,3,3,1,3,2,2,4,2,0,3,2,4,3,3,3,3,2,0,2,2,2,3,4,4,2,0,2,3,2,4,0,0,0,3,2,4,3,0,4,0,2,2,3,3,3,3,3,0,0,2,0,2,2,3,3,2,0,0,2,3,2,2,1,2,4,2,2,0,2,0,0,5,5,3,3,2,3,4,0,0,3,3,3,0,2,2,2,1,1,4,0,0,0,2,2,0,3,3,0,2,4,0,3,0,1,3,0,0,3,2,3,2,3,4,3,1,2,2,4,3,2,2,0,2,3,4,0,4,3,0,3,2,0,2,3,0,1,2,3,3,1,2,0,0,2,3,3,3,4,0,4,0,1,3,3,0,2,1,1,4,4,3,3,5,3,1,4,2,3,0,3,2,4,0,3,4,3,4,2,0,0,2,3,5,5,4,0,0,3,3,3,0,3,2,3,3,0,0,0,3,3,0,3,2,0,2,2,2,3,3,5,2,1,0,2,3,3,3,4,3,0,3,0,3,1,0,3,2,1,3,0,2,2,2,3,3,2,2,0,2,2,4,0,3,2,5,5,2,2,0,2,2,3,1,1,2,2,4,3,3,2,2,2,3,2,4,4,4,4,4,2
fjr,2,4,0,3,2,0,0,4,2,0,0,2,0,4,2,0,2,0,3,0,2,2,4,3,3,2,2,0,3,0,2,1,2,3,4,0,1,3,0,0,4,2,2,5,1,5,4,3,4,4,0,3,2,3,3,3,3,3,2,0,3,2,2,2,2,3,3,0,2,2,2,0,0,0,0,4,3,3,2,1,2,0,2,2,2,3,3,3,2,0,0,2,0,2,2,2,2,3,0,0,2,2,3,3,1,2,3,2,3,0,4,0,0,3,4,2,3,2,2,0,0,0,2,3,2,3,2,3,2,1,1,4,0,0,0,2,4,5,3,0,0,2,2,0,2,0,1,3,0,0,5,2,5,2,3,2,2,1,2,2,0,2,2,2,4,2,2,5,0,2,3,0,2,2,0,2,2,0,1,2,2,3,1,2,0,0,2,2,1,2,2,0,0,0,1,4,3,0,2,1,1,0,2,3,2,3,2,1,2,2,2,0,2,3,3,0,2,4,2,4,2,0,0,4,3,4,3,4,0,0,2,2,2,0,3,2,2,2,0,0,0,2,2,0,5,2,0,4,2,2,2,3,4,4,1,0,2,2,5,2,4,2,0,2,0,4,1,0,3,2,1,2,0,2,3,2,2,3,2,2,0,4,2,2,0,2,3,4,3,3,3,0,2,2,2,0,1,2,2,1,2,3,2,2,2,2,2,3,3,3,2,4,4
fnu,11,14,1,6,17,1,0,6,14,7,10,5,1,15,17,8,14,7,17,1,17,8,7,0,17,17,16,13,11,12,13,0,12,8,9,5,0,13,0,1,6,8,17,0,0,0,13,16,12,12,7,4,11,12,0,6,12,9,12,1,12,0,14,12,9,0,17,9,17,15,0,12,6,0,7,16,17,7,16,2,14,11,11,1,16,0,16,0,17,0,0,5,12,12,10,16,9,15,3,4,15,17,16,12,0,1,18,9,9,1,7,0,8,14,9,15,8,14,15,10,6,3,16,8,16,1,10,15,15,0,0,7,2,11,1,11,9,12,11,1,9,17,7,0,16,0,0,9,0,1,12,12,1,6,0,16,8,0,16,16,15,15,1,16,1,3,16,12,3,15,14,3,16,12,1,7,17,0,6,13,16,1,3,16,0,1,8,16,7,14,7,1,7,6,3,1,13,0,7,0,0,8,12,1,12,13,16,0,6,13,18,5,8,18,14,13,15,11,17,6,8,1,9,16,17,17,8,0,8,4,14,11,16,2,11,7,17,15,2,7,0,16,17,1,11,11,1,9,0,14,15,13,0,8,0,15,0,15,0,18,0,17,11,16,7,12,6,0,9,11,0,16,0,15,12,8,12,4,10,15,0,14,16,11,15,14,9,0,0,8,17,0,14,6,9,0,0,1,16,0,17,9,13,12,10,14,8,0,8,14,10,8,17
grt,17,17,1,1,23,1,0,20,20,11,18,0,1,21,23,13,21,17,22,1,23,12,16,12,22,23,21,19,12,5,17,3,19,20,19,1,0,17,0,1,1,16,22,17,0,18,21,21,17,21,16,4,16,22,12,5,14,13,17,1,8,0,21,22,18,16,22,1,22,20,6,17,11,0,9,22,24,20,22,0,20,1,22,1,21,0,20,16,24,0,0,1,17,15,19,22,8,21,14,7,5,22,24,19,5,1,24,18,16,1,22,0,15,20,15,21,13,18,22,18,11,0,23,17,23,6,14,20,21,0,0,1,5,16,1,19,6,20,18,14,13,22,15,0,23,0,5,13,6,1,17,20,17,16,16,22,21,5,22,7,8,21,10,22,1,8,21,17,3,21,1,1,23,17,1,17,24,0,9,18,22,12,0,22,0,15,17,20,0,21,17,1,9,12,0,14,19,0,15,0,11,14,21,1,20,17,21,0,19,19,23,1,21,23,20,17,23,16,23,8,14,14,16,22,21,1,18,14,11,10,20,21,22,0,18,20,22,8,0,13,0,24,24,1,15,18,18,15,0,20,20,16,18,19,0,19,0,21,22,24,0,21,17,21,12,16,0,0,14,20,0,21,0,8,19,19,22,6,14,18,0,20,21,15,20,22,22,19,20,21,21,0,17,17,19,0,0,1,22,13,24,12,7,19,13,20,10,13,20,19,20,16,22
hin,6,6,1,1,6,1,0,7,5,1,4,0,1,6,6,4,5,5,6,1,6,4,5,6,6,6,6,7,5,6,6,0,6,6,5,1,0,6,0,1,1,6,7,7,0,7,6,6,6,6,5,1,5,6,6,4,5,1,5,1,6,4,5,6,7,7,6,6,5,6,3,1,7,0,4,7,6,5,6,0,6,5,5,4,6,5,6,5,6,2,0,4,6,4,5,6,6,6,1,2,6,6,6,6,0,1,6,5,7,1,5,0,1,7,7,7,6,5,6,6,3,0,6,6,6,1,4,6,5,2,5,5,1,5,1,5,7,1,5,5,3,5,5,0,6,0,0,0,0,1,7,5,7,5,6,6,6,0,5,5,6,6,4,5,5,0,6,7,4,6,6,1,6,5,1,5,6,0,0,5,6,5,0,5,0,1,5,6,0,6,5,4,6,4,0,5,6,0,5,0,4,6,6,1,6,7,6,0,7,4,6,1,6,6,7,6,6,6,6,1,5,3,4,6,5,7,6,5,2,1,6,6,6,0,6,5,7,6,0,4,0,6,6,1,0,5,5,6,0,5,6,5,6,6,3,4,6,6,7,6,6,6,5,6,1,6,0,0,4,5,0,6,0,6,6,5,6,1,5,5,1,6,6,6,5,6,7,6,7,6,6,0,5,4,6,3,0,1,5,5,6,5,5,5,3,6,0,7,6,7,8,6,6
pty,12,1,1,1,14,1,0,6,12,6,11,5,1,13,15,10,12,7,14,1,14,8,13,0,15,13,14,10,7,11,9,0,14,15,13,1,0,9,0,1,6,8,14,0,2,11,15,14,7,14,12,6,10,15,0,0,7,8,11,4,14,0,12,15,13,12,13,1,13,14,0,8,6,0,1,12,14,13,14,2,12,7,13,1,14,0,13,0,14,0,0,5,7,1,11,14,14,8,6,4,12,13,14,13,0,1,14,11,9,3,12,2,8,13,9,13,8,7,13,14,6,3,14,14,13,1,6,13,11,0,0,7,3,9,1,12,9,13,13,1,7,14,12,0,14,0,0,6,0,1,11,13,1,11,12,14,13,0,14,13,9,14,1,13,1,3,8,9,3,13,11,3,15,7,4,7,14,3,6,7,14,1,0,14,0,1,8,14,6,8,11,1,7,6,3,10,9,0,7,3,9,8,14,1,14,11,8,0,6,11,15,3,13,14,13,5,14,1,14,6,8,9,11,13,12,15,13,10,7,4,13,13,13,0,12,13,14,13,2,10,0,14,14,1,8,12,10,12,0,12,14,7,11,8,0,12,0,13,14,15,9,14,8,14,6,0,6,0,6,13,0,12,0,14,8,12,15,4,6,14,3,11,8,9,11,12,12,12,13,13,15,0,10,10,15,0,0,1,12,0,14,1,12,11,7,13,3,9,13,0,14,13,13
rwy,14,1,1,8,19,1,0,16,16,8,13,0,4,17,19,3,17,13,18,1,19,10,15,0,8,20,18,16,0,5,15,3,16,17,15,7,0,8,0,1,1,12,19,15,0,16,8,17,1,16,6,8,13,18,10,5,13,10,14,1,15,0,17,18,14,15,18,1,18,18,5,1,9,0,8,19,19,17,18,0,18,1,17,1,9,8,0,13,19,0,0,7,13,13,15,19,16,17,11,1,17,18,19,16,0,4,19,15,13,1,17,0,13,17,0,18,10,15,17,17,5,5,19,16,18,1,11,16,17,0,8,9,1,12,1,16,13,17,0,11,10,18,16,0,18,0,4,12,4,1,0,16,12,13,14,19,17,0,18,19,8,18,1,18,1,7,17,15,3,17,15,1,18,13,1,13,19,0,5,16,18,10,0,18,0,12,7,17,8,16,14,7,1,8,0,12,16,0,12,0,0,11,17,6,16,14,17,2,16,14,19,1,18,19,17,15,19,13,19,1,4,12,14,18,19,18,0,12,10,7,18,17,18,0,14,17,18,17,4,11,0,19,19,1,0,15,14,14,6,16,17,14,14,14,0,16,0,18,18,19,10,19,7,18,9,13,8,0,11,16,0,17,2,18,15,14,18,7,13,7,0,16,19,13,16,17,17,15,16,18,18,0,15,13,17,0,0,7,18,7,19,10,16,15,6,16,9,11,16,15,16,14,18
