language,f_000,f_001,f_002,f_003,f_004,f_005,f_006,f_007,f_008,f_009,f_010,f_011,f_012,f_013,f_014,f_015,f_016,f_017,f_018,f_019,f_020,f_021,f_022,f_023,f_024,f_025,f_026,f_027,f_028,f_029,f_030,f_031,f_032,f_033,f_034,f_035,f_036,f_037,f_038,f_039,f_040,f_041,f_042,f_043,f_044,f_045,f_046,f_047,f_048,f_049,f_050,f_051,f_052,f_053,f_054,f_055,f_056,f_057,f_058,f_059,f_060,f_061,f_062,f_063,f_064,f_065,f_066,f_067,f_068,f_069,f_070,f_071,f_072,f_073,f_074,f_075,f_076,f_077,f_078,f_079,f_080,f_081,f_082,f_083,f_084,f_085,f_086,f_087,f_088,f_089,f_090,f_091,f_092,f_093,f_094,f_095,f_096,f_097,f_098,f_099,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,f_126,f_127,f_128,f_129,f_130,f_131,f_132,f_133,f_134,f_135,f_136,f_137,f_138,f_139,f_140,f_141,f_142,f_143,f_144,f_145,f_146,f_147,f_148,f_149,f_150,f_151,f_152,f_153,f_154,f_155,f_156,f_157,f_158,f_159,f_160,f_161,f_162,f_163,f_164,f_165,f_166,f_167,f_168,f_169,f_170,f_171,f_172,f_173,f_174,f_175,f_176,f_177,f_178,f_179,f_180,f_181,f_182,f_183,f_184,f_185,f_186,f_187,f_188,f_189,f_190,f_191,f_192,f_193,f_194,f_195,f_196,f_197,f_198,f_199,f_200,f_201,f_202,f_203,f_204,f_205,f_206,f_207,f_208,f_209,f_210,f_211,f_212,f_213,f_214,f_215,f_216,f_217,f_218,f_219,f_220,f_221,f_222,f_223,f_224,f_225,f_226,f_227,f_228,f_229,f_230,f_231,f_232,f_233,f_234,f_235,f_236,f_237,f_238,f_239,f_240,f_241,f_242,f_243,f_244,f_245,f_246,f_247,f_248,f_249,f_250,f_251,f_252,f_253,f_254,f_255,f_256,f_257,f_258,f_259,f_260,f_261,f_262,f_263,f_264,f_265,f_266,f_267,f_268,f_269,f_270,f_271,f_272,f_273,f_274,f_275,f_276,f_277,f_278,f_279,f_280,f_281,f_282,f_283,f_284,f_285,f_286,f_287,f_288,f_289,f_290,f_291,f_292,f_293,f_294,f_295,f_296,f_297,f_298,f_299,f_300,f_301,f_302,f_303,f_304,f_305,f_306,f_307,f_308,f_309,f_310,f_311,f_312
exz,13,18,15,10,9,18,16,7,19,0,7,12,15,4,0,16,16,6,0,17,0,9,17,7,14,9,2,0,16,0,13,16,4,19,0,7,0,18,15,16,13,18,14,14,15,17,0,0,0,13,15,13,15,15,19,0,18,0,0,17,17,0,0,7,18,17,1,17,17,19,14,7,17,11,7,0,5,16,10,0,11,0,15,13,12,0,17,0,17,1,17,16,18,16,11,0,9,17,5,18,1,8,15,16,16,14,18,14,0,13,0,0,17,14,15,1,17,18,0,10,9,18,0,19,9,0,10,9,9,13,0,9,17,16,15,15,16,5,12,18,15,2,15,16,0,17,0,1,8,17,17,15,0,15,18,9,17,9,0,11,7,17,13,0,7,10,7,17,12,7,18,17,15,7,0,15,12,11,1,17,11,16,5,17,1,0,0,19,13,14,14,1,16,11,2,1,12,0,0,9,0,5,17,14,17,16,14,0,7,0,17,12,16,9,0,0,13,0,10,0,15,13,11,15,15,14,0,13,17,0,15,12,0,9,14,0,15,18,16,7,13,0,13,18,0,18,7,8,0,0,18,16,0,0,12,1,18,5,13,18,3,18,10,14,14,15,11,17,8,18,17,16,11,0,16,19,15,11,0,15,8,18,15,10,7,16,13,7,0,12,15,18,14,17,16,13,2,0,15,8,3,9,14,11,14,18,0,4,15,15,1,19,11
fhr,0,19,16,1,11,1,0,1,0,0,1,15,16,1,0,0,1,9,1,19,5,1,20,0,17,13,1,0,0,1,18,18,1,20,0,8,0,22,0,19,1,20,17,15,21,20,0,1,0,15,18,1,0,16,20,9,20,0,1,21,0,1,0,1,20,19,0,19,19,21,0,1,0,13,0,7,1,18,11,8,0,0,19,15,1,0,19,0,19,0,18,0,20,19,0,1,11,0,1,19,0,1,0,17,19,16,0,17,7,1,11,3,21,17,16,0,19,20,1,0,10,0,13,21,0,15,1,0,1,14,1,10,0,19,0,18,20,1,14,20,16,0,17,0,10,18,1,15,10,18,21,19,1,17,20,1,19,1,1,19,10,19,0,0,1,11,1,18,13,1,21,0,18,1,1,16,1,1,0,21,16,1,0,19,0,1,17,22,15,0,0,0,18,1,1,3,0,0,0,0,0,1,19,0,20,17,16,0,1,14,20,1,0,1,0,1,1,6,13,0,16,1,0,19,17,17,1,17,19,0,18,14,1,13,1,0,18,0,0,1,15,2,0,20,0,20,0,10,0,1,21,18,15,4,1,13,21,1,0,22,0,0,1,0,17,0,0,0,11,1,20,19,0,1,18,1,0,1,0,16,1,21,0,1,0,20,0,1,0,14,16,0,17,20,17,1,0,1,18,15,0,1,1,1,17,0,0,1,18,16,0,21,1
gip,6,6,0,0,1,8,5,3,5,0,2,3,4,0,0,4,7,5,0,4,2,5,3,4,3,5,0,0,5,3,7,4,0,5,1,2,0,5,5,5,6,5,1,4,5,4,0,0,0,4,2,4,3,4,6,0,4,0,0,5,6,5,0,4,3,3,1,3,3,6,6,2,5,3,0,0,0,3,0,3,2,0,7,0,5,3,3,0,4,4,5,3,4,5,4,0,4,3,0,6,4,0,4,3,4,1,4,5,1,2,3,0,4,4,4,1,4,5,3,4,1,5,4,3,1,4,4,4,2,3,0,0,6,2,5,3,3,2,5,4,5,0,6,5,4,2,3,6,2,5,5,3,0,4,4,4,5,4,3,2,3,5,2,0,4,4,2,2,2,3,4,7,3,3,5,6,9,2,1,5,6,0,0,4,5,0,3,6,1,5,3,1,5,0,0,0,4,0,0,3,0,2,3,6,4,3,1,0,4,8,3,3,5,2,0,3,4,2,2,0,2,4,4,2,2,5,0,6,4,1,4,4,2,5,4,0,4,4,6,5,2,0,3,3,0,7,1,0,0,0,1,2,4,1,3,5,5,0,3,6,0,6,3,5,6,6,5,2,2,5,4,3,2,0,5,6,3,6,2,5,0,6,7,0,2,3,7,0,1,3,6,6,4,4,3,5,0,5,4,6,0,2,6,0,5,6,0,2,5,6,1,5,4
hkp,9,14,10,6,7,13,10,0,14,0,4,6,9,3,0,10,10,0,7,12,0,10,12,8,10,8,2,0,13,0,0,11,0,13,0,0,0,13,11,11,9,12,9,8,12,11,0,0,0,7,10,8,10,11,13,5,12,0,0,12,11,11,0,2,12,11,1,11,11,13,1,0,11,0,0,4,4,11,7,5,6,1,0,9,0,4,12,0,11,10,11,10,12,11,6,6,6,12,0,12,7,3,9,12,11,10,12,10,0,10,7,0,12,9,9,4,11,12,5,9,0,12,9,13,5,9,7,2,5,8,3,7,12,11,9,10,11,0,8,12,10,0,10,10,7,11,0,10,5,12,12,10,0,10,12,7,12,0,4,12,2,11,7,0,0,8,8,11,6,8,13,11,10,0,7,10,0,8,2,12,8,11,0,11,8,3,9,14,8,10,11,1,10,8,2,0,8,0,0,8,0,4,11,10,11,10,9,0,0,10,12,10,10,0,0,0,8,5,7,0,9,0,10,11,9,10,3,12,11,0,10,7,0,7,9,4,10,12,11,8,8,0,7,12,0,13,8,0,0,0,13,10,9,3,0,10,13,0,10,13,1,12,0,1,10,9,7,11,5,12,11,11,6,2,10,0,9,9,3,9,4,12,9,2,8,11,14,6,0,7,12,13,9,12,10,8,3,9,9,0,0,8,9,6,11,13,0,0,0,9,1,13,6
itx,17,20,1,1,0,20,18,1,22,6,1,16,1,5,0,0,1,10,10,0,0,15,21,0,18,1,1,0,20,1,19,19,1,21,0,9,0,23,19,20,16,21,0,16,0,21,0,1,0,0,19,14,17,0,0,1,21,0,1,22,20,1,0,1,21,20,0,20,20,22,15,8,19,14,8,8,1,19,12,1,12,0,20,16,1,6,20,0,20,0,19,0,21,20,0,1,1,0,1,20,0,9,16,0,20,17,20,18,8,15,1,4,22,1,17,9,20,21,1,0,11,20,0,22,0,16,1,0,1,15,1,1,20,20,16,0,21,8,1,21,1,0,18,0,11,19,1,16,1,19,22,20,1,18,21,1,0,1,1,20,0,0,14,0,1,0,1,19,0,1,22,19,19,1,1,17,1,12,0,22,0,1,0,20,0,1,18,0,16,18,17,0,0,1,1,0,0,0,0,0,0,1,20,16,21,18,17,0,1,1,21,13,0,1,0,1,1,1,0,0,17,1,18,20,18,0,1,0,20,5,19,15,1,0,1,0,19,20,0,11,16,0,14,21,0,21,14,1,0,1,0,19,16,0,16,0,22,1,0,23,0,0,11,0,0,16,0,19,12,19,21,20,0,1,19,1,16,12,0,17,1,0,0,11,0,21,21,9,0,15,1,21,18,21,18,1,0,13,19,16,0,1,16,1,1,21,0,1,19,1,0,22,12
iuv,5,9,0,0,1,11,7,2,10,0,2,1,6,0,0,2,5,4,0,3,0,5,6,5,2,2,0,0,8,5,9,6,0,9,1,0,0,8,7,8,4,9,6,6,4,8,0,0,0,1,8,5,4,6,10,2,9,0,0,8,8,8,0,3,8,7,1,4,7,10,7,2,6,5,0,0,0,7,4,0,1,0,2,6,2,0,8,0,8,5,9,6,8,8,1,0,0,9,0,8,1,0,3,4,8,4,9,2,2,7,0,0,9,7,6,1,8,9,3,3,4,9,6,9,1,4,0,5,4,3,0,5,10,8,2,6,7,4,2,9,7,0,4,8,3,8,0,8,2,10,9,6,0,6,6,0,4,6,3,4,1,6,3,0,0,2,5,8,2,5,10,9,6,3,0,4,7,5,1,9,4,9,1,8,3,0,2,5,5,4,7,1,7,0,5,0,2,0,2,4,0,2,8,5,3,7,7,0,4,6,8,5,7,3,0,0,5,0,2,0,6,5,6,7,3,7,0,8,6,2,7,5,2,6,7,1,6,8,5,0,5,0,2,8,2,9,1,3,1,0,8,7,6,1,8,6,3,0,7,1,0,10,5,1,5,1,6,8,2,9,3,8,3,0,8,9,5,0,0,0,0,4,4,4,2,2,10,0,1,5,7,10,3,9,7,0,0,3,6,5,0,4,5,0,8,9,0,2,3,4,1,9,0
jnq,16,17,9,8,8,19,17,4,21,0,6,13,13,2,0,14,14,7,9,18,0,14,19,11,16,12,2,0,17,0,15,15,4,17,0,4,0,20,18,18,14,16,12,11,20,18,0,0,0,11,17,12,16,13,17,8,16,0,0,19,19,15,0,2,16,16,1,15,15,20,1,5,15,12,5,5,2,17,0,7,9,0,18,1,13,0,18,0,18,14,15,14,19,18,2,0,10,19,4,16,9,6,13,11,18,12,19,16,5,0,9,0,20,16,13,8,18,19,7,10,7,19,12,17,10,0,2,2,10,0,0,2,19,18,13,17,19,7,11,16,13,0,16,17,8,15,6,13,9,0,19,18,0,16,16,0,15,0,6,15,8,18,8,0,0,7,10,15,11,7,20,18,17,0,12,12,16,0,1,20,13,0,0,18,11,5,15,21,11,15,15,1,14,12,2,1,10,0,0,11,0,5,15,15,15,14,15,0,7,13,19,0,14,11,0,0,12,0,10,0,13,11,15,18,12,13,6,15,18,0,17,13,0,10,13,0,17,17,10,7,14,0,11,19,0,19,13,7,0,0,20,17,13,0,13,12,20,0,15,20,1,16,9,12,15,14,9,15,9,16,19,18,9,0,14,17,13,0,0,13,2,16,16,9,9,18,20,8,0,10,11,20,16,19,14,14,2,11,17,13,6,0,15,13,15,20,0,5,13,13,1,20,10
ktv,4,5,5,0,1,7,1,2,4,2,2,1,5,0,0,4,6,3,0,5,0,6,5,1,5,4,3,0,7,4,8,3,0,6,1,0,0,7,4,3,5,7,5,1,8,3,0,0,1,1,4,4,6,4,8,0,6,0,0,4,4,6,0,3,5,6,1,6,6,4,5,3,5,3,0,0,0,4,0,3,1,0,8,0,4,0,5,0,3,4,1,4,7,0,4,0,5,4,0,5,4,0,5,5,3,6,5,4,1,2,4,1,3,4,2,2,3,4,3,5,1,4,4,6,1,4,5,4,2,3,0,0,4,5,6,4,2,2,5,3,6,0,5,6,2,5,0,4,2,7,4,5,0,2,3,0,4,4,3,3,1,4,2,0,4,2,6,5,4,6,5,2,2,3,6,5,5,0,1,4,1,0,0,3,7,0,4,9,3,6,4,1,6,0,0,0,3,0,0,3,0,2,4,4,5,4,5,0,5,5,2,3,3,4,0,3,4,0,4,0,1,6,5,6,5,6,0,5,5,1,2,1,2,3,4,0,3,3,7,4,3,0,4,5,0,6,1,0,0,0,5,3,5,1,3,3,7,0,5,7,0,7,0,4,4,5,1,5,2,4,7,4,2,0,3,5,4,4,0,4,0,5,6,0,2,4,8,0,1,3,5,7,6,6,2,0,0,6,3,1,1,2,4,0,4,8,0,2,4,0,1,6,0
lpx,2,1,3,2,4,4,3,0,2,1,2,2,0,0,0,3,3,0,3,1,1,3,1,2,1,0,0,0,1,0,3,1,2,1,2,1,0,1,2,0,2,1,3,2,2,0,0,0,0,3,1,2,2,2,1,0,0,0,0,3,3,3,0,0,2,1,1,1,1,0,4,2,2,2,0,1,3,1,2,2,1,0,3,2,3,1,1,0,0,3,2,1,1,2,3,2,2,2,0,1,2,0,2,2,1,0,2,1,0,3,2,0,0,3,1,1,1,0,0,1,2,2,2,0,2,1,0,3,3,2,2,3,3,1,3,2,1,3,4,1,2,0,1,2,1,0,0,2,3,2,0,1,2,1,0,0,2,2,2,1,1,1,1,0,3,3,3,1,1,2,0,3,0,2,2,1,2,0,1,0,2,3,0,0,2,0,1,1,0,3,2,1,2,3,4,0,1,0,0,2,0,2,0,3,2,2,2,0,3,2,1,2,2,0,0,2,3,0,1,0,0,3,1,1,0,2,0,2,0,0,1,2,3,2,0,0,1,2,3,2,0,0,1,1,0,3,3,0,0,0,3,1,2,0,2,2,1,2,1,0,0,2,0,2,2,3,3,3,1,3,0,0,1,0,1,2,1,3,1,1,0,1,2,0,1,0,2,2,1,2,4,2,1,1,1,3,0,2,1,2,0,3,2,2,3,1,0,2,2,3,2,1,2
nqt,11,15,12,6,7,15,12,5,16,0,4,8,11,0,0,12,12,0,6,11,3,12,13,9,11,10,2,0,12,0,12,13,0,15,0,3,2,15,13,13,11,14,11,10,14,13,1,0,0,9,12,9,12,12,15,7,14,0,0,14,13,12,0,2,14,13,1,13,13,15,12,0,13,0,0,0,2,0,0,0,7,0,13,11,8,0,13,0,13,12,13,12,13,13,8,7,7,14,0,14,6,4,11,10,13,10,14,11,0,9,7,0,14,11,11,6,13,14,6,9,0,13,10,15,5,11,6,2,6,10,4,7,14,13,11,12,13,0,10,14,11,0,9,12,6,13,0,1,7,14,14,12,3,11,14,0,14,7,0,10,2,13,10,0,0,9,0,13,8,0,15,13,12,0,8,0,14,0,3,14,10,13,3,13,9,4,11,16,10,12,12,1,12,9,2,0,9,0,0,8,0,0,13,12,13,12,10,0,9,12,14,9,12,0,0,4,9,5,8,0,11,9,13,13,11,9,4,11,13,0,12,8,0,1,10,3,12,14,13,0,9,0,8,14,3,15,9,0,0,0,15,12,10,2,10,1,15,0,10,15,1,13,0,11,11,11,2,13,6,14,13,13,8,2,12,14,11,8,0,11,6,13,11,6,6,13,16,6,0,0,0,15,11,14,12,10,0,10,11,0,0,7,11,8,0,15,0,0,11,11,1,15,8
nwz,5,9,0,0,1,11,7,2,10,0,2,1,6,0,0,2,5,4,0,3,0,5,6,5,2,2,0,0,8,5,9,6,0,9,1,0,0,8,7,8,4,9,6,6,4,8,0,0,0,1,8,5,4,6,10,2,9,0,0,8,8,8,0,3,8,7,1,4,7,10,7,2,6,5,0,0,0,7,4,0,1,0,2,6,2,0,8,0,8,5,9,6,8,8,1,0,0,9,0,8,1,0,3,4,8,4,9,2,2,7,0,0,9,7,6,1,8,9,3,3,4,9,6,9,1,4,0,5,4,3,0,5,10,8,2,6,7,4,2,9,7,0,4,8,3,8,0,8,2,10,9,6,0,6,6,0,4,6,3,4,1,6,3,0,0,2,5,8,2,5,10,9,6,3,0,4,7,5,1,9,4,9,1,8,3,0,2,5,5,4,7,1,7,0,5,0,2,0,2,4,0,2,8,5,3,7,7,0,4,6,8,5,7,3,0,0,5,0,2,0,6,5,6,7,3,7,0,8,6,2,7,5,2,6,7,1,6,8,5,0,5,0,2,8,2,9,1,3,1,0,8,7,6,1,8,6,3,0,7,1,0,10,5,1,5,1,6,8,2,9,3,8,3,0,8,9,5,0,0,0,0,4,4,4,2,2,10,0,1,5,7,10,3,9,7,0,0,3,6,5,0,4,5,0,8,9,0,2,3,4,1,9,0
opu,15,17,9,8,10,17,14,4,20,0,8,10,13,2,0,14,14,7,9,15,0,14,18,11,15,12,2,0,19,7,17,17,4,17,0,4,0,19,17,17,14,19,15,11,18,15,0,0,0,14,16,12,13,13,17,8,16,0,0,18,18,16,0,2,19,18,1,18,18,17,1,5,18,9,5,5,2,14,0,0,9,0,17,1,11,0,15,0,15,14,15,17,16,17,2,8,10,18,4,16,9,6,13,11,17,15,16,15,5,14,9,0,18,15,13,7,15,16,7,10,7,16,12,20,7,14,11,2,8,0,0,2,18,17,13,16,17,7,11,19,13,0,13,14,8,15,7,13,0,0,18,16,0,13,19,0,18,0,0,17,9,15,8,0,0,7,10,15,11,7,19,14,16,9,11,12,16,0,1,18,15,0,0,15,11,0,14,20,14,17,15,1,17,12,2,1,13,0,0,11,0,5,18,13,18,14,12,0,7,13,18,0,17,10,0,0,14,0,10,0,13,11,17,17,16,15,6,15,15,0,16,10,0,12,13,5,16,19,10,7,11,1,11,16,0,12,11,9,3,0,12,14,14,0,15,12,19,0,14,19,1,16,9,12,15,14,9,15,9,16,15,17,9,0,17,17,13,0,0,13,2,19,13,9,9,17,19,8,0,13,11,19,15,18,14,12,2,11,13,12,5,0,12,12,15,19,0,0,16,13,1,17,10
pqy,8,11,8,0,6,12,9,2,13,4,2,5,2,0,0,9,0,2,5,10,0,0,11,1,8,7,0,0,11,6,10,9,0,12,1,0,1,12,10,10,8,11,8,1,11,10,0,0,0,1,9,7,9,8,12,0,11,0,0,11,10,10,0,0,10,10,1,10,10,12,10,2,10,7,2,0,0,9,6,4,5,0,11,5,2,2,10,0,10,9,10,9,3,10,1,4,0,11,0,10,1,0,8,9,10,9,11,8,0,4,6,0,11,8,8,1,10,11,4,8,1,11,8,12,3,8,0,7,2,7,0,0,11,10,4,9,9,2,7,11,9,0,3,3,5,10,0,0,4,4,11,9,0,9,10,6,10,5,2,8,1,10,6,0,0,2,4,10,5,4,12,10,9,4,4,9,6,7,1,11,1,10,0,10,3,0,8,2,2,2,9,1,9,7,0,0,1,0,1,7,0,3,10,1,10,9,1,0,6,3,10,8,9,0,0,0,6,4,2,0,8,2,9,10,8,4,0,10,10,0,9,1,2,4,2,2,9,11,9,6,1,0,6,11,0,11,6,5,2,0,11,9,0,1,3,9,12,0,9,5,2,1,0,9,9,4,1,10,4,11,10,10,5,0,4,13,8,7,0,0,0,11,8,3,5,10,12,5,1,0,9,4,8,11,9,0,1,7,2,7,0,2,3,3,10,12,0,2,9,0,3,11,0
qsz,6,4,0,4,1,5,4,3,6,0,2,3,4,0,0,5,4,5,0,4,0,5,3,4,3,5,0,0,5,3,7,5,0,3,1,2,0,6,6,6,0,6,1,5,7,5,0,0,0,5,5,4,3,4,7,0,5,0,0,6,6,5,0,3,1,5,2,3,5,5,2,2,7,4,0,0,0,3,0,3,2,0,5,0,2,3,3,0,5,4,6,5,6,6,4,0,4,5,0,4,5,0,6,6,5,1,6,3,1,2,3,0,5,4,5,1,5,6,3,4,1,6,4,4,1,5,4,6,2,3,0,0,7,3,5,5,4,2,5,5,5,0,0,5,4,3,2,5,2,5,3,3,0,5,5,0,5,4,3,2,4,3,2,0,4,2,2,3,2,3,6,6,1,3,5,7,8,3,1,6,5,0,0,5,5,0,3,8,1,7,3,1,5,0,0,0,5,0,0,3,0,2,5,4,6,5,1,0,4,7,4,3,5,2,0,3,4,0,2,0,3,4,4,4,2,5,0,6,4,1,3,4,2,5,4,0,5,5,6,0,2,0,2,3,0,4,1,0,0,0,6,2,4,1,6,4,4,0,3,8,0,6,0,1,7,7,5,6,3,6,5,5,2,0,5,7,3,5,2,6,0,7,5,5,2,5,4,0,1,3,3,8,4,5,4,0,0,5,4,1,0,2,6,4,6,7,0,2,6,5,1,4,0
quw,7,8,6,0,5,6,1,2,8,0,3,4,7,0,0,6,5,4,4,7,0,7,7,1,6,2,0,0,4,2,6,7,0,8,1,0,0,9,8,7,4,3,1,3,9,6,0,0,0,6,6,6,7,5,9,2,7,0,0,9,7,4,0,5,6,2,1,7,8,8,8,2,8,1,0,0,0,6,5,0,3,0,9,7,6,0,6,0,6,6,7,7,9,7,1,5,0,8,0,7,1,0,3,7,6,7,7,2,1,5,0,0,7,5,3,3,6,8,3,6,1,8,4,7,1,6,0,5,2,5,0,0,5,6,7,7,6,4,6,7,5,0,7,7,3,6,0,7,2,8,7,7,0,3,7,0,7,6,3,5,5,7,4,0,0,5,5,7,2,5,8,8,5,5,0,4,7,0,1,7,4,8,1,6,3,0,5,10,4,8,6,1,8,5,5,0,2,0,0,5,0,2,6,7,7,1,1,0,4,6,6,6,4,5,0,0,5,0,5,0,4,7,7,3,6,3,0,4,7,0,6,3,2,3,6,1,7,7,8,0,2,0,2,6,1,5,1,4,0,0,1,6,7,1,3,7,8,0,6,10,0,9,0,7,8,1,1,4,2,7,8,6,2,0,6,10,6,0,0,7,0,8,4,4,2,7,5,0,1,4,3,5,7,7,5,0,0,3,7,5,2,5,7,5,0,4,0,2,7,7,1,8,0
uwx,1,2,4,3,3,3,2,0,3,1,2,0,0,0,0,1,2,1,2,1,0,2,2,3,0,0,0,0,3,0,4,0,0,0,2,1,0,0,3,2,3,0,4,0,1,2,0,0,0,2,0,3,1,1,3,0,2,0,2,2,2,2,0,0,0,0,1,0,0,2,3,2,1,2,0,1,3,2,1,2,1,0,1,4,3,0,0,0,2,2,0,2,2,3,3,3,3,1,0,2,3,0,1,1,2,3,1,0,0,3,2,0,1,3,0,1,0,2,0,1,0,1,3,2,2,3,3,3,3,1,0,0,2,0,1,1,0,3,3,0,4,0,2,1,1,1,0,3,2,1,2,2,0,0,2,2,3,3,2,0,1,1,1,0,2,1,2,0,3,2,2,4,0,0,3,1,4,0,1,2,3,2,0,2,2,0,1,4,0,1,1,1,1,2,3,0,1,0,0,1,0,2,2,2,0,0,3,0,2,2,0,2,1,0,0,2,0,0,1,0,0,0,2,0,1,2,0,3,2,0,0,0,3,2,0,0,2,1,1,2,0,0,1,2,0,0,4,0,0,0,2,0,3,0,5,2,2,2,1,2,0,4,0,3,1,2,3,1,1,2,2,2,1,0,0,3,2,2,0,3,0,3,1,0,1,0,3,3,1,1,2,3,0,2,0,2,0,2,0,4,0,3,2,2,2,3,0,2,1,2,2,0,3
