ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COG
17	Kensiw_Perak	back	kyɔʔ	kyɔʔ	k j ɔ ʔ		2_back_0
22	Kensiw_Kedah	back	kyɔʔ	kyɔʔ	k j ɔ ʔ		2_back_0
27	Kintaq	back	kyɔʔ	kyɔʔ	k j ɔ ʔ		2_back_0
32	Jahai_Banun	back	krɔʔ	krɔʔ	k r ɔ ʔ		2_back_0
37	Jahai_Rual	back	krŋkɨŋ	krŋkɨŋ	k r ŋ k ɨ ŋ		2_back_1
42	Menriq_Lah	back	krɔʔ	krɔʔ	k r ɔ ʔ		2_back_0
47	Menriq_Rual	back	krɔʔ	krɔʔ	k r ɔ ʔ		2_back_0
52	Batek_Teh_Taku	back	krəʔ	krəʔ	k r ə ʔ		2_back_0
57	Batek_Teh_Lebir	back	krəʔ	krəʔ	k r ə ʔ		2_back_0
64	Batek_Deq_Terengganu	back	kəɣɔʔ	kəɣɔʔ	k ə ɣ ɔ ʔ		2_back_0
69	Batek_Deq_Koh	back	kʁɔʔ	kʁɔʔ	k ʁ ɔ ʔ		2_back_0
74	Ceq_Wong	back	hŋkɨŋ	hŋkɨŋ	h ŋ k ɨ ŋ		2_back_1
79	Semnam_Bal	back	kyŏʔ	kyŏʔ	k j ŏ ʔ		2_back_0
84	Semnam_Malau	back	kyoʔ	kyoʔ	k j o ʔ		2_back_0
89	Lanoh_Kertei	back	krɨʔ	krɨʔ	k r ɨ ʔ		2_back_0
94	Temiar_Kelantan	back	kərʉʔ	kərʉʔ	k ə r ʉ ʔ		2_back_0
99	Temiar_Perak	back	krɘʔ	krɘʔ	k r ɘ ʔ		2_back_0
104	Semai_Ringlet	back	cloːt	cloːt	c l oː t		2_back_2
109	Semai_Kampar	back	knõːk	knõːk	k n õː k		2_back_4
114	Jah_Hut	back	kərɔʔ	kərɔʔ	k ə r ɔ ʔ		2_back_0
120	Mah_Meri	back	cɛlɔ̤t	cɛlɔ̤t	c ɛ l ɔ̤ t		2_back_2
125	Semaq_Beri_Berua	back	clɔn	clɔn	c l ɔ n		2_back_2
130	Semaq_Beri_Jaboy	back	clɔn	clɔn	c l ɔ n		2_back_2
135	Semelai	back	clɔn	clɔn	c l ɔ n		2_back_2
140	Kammu	back	kntrɔɔŋ	kntrɔɔŋ	k n t r ʔ ɔː ŋ		2_back_3
145	Khmer_Surin	back	khnɒ:ŋ	khnɒ:ŋ	kʰ n ɒː ŋ		2_back_4
150	Khmer_Siem_Reap	back	khnɒ:ŋ	khnɒ:ŋ	kʰ n ɒː ŋ		2_back_4
155	Mon	back	cah	cah	c a h		2_back_5
3	Tenen_Palian	bad	gbaʔ	gbaʔ	g b a ʔ		3_bad_3
8	Tenen_Paborn	bad	baʔ	baʔ	b a ʔ		3_bad_3
13	Maniq	bad	ɡəbaʔ	ɡəbaʔ	g ə b a ʔ		3_bad_3
18	Kensiw_Perak	bad	mənkec	mənkec	m ə n k e c		3_bad_1
23	Kensiw_Kedah	bad	jahat	jahat	j a h a t		
28	Kintaq	bad	jahat	jahat	j a h a t		
33	Jahai_Banun	bad	laʔɨs	laʔɨs	l a ʔ ɨ s		3_bad_0
38	Jahai_Rual	bad	jahat	jahat	j a h a t		
43	Menriq_Lah	bad	jbec	jbec	j b e c		3_bad_2
48	Menriq_Rual	bad	jahat	jahat	j a h a t		
53	Batek_Teh_Taku	bad	jahat	jahat	j a h a t		
58	Batek_Teh_Lebir	bad	jbic	jbic	j b i c		3_bad_2
61	Batek_Teq	bad	jbec	jbec	j b e c		3_bad_2
65	Batek_Deq_Terengganu	bad	jabec	jabec	j a b e c		3_bad_2
70	Batek_Deq_Koh	bad	jahat	jahat	j a h a t		
75	Ceq_Wong	bad	jabuc	jabuc	j a b u c		3_bad_2
80	Semnam_Bal	bad	papa:ʔ	papa:ʔ	p a p aː ʔ		3_bad_3
85	Semnam_Malau	bad	jahad	jahad	j a h a d		
90	Lanoh_Kertei	bad	jhat	jhat	j h a t		
95	Temiar_Kelantan	bad	laʔəs	laʔəs	l a ʔ ə s		3_bad_0
100	Temiar_Perak	bad	laʔɘs	laʔɘs	l a ʔ ɘ s		3_bad_0
105	Semai_Ringlet	bad	jahat	jahat	j a h a t		
110	Semai_Kampar	bad	nic	nic	n i c		3_bad_6
115	Jah_Hut	bad	hət ʔagan	hət ʔagan	h ə t + ʔ a g a n		3_bad_4
121	Mah_Meri	bad	bajãw	bajãw	b a j ã w		3_bad_5
126	Semaq_Beri_Berua	bad	jaʔbɛc	jaʔbɛc	j a ʔ b ɛ c		3_bad_2
131	Semaq_Beri_Jaboy	bad	beh ʔelɔʔ	beh ʔelɔʔ	b e h + ʔ e l ɔ ʔ		
136	Semelai	bad	daʔ ʔilɔk	daʔ ʔilɔk	d a ʔ + ʔ i l ɔ k		
141	Kammu	bad	súa	súa	s ú/u a		
146	Khmer_Surin	bad	mən lʔɒ:	mən lʔɒ:	m ə n + l ʔ ɒː		3_bad_7
151	Khmer_Siem_Reap	bad	mən lʔɒ:	mən lʔɒ:	m ə n + l ʔ ɒː		3_bad_7
156	Mon	bad	pərɛʔ	pərɛʔ	p ə r ɛ ʔ		3_bad_8
4	Tenen_Palian	belly	ʔɛc	ʔɛc	ʔ ɛ c		4_belly_0
9	Tenen_Paborn	belly	ʔec	ʔec	ʔ e c		4_belly_0
14	Maniq	belly	cɨŋ	cɨŋ	c ɨ ŋ		4_belly_1
19	Kensiw_Perak	belly	cɘŋ	cɘŋ	c ɘ ŋ		4_belly_1
24	Kensiw_Kedah	belly	cɨŋ	cɨŋ	c ɨ ŋ		4_belly_1
29	Kintaq	belly	cɨŋ	cɨŋ	c ɨ ŋ		4_belly_1
34	Jahai_Banun	belly	ʔɛc	ʔɛc	ʔ ɛ c		4_belly_0
39	Jahai_Rual	belly	ʔɛc	ʔɛc	ʔ ɛ c		4_belly_0
44	Menriq_Lah	belly	kɨt	kɨt	k ɨ t		4_belly_2
49	Menriq_Rual	belly	cɨŋ	cɨŋ	c ɨ ŋ		4_belly_1
54	Batek_Teh_Taku	belly	kɨt	kɨt	k ɨ t		4_belly_2
59	Batek_Teh_Lebir	belly	kɨt	kɨt	k ɨ t		4_belly_2
62	Batek_Teq	belly	cəŋ	cəŋ	c ə ŋ		4_belly_1
66	Batek_Deq_Terengganu	belly	cəŋ	cəŋ	c ə ŋ		4_belly_1
71	Batek_Deq_Koh	belly	cɨŋ	cɨŋ	c ɨ ŋ		4_belly_1
76	Ceq_Wong	belly	ʔac	ʔac	ʔ a c		4_belly_0
81	Semnam_Bal	belly	kə̆t	kə̆t	k ə̆ t		4_belly_2
86	Semnam_Malau	belly	ʔec	ʔec	ʔ e c		4_belly_0
91	Lanoh_Kertei	belly	ʔec	ʔec	ʔ e c		4_belly_0
96	Temiar_Kelantan	belly	ʔej	ʔej	ʔ e j		4_belly_0
101	Temiar_Perak	belly	ʔec	ʔec	ʔ e c		4_belly_0
106	Semai_Ringlet	belly	ʔɛc	ʔɛc	ʔ ɛ c		4_belly_0
111	Semai_Kampar	belly	kət	kət	k ə t		4_belly_2
116	Jah_Hut	belly	ləpɛc	ləpɛc	l ə p ɛ c		4_belly_3
122	Mah_Meri	belly	ʔoʔoc	ʔoʔoc	ʔ o ʔ o c		4_belly_0
127	Semaq_Beri_Berua	belly	lpəc	lpəc	l p ə c		4_belly_3
132	Semaq_Beri_Jaboy	belly	lpət	lpət	l p ə t		4_belly_3
137	Semelai	belly	lpəc	lpəc	l p ə c		4_belly_3
142	Kammu	belly	lùuy	lùuy	l ù/u u j		4_belly_4
147	Khmer_Surin	belly	pŏah	pŏah	p ŏ a h		4_belly_5
152	Khmer_Siem_Reap	belly	pŏɔh	pŏɔh	p ŏ ɔ h		4_belly_5
157	Mon	belly	pɐ̤ŋ	pɐ̤ŋ	p ɐ̤ ŋ		4_belly_6
5	Tenen_Palian	big	caw	caw	c a w		5_big_6
10	Tenen_Paborn	big	ʔahaw	ʔahaw	ʔ a h a w		5_big_7
15	Maniq	big	ʔəhaw	ʔəhaw	ʔ ə h a w		5_big_7
20	Kensiw_Perak	big	tbɘʔ	tbɘʔ	t b ɘ ʔ		5_big_5
25	Kensiw_Kedah	big	tbɨʔ	tbɨʔ	t b ɨ ʔ		5_big_5
30	Kintaq	big	tbɨʔ	tbɨʔ	t b ɨ ʔ		5_big_5
35	Jahai_Banun	big	bəw	bəw	b ə w		5_big_0
40	Jahai_Rual	big	bəw	bəw	b ə w		5_big_0
45	Menriq_Lah	big	bəw	bəw	b ə w		5_big_0
50	Menriq_Rual	big	bəw	bəw	b ə w		5_big_0
55	Batek_Teh_Taku	big	bəw	bəw	b ə w		5_big_0
60	Batek_Teh_Lebir	big	mnaʔ	mnaʔ	m n a ʔ		5_big_1
63	Batek_Teq	big	bɘw	bɘw	b ɘ w		5_big_0
67	Batek_Deq_Terengganu	big	bəw	bəw	b ə w		5_big_0
72	Batek_Deq_Koh	big	bɘw	bɘw	b ɘ w		5_big_0
77	Ceq_Wong	big	mnɨʔ	mnɨʔ	m n ɨ ʔ		5_big_1
82	Semnam_Bal	big	ʔibu:ʔ	ʔibu:ʔ	ʔ i b uː ʔ		
87	Semnam_Malau	big	ʔibuːʔ	ʔibuːʔ	ʔ i b uː ʔ		
92	Lanoh_Kertei	big	ckɛy	ckɛy	c k ɛ j		5_big_2
97	Temiar_Kelantan	big	mənuːʔ	mənuːʔ	m ə n uː ʔ		5_big_1
102	Temiar_Perak	big	rayaʔ	rayaʔ	r a j a ʔ		
107	Semai_Ringlet	big	ntoːy	ntoːy	n t oː j		5_big_3
112	Semai_Kampar	big	ntu:y	ntu:y	n t uː j		5_big_3
117	Jah_Hut	big	mənaʔ	mənaʔ	m ə n a ʔ		5_big_1
123	Mah_Meri	big	kadam	kadam	k a d a m		5_big_8
128	Semaq_Beri_Berua	big	pagɑh	pagɑh	p a g ɑ h		5_big_4
133	Semaq_Beri_Jaboy	big	paʁah	paʁah	p a ʁ a h		5_big_4
138	Semelai	big	tʰəy	tʰəy	tʰ ə j		5_big_3
143	Kammu	big	nám	nám	n á/a m		5_big_8
148	Khmer_Surin	big	thom	thom	tʰ o m		5_big_8
153	Khmer_Siem_Reap	big	thɔm	thɔm	tʰ ɔ m		5_big_8
158	Mon	big	n̥o̤k	n̥o̤k	n̥ o̤ k		5_big_9
159	Tenen_Palian	bird	kawaw	kawaw	k a w a w		6_bird_1
164	Tenen_Paborn	bird	kawaw	kawaw	k a w a w		6_bird_1
169	Maniq	bird	kawaw	kawaw	k a w a w		6_bird_1
174	Kensiw_Perak	bird	kawaw	kawaw	k a w a w		6_bird_1
179	Kensiw_Kedah	bird	kawaw	kawaw	k a w a w		6_bird_1
184	Kintaq	bird	kawaw	kawaw	k a w a w		6_bird_1
189	Jahai_Banun	bird	kawɔ̃t	kawɔ̃t	k a w ɔ̃ t		6_bird_0
194	Jahai_Rual	bird	kawɔ̃t	kawɔ̃t	k a w ɔ̃ t		6_bird_0
199	Menriq_Lah	bird	kawaw	kawaw	k a w a w		6_bird_1
204	Menriq_Rual	bird	kawaw	kawaw	k a w a w		6_bird_1
209	Batek_Teh_Taku	bird	kawaw	kawaw	k a w a w		6_bird_1
214	Batek_Teh_Lebir	bird	kawaw	kawaw	k a w a w		6_bird_1
219	Batek_Teq	bird	kawaw	kawaw	k a w a w		6_bird_1
224	Batek_Deq_Terengganu	bird	kawaw	kawaw	k a w a w		6_bird_1
229	Batek_Deq_Koh	bird	kawaw	kawaw	k a w a w		6_bird_1
234	Ceq_Wong	bird	kawaw	kawaw	k a w a w		6_bird_1
239	Semnam_Bal	bird	ceːm	ceːm	c eː m		6_bird_2
244	Semnam_Malau	bird	ceːm	ceːm	c eː m		6_bird_2
249	Lanoh_Kertei	bird	cɛp	cɛp	c ɛ p		6_bird_2
254	Temiar_Kelantan	bird	cɛp	cɛp	c ɛ p		6_bird_2
259	Temiar_Perak	bird	cɛp	cɛp	c ɛ p		6_bird_2
264	Semai_Ringlet	bird	cɛːp	cɛːp	c ɛː p		6_bird_2
269	Semai_Kampar	bird	cɛːp	cɛːp	c ɛː p		6_bird_2
274	Jah_Hut	bird	cɛm	cɛm	c ɛ m		6_bird_2
279	Mah_Meri	bird	ci̤p	ci̤p	c i̤ p		6_bird_2
284	Semaq_Beri_Berua	bird	kawɑw	kawɑw	k a w ɑ w		6_bird_1
289	Semaq_Beri_Jaboy	bird	kawaw	kawaw	k a w a w		6_bird_1
294	Semelai	bird	cim	cim	c i m		6_bird_2
299	Kammu	bird	síim	síim	s í/i i m		6_bird_2
304	Khmer_Surin	bird	sat slaːp	sat slaːp	s a t + s l aː p		6_bird_3
309	Khmer_Siem_Reap	bird	sat slaːp	sat slaːp	s a t + s l aː p		6_bird_3
314	Mon	bird	həcem	həcem	h ə c e m		6_bird_2
160	Tenen_Palian	bite	kap	kap	k a p		7_bite_0
165	Tenen_Paborn	bite	kap	kap	k a p		7_bite_0
170	Maniq	bite	kap	kap	k a p		7_bite_0
175	Kensiw_Perak	bite	kap	kap	k a p		7_bite_0
180	Kensiw_Kedah	bite	kap	kap	k a p		7_bite_0
185	Kintaq	bite	kap	kap	k a p		7_bite_0
190	Jahai_Banun	bite	kap	kap	k a p		7_bite_0
195	Jahai_Rual	bite	kap	kap	k a p		7_bite_0
200	Menriq_Lah	bite	kap	kap	k a p		7_bite_0
205	Menriq_Rual	bite	kap	kap	k a p		7_bite_0
210	Batek_Teh_Taku	bite	kap	kap	k a p		7_bite_0
215	Batek_Teh_Lebir	bite	kap	kap	k a p		7_bite_0
220	Batek_Teq	bite	kap	kap	k a p		7_bite_0
225	Batek_Deq_Terengganu	bite	kap	kap	k a p		7_bite_0
230	Batek_Deq_Koh	bite	kap	kap	k a p		7_bite_0
235	Ceq_Wong	bite	kap	kap	k a p		7_bite_0
240	Semnam_Bal	bite	kăp	kăp	k ă p		7_bite_0
245	Semnam_Malau	bite	kap	kap	k a p		7_bite_0
250	Lanoh_Kertei	bite	kap	kap	k a p		7_bite_0
255	Temiar_Kelantan	bite	kab	kab	k a b		7_bite_0
260	Temiar_Perak	bite	kab	kab	k a b		7_bite_0
265	Semai_Ringlet	bite	kap	kap	k a p		7_bite_0
270	Semai_Kampar	bite	kap	kap	k a p		7_bite_0
275	Jah_Hut	bite	rɛɲ	rɛɲ	r ɛ ɲ		7_bite_1
280	Mah_Meri	bite	gɛ̤k	gɛ̤k	g ɛ̤ k		7_bite_2
285	Semaq_Beri_Berua	bite	gɑɲ	gɑɲ	g ɑ ɲ		7_bite_3
290	Semaq_Beri_Jaboy	bite	gan	gan	g a n		7_bite_3
295	Semelai	bite	gaɲ	gaɲ	g a ɲ		7_bite_3
300	Kammu	bite	pók	pók	p ó/o k		7_bite_4
305	Khmer_Surin	bite	kham	kham	kʰ a m		7_bite_0
310	Khmer_Siem_Reap	bite	kham	kham	kʰ a m		7_bite_0
315	Mon	bite	kit	kit	k i t		7_bite_5
161	Tenen_Palian	blood	mhɨ̃m	mhɨ̃m	m h ɨ̃ m		8_blood_0
166	Tenen_Paborn	blood	mhɨ̃m	mhɨ̃m	m h ɨ̃ m		8_blood_0
171	Maniq	blood	mahɨm	mahɨm	m a h ɨ m		8_blood_0
176	Kensiw_Perak	blood	mhɘ̃m	mhɘ̃m	m h ɘ̃ m		8_blood_0
181	Kensiw_Kedah	blood	mhɨ̃m	mhɨ̃m	m h ɨ̃ m		8_blood_0
186	Kintaq	blood	mhɨ̃m	mhɨ̃m	m h ɨ̃ m		8_blood_0
191	Jahai_Banun	blood	darah	darah	d a r a h		
196	Jahai_Rual	blood	darah	darah	d a r a h		
201	Menriq_Lah	blood	ɲap	ɲap	ɲ a p		8_blood_1
206	Menriq_Rual	blood	bhɨ̃m	bhɨ̃m	bʱ ɨ̃ m		8_blood_0
211	Batek_Teh_Taku	blood	ɲap	ɲap	ɲ a p		8_blood_1
216	Batek_Teh_Lebir	blood	ɲap	ɲap	ɲ a p		8_blood_1
221	Batek_Teq	blood	ɲap	ɲap	ɲ a p		8_blood_1
226	Batek_Deq_Terengganu	blood	ɲap	ɲap	ɲ a p		8_blood_1
231	Batek_Deq_Koh	blood	ɲap	ɲap	ɲ a p		8_blood_1
236	Ceq_Wong	blood	mhə̃m	mhə̃m	m h ə̃ m		8_blood_0
241	Semnam_Bal	blood	dayăh	dayăh	d a j ă h		
246	Semnam_Malau	blood	dayah	dayah	d a j a h		
251	Lanoh_Kertei	blood	darah	darah	d a r a h		
256	Temiar_Kelantan	blood	lɔːt	lɔːt	l ɔː t		8_blood_2
261	Temiar_Perak	blood	lɔ:t	lɔ:t	l ɔː t		8_blood_2
266	Semai_Ringlet	blood	bhiːp	bhiːp	bʱ iː p		8_blood_0
271	Semai_Kampar	blood	bhi:p	bhi:p	bʱ iː p		8_blood_0
276	Jah_Hut	blood	nəhim	nəhim	n ə h i m		8_blood_0
281	Mah_Meri	blood	maham	maham	m a h a m		8_blood_0
286	Semaq_Beri_Berua	blood	maham	maham	m a h a m		8_blood_0
291	Semaq_Beri_Jaboy	blood	maham	maham	m a h a m		8_blood_0
296	Semelai	blood	mham	mham	m h a m		8_blood_0
301	Kammu	blood	màam	màam	m à/a a m		8_blood_0
306	Khmer_Surin	blood	chiəm	chiəm	cʰ i ə m		8_blood_0
311	Khmer_Siem_Reap	blood	chiəm	chiəm	cʰ i ə m		8_blood_0
316	Mon	blood	cʰim	cʰim	cʰ i m		8_blood_0
162	Tenen_Palian	blow	bwaʔ	bwaʔ	bʷ a ʔ		
167	Tenen_Paborn	blow	bwaʔ	bwaʔ	bʷ a ʔ		
172	Maniq	blow	pɨt	pɨt	p ɨ t		9_blow_0
177	Kensiw_Perak	blow	bɛwaʔ	bɛwaʔ	b ɛ w a ʔ		
182	Kensiw_Kedah	blow	bɛwaʔ	bɛwaʔ	b ɛ w a ʔ		
187	Kintaq	blow	bɛwaʔ	bɛwaʔ	b ɛ w a ʔ		
192	Jahai_Banun	blow	pɨt	pɨt	p ɨ t		9_blow_0
197	Jahai_Rual	blow	bgiw	bgiw	b g i w		9_blow_5
202	Menriq_Lah	blow	hphip	hphip	h pʰ i p		9_blow_6
207	Menriq_Rual	blow	hilhul	hilhul	h i l h u l		9_blow_2
212	Batek_Teh_Taku	blow	hlhol	hlhol	h l h o l		9_blow_2
217	Batek_Teh_Lebir	blow	prhur	prhur	p r h u r		9_blow_2
222	Batek_Teq	blow	pət	pət	p ə t		9_blow_0
227	Batek_Deq_Terengganu	blow	pɘt	pɘt	p ɘ t		9_blow_0
232	Batek_Deq_Koh	blow	pɨt	pɨt	p ɨ t		9_blow_0
237	Ceq_Wong	blow	pət	pət	p ə t		9_blow_0
242	Semnam_Bal	blow	tapə:t	tapə:t	t a p əː t		9_blow_0
247	Semnam_Malau	blow	payək	payək	p a j ə k		9_blow_1
252	Lanoh_Kertei	blow	parɨk	parɨk	p a r ɨ k		9_blow_1
257	Temiar_Kelantan	blow	təhoːl	təhoːl	t ə h oː l		9_blow_2
262	Temiar_Perak	blow	thɔr	thɔr	tʰ ɔ r		9_blow_2
267	Semai_Ringlet	blow	tyup	tyup	t j u p		
272	Semai_Kampar	blow	tho:l	tho:l	tʰ oː l		9_blow_2
277	Jah_Hut	blow	put	put	p u t		9_blow_0
282	Mah_Meri	blow	kaʔɔh	kaʔɔh	k a ʔ ɔ h		9_blow_3
287	Semaq_Beri_Berua	blow	hmos	hmos	h m o s		
292	Semaq_Beri_Jaboy	blow	hɔl	hɔl	h ɔ l		9_blow_2
297	Semelai	blow	ʔɔh	ʔɔh	ʔ ɔ h		9_blow_3
302	Kammu	blow	húr	húr	h ú/u r		9_blow_2
307	Khmer_Surin	blow	phlom	phlom	pʰ l o m		9_blow_4
312	Khmer_Siem_Reap	blow	phlɔm	phlɔm	pʰ l ɔ m		9_blow_4
317	Mon	blow	pak	pak	p a k		9_blow_7
163	Tenen_Palian	bone	ʔiyeŋ	ʔiyeŋ	ʔ i j e ŋ		10_bone_0
168	Tenen_Paborn	bone	ʔiyeŋ	ʔiyeŋ	ʔ i j e ŋ		10_bone_0
173	Maniq	bone	ʔiyeŋ	ʔiyeŋ	ʔ i j e ŋ		10_bone_0
178	Kensiw_Perak	bone	ʔiyeŋ	ʔiyeŋ	ʔ i j e ŋ		10_bone_0
183	Kensiw_Kedah	bone	ʔiʔeŋ	ʔiʔeŋ	ʔ i ʔ e ŋ		10_bone_0
188	Kintaq	bone	ʔiʔeŋ	ʔiʔeŋ	ʔ i ʔ e ŋ		10_bone_0
193	Jahai_Banun	bone	jʔeŋ	jʔeŋ	j ʔ e ŋ		10_bone_0
198	Jahai_Rual	bone	jʔeŋ	jʔeŋ	j ʔ e ŋ		10_bone_0
203	Menriq_Lah	bone	jʔiŋ	jʔiŋ	j ʔ i ŋ		10_bone_0
208	Menriq_Rual	bone	jʔiŋ	jʔiŋ	j ʔ i ŋ		10_bone_0
213	Batek_Teh_Taku	bone	jʔiŋ	jʔiŋ	j ʔ i ŋ		10_bone_0
218	Batek_Teh_Lebir	bone	jʔiŋ	jʔiŋ	j ʔ i ŋ		10_bone_0
223	Batek_Teq	bone	tulaŋ	tulaŋ	t u l a ŋ		
228	Batek_Deq_Terengganu	bone	tulaŋ	tulaŋ	t u l a ŋ		
233	Batek_Deq_Koh	bone	tulaŋ	tulaŋ	t u l a ŋ		
238	Ceq_Wong	bone	jʔeŋ	jʔeŋ	j ʔ e ŋ		10_bone_0
243	Semnam_Bal	bone	jʔa:ŋ	jʔa:ŋ	j ʔ aː ŋ		10_bone_0
248	Semnam_Malau	bone	jʔaːŋ	jʔaːŋ	j ʔ aː ŋ		10_bone_0
253	Lanoh_Kertei	bone	jʔaŋ	jʔaŋ	j ʔ a ŋ		10_bone_0
258	Temiar_Kelantan	bone	jəʔaːk	jəʔaːk	j ə ʔ aː k		10_bone_0
